PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
39995;11;5403;0;1;24627;50.476541808435705;5.629161420220963E-4;19.371322633492714;0.00795941160557574;9;52.24;0.01;20.87;29.24;0.02053528194238541;0.0;0.0;110.98;0.05;132.94;41.17;23.57;173.26;0.00;98.72;0.00;;;-19758;-14522;29802;37587.0;85625;-12.022;0.853805026;138492.0;0.9217476819331272;0.10445784776885467;1.7340302623683422E-4;0.002922608831201527;123.31389844961669;0.05;132.94;41.17;0.0036090242613462664;1.6757502734351547E-4;0.0022787078387405766;30.111668168003213;0.026758602159104226;20.3356687554073;0.0;0.0;22.176936837057383;0.014326728895004722;18.980043808090706;29235;70807;
39963;124;5402;0;1;24518;48.561882843694235;5.103576241698042E-4;19.37788428639675;0.0014503172193865875;2;52.20;0.11;21.12;29.25;0.003741818426017396;0.0;0.0;110.49;0.56;132.92;39.86;23.55;173.06;0.00;98.83;0.00;;;-19735;-14493;29805;37629.0;85553;-12.008;0.85308139;138494.0;0.9195977549111319;0.10452794448460972;0.0014234758164760315;0.002604612536121971;122.76865389460032;0.56;132.92;39.86;0.0032720558358398655;0.001321919257813466;0.0020551759742893213;29.99895860234734;0.2887846574415883;18.2707624886732;0.0;0.0;22.08756367687779;0.15774660282968;17.616355597652298;29218;70792;
39986;8453;5736;0;0;14366;60.20321778667382;2.0496893455983523E-4;19.37615446502267;0.003485527283079271;4;52.23;7.46;22.33;29.24;0.00899266039034452;0.0;0.0;64.74;38.09;141.14;44.04;20.81;176.48;0.00;97.71;0.00;;;-20549;-15367;30176;37844.0;86943;-12.504;0.753943258;139596.0;0.9176279069767441;0.08760176590308805;6.769179625560351E-4;5.65028228232884E-4;71.93180644720755;38.09;141.14;44.04;0.0013141173301434717;6.643031412429734E-4;4.1669870174594495E-4;20.451377797228275;19.64128798711611;20.109471000486444;0.0;0.0;14.116599101785077;10.729274970789746;19.194629484148603;28214;70803;
39995;960;5334;0;1;24055;55.15420907973803;3.3859964626269036E-4;19.371580874755477;0.007925486838570677;9;52.24;0.88;20.80;29.24;0.020447756043512344;0.0;0.01;108.4;4.33;131.23;42.67;23.10;173.73;0.00;98.79;0.00;;;-19883;-14644;29859;37574.0;85870;-12.097;0.83779958;138659.0;0.9220499367592634;0.10200397611414888;0.0014218386652583548;0.005478213238516773;120.4489938458794;4.33;131.23;42.67;0.0021708639120839868;0.0012305531822633623;0.00414532213654698;34.91365291611251;1.7945362578899091;18.4406440304168;0.0;0.002531333454746249;23.90135292593139;1.0959463769663853;17.670739199821032;29065;70807;
39984;7148;5600;0;1;16413;61.274238567000324;3.169097903500662E-4;19.378699094705585;8.289567443737389E-4;1;52.23;6.31;21.84;29.25;0.0021387084004842465;0.0;0.01;73.96;32.21;137.79;44.50;21.10;176.12;0.00;98.48;0.00;;;-20462;-15239;30130;37756.0;86805;-12.450;0.7654359800000001;139452.0;0.9193548387096774;0.08962666086510089;6.744445305379464E-4;0.006510217193874473;82.18219615644547;32.21;137.79;44.50;0.0020318037388713794;6.682701862606386E-4;0.005260851969832995;25.32863960304813;16.60360035679768;19.336069484998415;0.0;0.0028431149020861357;16.887419237388215;9.071553327324532;18.535971440847007;28327;70803;
39987;3632;5634;0;0;19740;54.481318419218425;3.566696020764346E-4;19.373835720429266;0.005652571208966694;7;52.23;3.61;21.95;29.24;0.014583633719134072;0.0;0.0;88.96;16.37;138.64;42.33;22.44;174.65;0.00;96.25;0.00;;;-20091;-14986;29953;37775.0;86227;-12.225;0.8129195920000001;138969.0;0.9183207529587177;0.09701240347872929;0.0014095382608966481;0.002166341186691303;98.8448261598829;16.37;138.64;42.33;0.002286715819792645;0.0013602709684801648;0.0017324181840367898;30.683819062311457;4.102829753258403;19.691576914496043;0.0;0.0;20.394356570774217;3.125057667959819;18.81232415559048;28843;70803;
39972;442;5328;0;1;24602;56.17300005741501;3.2159619165799763E-4;19.37093765238241;0.008585712666240206;10;52.21;0.38;20.59;29.24;0.02215113867889973;0.0;0.0;110.87;1.99;131.1;43.43;23.29;173.59;0.00;98.46;0.00;;;-19840;-14618;29836;37539.0;85862;-12.072;0.8436741219999999;138619.0;0.9231923473694081;0.10303831831643678;0.0010886063057932683;0.0031046794820036696;123.18769044876824;1.99;131.1;43.43;0.00206184966357692;0.0010827060481101393;0.0022746272959257184;34.928476467191096;1.2492960931860893;19.991870163693793;0.0;0.0;24.137377408434116;0.6101703517255128;18.6799514502941;29136;70795;
39990;322;5399;0;1;24338;48.54383570599462;6.954250288395967E-4;19.371312541515394;0.007836994696072365;9;52.23;0.28;21.23;29.24;0.0202194463158667;0.0;0.01;109.68;1.45;132.83;39.54;23.48;173.07;0.00;98.76;0.00;;;-19746;-14508;29816;37650.0;85570;-12.014;0.8515486639999998;138528.0;0.9188873305282842;0.10421402881418111;6.61135645777839E-4;0.005405635020046547;121.86793694727312;1.45;132.83;39.54;0.004458578487399306;3.8205017834667135E-4;0.004068405472157199;30.476478177659253;0.7377235635769288;17.325183509107934;0.0;0.0025072059536697866;22.218348557382235;0.4058943966173036;16.911409380979855;29189;70747;
39959;261;5318;0;1;24838;55.5787411429954;5.107764871631897E-4;19.37826997181221;0.0010642129409364346;2;52.19;0.23;20.57;29.25;0.002745669387616001;0.0;0.0;111.93;1.18;130.86;43.21;23.35;173.52;0.00;98.62;0.00;;;-19822;-14592;29827;37532.0;85815;-12.061;0.8458450300000001;138582.0;0.9231887456037515;0.10343311159221516;1.5416098598906988E-4;0.002603690227046075;124.37035619274822;1.18;130.86;43.21;0.003274741292149358;1.5183221632362657E-4;0.0019125254425669282;35.126400790709425;0.6559519935482406;19.794324001078845;0.0;0.0;24.313845170064138;0.3438677517202004;18.54794537404811;29155;70790;
39993;9963;5405;1;0;14662;96.92420409811714;2.855677694786736E-4;19.37591141919712;0.0036479742737101912;5;52.24;8.88;20.80;29.24;0.009411773626172293;0.0;0.0;66.07;44.9;132.99;53.88;19.69;178.33;0.00;98.21;0.00;;;-20940;-15732;30316;37572.0;88440;-12.741;0.7134196420000001;140596.0;0.9276244905607345;0.08219619155771042;0.0035795770789667416;0.001388514309975623;73.41390409856702;44.9;132.99;53.88;0.0018308606404586203;0.0035474425547871273;0.0013461629715887282;53.88746233989652;21.91991858657296;21.111929566121294;0.0;0.0;22.105549470476962;12.325607432000254;19.448188810821577;27829;70807;
39986;8428;5736;0;0;14391;62.078242988846135;2.0496893455983523E-4;19.37632695929483;0.0033130330109187693;4;52.23;7.44;22.16;29.24;0.008547625168170425;0.0;0.0;64.85;37.98;141.14;45.15;20.80;176.62;0.00;97.48;0.00;;;-20568;-15399;30177;37814.0;87019;-12.516;0.75358144;139611.0;0.9189591770236931;0.08745236853833642;6.769179625560351E-4;5.65028228232884E-4;72.05793047337167;37.98;141.14;45.15;0.0013141173301434717;6.643031412429734E-4;4.2642712140618437E-4;20.940237682365538;19.58275850180097;21.554156074416973;0.0;0.0;14.319813291507874;10.69783138389527;20.12926125515395;28217;70803;
39987;2187;5334;0;1;22828;59.304820962231574;3.357915468443213E-4;19.371806616205106;0.00770255348836027;9;52.23;1.92;20.78;29.24;0.019872587999969497;0.0;0.0;102.87;9.85;131.24;44.16;22.63;174.30;0.00;98.76;0.00;;;-20021;-14783;29921;37572.0;86151;-12.181;0.819794134;138861.0;0.9226048254860623;0.09921040216135188;0.002007450511524172;0.0028021950539499113;114.30223078191067;9.85;131.24;44.16;0.002152860344282997;0.0020030953371823782;0.0022409090943311975;35.482170427997126;5.253030347773846;18.56537618202909;0.0;0.0;23.58347546448908;2.817919714716754;17.756665155564576;28892;70802;
39955;1233;5374;0;0;23565;52.8651612671777;7.573244359210897E-4;19.37063098455138;0.008456652253009496;10;52.19;1.16;21.10;29.24;0.021818162812764497;0.0;0.0;106.19;5.56;132.22;41.40;23.06;173.62;0.01;98.77;0.00;;;-19873;-14634;29865;37627.0;85816;-12.091;0.8363523079999999;138674.0;0.9200542639285213;0.10174525553452737;0.0016686833120371474;5.519467274960936E-4;117.99311078559583;5.56;132.22;41.40;0.0048554341560208825;0.0014560466353726745;4.996451988830373E-4;33.39434254217373;2.0017010797561907;17.467161953413523;0.0;0.0;23.09465330751523;1.3056753181805403;17.00352068810455;29047;70745;
39997;8628;5677;0;2;14511;62.398765668010654;5.328843151883763E-4;19.372338353163908;0.006973723761213018;8;52.24;7.61;22.12;29.24;0.017992207303929586;0.0;0.01;65.39;38.88;139.69;44.86;20.65;176.70;0.00;98.32;0.00;;;-20598;-15383;30193;37805.0;87022;-12.532;0.7491541700000001;139637.0;0.9188044136132966;0.08689313493872926;0.0010550291939202964;0.007122034735341669;72.65885517030586;38.88;139.69;44.86;0.003416481209967237;0.001039208483654844;0.005383383239781144;22.503171409517456;20.09888381231354;19.79028785445622;0.0;0.00287296268408408;14.971754002988042;10.964546643514913;18.920218696889854;28159;70808;
39951;7588;5677;0;1;15551;59.528347056741495;2.862500630930454E-4;19.371641630084362;0.00791708109285449;9;52.18;6.70;22.12;29.24;0.020426069219564583;0.0;0.0;70.08;34.2;139.69;43.81;21.06;176.12;0.00;98.13;0.00;;;-20469;-15265;30141;37808.0;86807;-12.454;0.762988708;139491.0;0.9180129428744355;0.08914663292350648;6.769179625560351E-4;0.004327980407410757;77.86586936006738;34.2;139.69;43.81;0.0018352350295084419;6.731258818291336E-4;0.0032714214481065003;22.05616019865406;17.677954456301283;19.79028785445622;0.0;0.0;15.248318367200064;9.644329303348952;18.920218696889854;28306;70784;
39998;8681;5717;0;1;14240;61.37256785520492;2.322540220244415E-4;19.373953317602105;0.005659389616179349;7;52.24;7.64;22.16;29.24;0.014601225209742719;0.0;0.0;64.17;39.12;140.67;44.66;20.69;176.72;0.00;98.31;0.00;;;-20596;-15382;30190;37814.0;87004;-12.532;0.7496014420000001;139626.0;0.9189126285900479;0.08693266944015982;0.001760884022906558;0.0029612401022632486;71.30465810472514;39.12;140.67;44.66;0.0014890502114053017;0.0016933707211901755;0.0023692386559059074;20.047245412220978;20.490053311528417;20.831206522078435;0.0;0.0;13.902888579875308;11.099715256752889;19.654391324300732;28172;70809;
39972;442;5328;0;1;24602;56.17284944388854;3.2159619165799763E-4;19.37093765238241;0.008585712666240206;10;52.21;0.38;20.59;29.24;0.02215113867889973;0.0;0.0;110.87;1.99;131.1;43.43;23.29;173.59;0.00;98.46;0.00;;;-19840;-14618;29836;37539.0;85862;-12.072;0.8436741219999999;138619.0;0.9231923473694081;0.10303831831643678;0.0010863783527802614;0.0028930674158202828;123.1879279250144;1.99;131.1;43.43;0.00206184966357692;0.0010197952988208242;0.002119590814808083;34.92854380089502;1.2492960931860893;19.991870163693793;0.0;0.0;24.137404283279245;0.6101703517255128;18.6799514502941;29136;70795;
39986;16742;6332;0;0;2823;67.3475689969124;2.869803237060073E-4;19.378680608214587;8.773727020142873E-4;1;52.23;14.77;24.47;29.25;0.002263621571196861;0.0;0.0;12.72;75.45;155.8;46.45;18.56;179.41;0.00;92.88;0.00;;;-21232;-16306;30512;38218.0;88270;-12.919;0.672534208;140694.0;0.9116739580934837;0.07412437438869403;0.002292934286455963;4.277553417603306E-4;14.132987836876644;75.45;155.8;46.45;0.0018399169493763246;0.002276531062661469;3.4206640300116307E-4;4.546070981904022;39.06283384935854;23.736045568184178;0.0;0.0;2.9749230745027306;21.292672312625566;22.185920473219817;27350;70804;
39984;6617;5600;0;0;16945;60.85843850042505;3.169097903500662E-4;19.378699094705585;8.289567443737389E-4;1;52.23;5.84;21.84;29.25;0.0021387084004842465;0.0;0.0;76.36;29.82;137.79;44.37;21.31;175.85;0.00;97.93;0.00;;;-20400;-15206;30104;37757.0;86740;-12.413;0.7720341580000001;139395.0;0.9190751445086704;0.09080695992790419;6.744445305379464E-4;0.00206893006422982;84.84516770138404;29.82;137.79;44.37;0.0020318037388713794;6.352899867235354E-4;0.001856639158258589;26.149370244104762;15.370506842176896;19.336069484998415;0.0;0.0;17.43497047950541;8.39816067505233;18.535971440847007;28402;70803;
39980;5025;5717;0;2;17897;50.174286130254885;7.420565063884587E-4;19.37832208409156;7.80820642359374E-4;1;52.22;5.01;22.36;29.25;0.002014517257287185;0.0;0.01;80.65;22.65;140.67;40.40;22.00;175.20;0.00;97.97;0.00;;;-20222;-15025;30006;37845.0;86212;-12.303;0.7979996;139038.0;0.9170386904761904;0.0941868408544731;1.4811044480242728E-4;0.00700256450325263;89.61172757864865;22.65;140.67;40.40;0.004757546879408325;1.4302471818634078E-4;0.005776645021990763;25.35667915040501;5.549177505400587;19.26250980470911;0.0;0.002962808941577915;17.537745072889585;4.26819901969692;18.591438389492588;28688;70801;
39958;8209;5723;0;1;14678;58.809061031489804;5.570904901447447E-4;19.3785555865508;7.322841993615617E-4;1;52.19;7.30;22.33;29.25;0.001889293234352829;0.0;0.0;66.15;36.99;140.83;43.52;20.87;176.36;0.00;98.08;0.00;;;-20524;-15322;30164;37840.0;86856;-12.488;0.756114166;139538.0;0.9173061718059626;0.08798392778833636;2.968342409655991E-4;0.002656304065537349;73.49575523689136;36.99;140.83;43.52;0.003571674259465002;2.930265100104757E-4;0.0021522823359236753;20.80664492917854;18.28444962620166;19.715521167263677;0.0;0.0;14.3881692745224;10.214653727579632;18.91258522470174;28241;70790;
39959;1371;5357;0;1;23514;56.630419792899325;3.1524893255510303E-4;19.378706772110508;8.229401972445848E-4;1;52.19;1.19;20.72;29.25;0.002123185708891029;0.0;0.0;105.97;6.18;131.82;43.50;22.97;173.96;0.00;98.80;0.00;;;-19930;-14690;29876;37557.0;85977;-12.127;0.8320959459999999;138720.0;0.9228209934395502;0.10104788113377282;1.7317048836074848E-4;0.002585631199792981;117.74032247128535;6.18;131.82;43.50;0.002021155481290532;1.704408981480417E-4;0.0018928273620833526;33.25385472036535;3.4342193288291023;19.940282475444647;0.0;0.0;23.018332933011006;1.8006617076268834;18.684484303757085;29018;70790;
39960;959;5334;1;0;24056;54.97370663920648;3.359014578565681E-4;19.371985436833015;0.0075236229494368865;9;52.19;0.88;20.82;29.24;0.01941094720954717;0.0;0.0;108.41;4.32;131.24;42.55;23.11;173.67;0.00;98.80;0.00;;;-19874;-14634;29858;37578.0;85860;-12.092;0.8371613980000001;138662.0;0.9217293550049181;0.10206401862078886;0.0036504364282418105;5.314899986020847E-4;120.45213779628504;4.32;131.24;42.55;0.002153565016755815;0.003198288868564124;4.547083356668333E-4;34.825615200886425;1.8450021666163157;18.29943627449951;0.0;0.0;23.867696249132795;1.1101886014982312;17.574279694574926;29065;70789;
39983;7450;5758;1;0;15248;55.569999956127305;1.9538298903195298E-4;19.371985436833015;0.007664141418261503;9;52.22;6.80;22.47;29.24;0.019773484859114676;0.0;0.0;68.71;33.57;141.68;42.49;21.18;176.04;0.00;97.60;0.00;;;-20442;-15265;30122;37868.0;86672;-12.438;0.767330524;139397.0;0.9167054011341451;0.08956291454152822;0.0035422352457686822;6.342811219515565E-4;76.34852970252591;33.57;141.68;42.49;0.0012526589575805602;0.003339108874297749;5.708938655406263E-4;21.485049471643503;14.327492935336668;19.75354754640729;0.0;0.0;14.894303144493016;8.624135506714559;18.971204812205205;28368;70801;
39986;16742;6332;0;0;2823;73.41543975851903;6.32392639972625E-4;19.378680608214587;5.319603857476695E-4;1;52.23;14.77;23.83;29.25;0.0013724577952289874;0.0;0.0;12.72;75.45;155.8;49.77;18.49;179.98;0.01;93.11;0.00;;;-21317;-16379;30517;38106.0;88522;-12.970;0.6710014819999999;140766.0;0.9166782134774376;0.07349403668265868;0.002292934286455963;4.518345250752981E-4;14.132961082228517;75.45;155.8;49.77;0.004054458932656491;0.0022766689654710372;3.615967759562037E-4;4.011908225256173;39.06283384935854;30.338059418162878;0.0;0.0;2.7710880218895566;21.292672312625566;25.70960588940261;27350;70805;
39955;1233;5374;0;0;23565;52.8651612671777;1.3262982931339784E-4;19.37063098455138;0.009081346859617187;11;52.19;1.16;21.10;29.24;0.023429874897812345;0.0;0.0;106.19;5.56;132.22;41.40;23.06;173.61;0.00;98.77;0.00;;;-19873;-14634;29865;37629.0;85816;-12.092;0.835352308;138676.0;0.9200074846797961;0.10172489474907526;0.0016686833120371474;5.519467274960936E-4;117.99311078559583;5.56;132.22;41.40;8.503296246769876E-4;0.0014560466353726745;4.996451988830373E-4;33.39434254217373;2.0017010797561907;17.467161953413523;0.0;0.0;23.09465330751523;1.3056753181805403;17.00352068810455;29048;70745;
39987;2200;5331;0;1;22828;59.32755172340609;3.2909871993148666E-4;19.372046672590994;0.007469189929381696;9;52.23;1.93;20.78;29.24;0.019270510017804776;0.0;0.0;102.87;9.91;131.18;44.17;22.62;174.31;0.00;98.82;0.00;;;-20023;-14782;29922;37571.0;86152;-12.183;0.8194323160000001;138863.0;0.9226048254860623;0.09916133354522101;0.002007450511524172;0.0028021950539499113;114.30223078191067;9.91;131.18;44.17;0.00210995062309674;0.001990016763763319;0.002171130062899022;35.482170427997126;5.284084726867097;18.557135421715202;0.0;0.0;23.58347546448908;2.8348564208979496;17.748716542641386;28889;70803;
39973;9832;5756;0;1;12878;64.04222811266126;6.052861364213951E-4;19.3717563818712;0.00748329323268726;9;52.21;8.71;22.25;29.24;0.019306896540333133;0.0;0.0;58.03;44.31;141.63;45.86;20.29;177.28;0.00;98.07;0.00;;;-20722;-15521;30243;37828.0;87234;-12.608;0.7361287219999999;139784.0;0.9192722873627395;0.08458365677143366;3.5897868455606014E-4;0.004247765919529815;64.48134073456822;44.31;141.63;45.86;0.003880671006438491;3.557601774175877E-4;0.0033967871917167346;20.134874198007942;22.344950131641436;21.558651235642756;0.0;0.0;13.348196276700712;12.352223384014446;20.156953561128777;28030;70796;
39987;4978;5583;0;1;18673;57.36094084138843;6.117535583208848E-4;19.3717563818712;0.007476825810787771;9;52.23;4.72;21.62;29.24;0.01929021059183245;0.0;0.0;84.15;22.43;137.38;43.78;21.84;175.47;0.00;98.25;0.00;;;-20280;-15069;30025;37720.0;86441;-12.339;0.7922105120000001;139117.0;0.9207615847683046;0.09362870758780191;0.0014327520923718173;0.003241031766248414;93.50069109148211;22.43;137.38;43.78;0.0039221355884626885;0.0014199064192570953;0.0022898423839138315;29.11593008878285;7.689080309211036;20.552220694591373;0.0;0.0;19.325774657518643;5.124343726814675;19.32826423625613;28627;70802;
39955;151;5334;0;0;24864;53.62052428599776;5.745422955568224E-4;19.374416202286927;0.004854216657822907;6;52.19;0.15;20.82;29.24;0.0125238789771831;0.0;0.0;112.05;0.68;131.24;42.04;23.43;173.26;0.00;98.29;0.00;;;-19777;-14564;29818;37578.0;85731;-12.033;0.848739574;138563.0;0.9213077895920183;0.10400835352571952;0.0011803831154829159;0.001423983299641041;124.50036677258615;0.68;131.24;42.04;0.0036835630195034556;0.0011640648788589318;0.0012662603628534202;35.133840017957176;0.1931527554536533;18.29110118734522;0.0;0.0;24.327834389631594;0.13949128953433385;17.568563370435733;29179;70787;
39955;1233;5374;1;0;23564;55.957791057518506;5.208120870767185E-4;19.37864329537359;6.808537796409739E-4;1;52.19;1.15;20.74;29.25;0.0017566027514737126;0.0;0.0;106.19;5.56;132.22;43.45;23.03;173.95;0.00;98.70;0.00;;;-19922;-14687;29867;37562.0;85944;-12.121;0.835266854;138686.0;0.9229687939274669;0.10127656826284717;0.00244723042196244;0.0016155107897482988;117.99110724802173;5.56;132.22;43.45;0.0033390825338749652;0.002175813044172149;0.001179317123730996;33.441716997968264;2.089435535335447;20.423283394046887;0.0;0.0;23.113561834401334;1.3368870614998567;18.99587157612335;29046;70789;
39998;1588;5367;0;0;23243;56.880404284192785;7.472888360850184E-4;19.37373211194877;0.005365560455454725;7;52.24;1.38;20.76;29.24;0.013843145975073192;0.0;0.0;104.74;7.16;132.07;43.58;22.90;174.08;0.00;98.76;0.00;;;-19956;-14717;29886;37565.0;86014;-12.142;0.8295632199999999;138748.0;0.9229255493604461;0.10059837570175106;2.484208375510735E-4;7.642346537733223E-4;116.38246000315262;7.16;132.07;43.58;0.004791092914791879;2.405311684436248E-4;6.952904614443733E-4;32.9127339516111;3.9891578332523414;19.977576677699453;0.0;0.0;22.76907682906882;2.0885763947341736;18.719590464996234;28994;70809;
39960;889;5333;1;0;24127;54.645774411434836;3.00183198814881E-4;19.372778977417244;0.006765800624251528;8;52.19;0.82;20.85;29.24;0.01745576561056894;0.0;0.0;108.73;4.01;131.23;42.36;23.14;173.61;0.00;98.75;0.00;;;-19862;-14625;29855;37583.0;85840;-12.085;0.8382468519999999;138653.0;0.9214593480704383;0.10226575721283326;0.003525057029416548;7.768606156234426E-4;120.80868167206285;4.01;131.23;42.36;0.0019245645425618463;0.0030723337138338336;5.545227657432214E-4;34.9160567852033;1.6706504889504468;18.055440280801506;0.0;0.0;23.93329031185036;1.0176647230355937;17.40439185325159;29075;70789;
39960;26;5307;0;0;25136;54.02820121252146;2.046155894740864E-4;19.371985436833015;0.00765490881781937;9;52.19;0.02;20.71;29.24;0.019749664749973975;0.0;0.0;113.28;0.12;130.57;42.21;23.44;173.25;0.00;98.56;0.00;;;-19775;-14548;29816;37558.0;85725;-12.032;0.8491013919999999;138551.0;0.9217827350267128;0.10416630785842085;0.002295987326978392;0.0018284452474170328;125.86301470840887;0.12;130.57;42.21;0.0013118519287952102;0.002060003848075557;0.0014011337243368118;35.75571152635833;0.06009197484829108;18.20893657374242;0.0;0.0;24.68909123413607;0.03334189936172438;17.486564077546536;29183;70789;
39984;6294;5659;0;0;16945;56.18489023257844;3.169097903500662E-4;19.37322952094604;0.006298530503920052;8;52.23;5.89;22.07;29.24;0.016250208700113733;0.0;0.0;76.36;28.36;139.24;42.92;21.45;175.80;0.00;98.19;0.00;;;-20374;-15167;30078;37800.0;86547;-12.397;0.77709961;139258.0;0.9185526683431126;0.0913073655458675;6.755842287431736E-4;0.0020678473509348535;84.84516770138404;28.36;139.24;42.92;0.0020318037388713794;6.363635203128583E-4;0.001855667541124034;26.149370244104762;10.512900546458688;19.520127410953545;0.0;0.0;17.43497047950541;6.768442207772846;18.717711384592135;28480;70802;
39951;7596;5676;1;0;15550;59.448751316653144;2.862500630930454E-4;19.371641630084362;0.00791708109285449;9;52.18;6.74;22.06;29.24;0.020426069219564583;0.01;0.0;70.08;34.23;139.65;43.98;21.04;176.21;0.01;98.37;0.00;;;-20483;-15265;30141;37796.0;86804;-12.462;0.763265072;139476.0;0.9185954454431146;0.08901295496795414;0.005846358145589355;9.970698075439889E-4;77.86411374054069;34.23;139.65;43.98;0.0018352350295084419;0.005615145026255983;7.536622735337752E-4;22.05566290470683;17.156001611362225;20.2307179932843;0.002926962557970509;0.0;15.248119882682756;9.514652072701871;19.216628064113735;28304;70784;
39987;8;5404;0;46;24575;48.467179064109764;5.639783373688489E-4;19.37858136417978;6.996187231590551E-4;1;52.23;0.01;21.06;29.25;0.0018050163057503623;0.0;0.21;110.75;0.04;132.97;39.96;23.59;173.09;0.00;98.78;0.14;;;-19734;-14481;29800;37618.0;85542;-11.979;0.883528662;138479.0;0.9201834003930008;0.1049987936689019;9.193291925318842E-4;0.20854038451317666;123.05447686028307;0.04;132.97;39.96;0.003615834314372901;9.183287310931074E-4;0.1619172728007589;29.476323689058898;0.007030960968898414;18.820988812550116;0.0;0.06917019080256943;21.888291667742436;0.0062154538183932405;17.998197595310263;29235;70805;
39987;2134;5334;0;0;22881;57.67634948565349;2.1217274693849654E-4;19.371626659618574;0.008006128874795527;10;52.23;1.87;21.00;29.24;0.02065581249697246;0.0;0.0;103.11;9.62;131.24;42.98;22.67;174.07;0.00;98.70;0.00;;;-19986;-14752;29917;37611.0;86079;-12.161;0.8202414060000002;138855.0;0.920765666682267;0.09960624132339074;1.3770826316618557E-4;2.3492027101621441E-4;114.57028077602742;9.62;131.24;42.98;0.001360303132446783;1.3275983083426007E-4;1.7907480257177243E-4;35.565379613937;5.146609183575354;16.96404885350773;0.0;0.0;23.638657005443513;2.756041717795711;16.59012811886609;28899;70736;
