PV_Cap Biomass_CHP_Cap HP_Cap Oil_boiler_Cap LPG_boiler_Cap Biomass_boiler_Cap AnnualPV AnnualCHPelec AnnualHPelec AnnualOilBoilerheat AnnualLPGBoilerheat AnnualBiomassBoilerheat AnnualBiomassmCHPheat AnnualHPheat AnnualImport AnnualExport OilConsumption BiomassConsumption LPGConsuption DieselCost PetrolCost BiomassCost TotalElectricityExchangeCost TotalVariableCost FixedOperationCosts AdditionalCost InvestmentCost CO2-Emission AnnualCost LoadFollowingCapacity ESD oilBoilerFuelDemand ngasBoilerFuelDemand biomassBoilerFuelDemand AnnualmCHPheat AnnualHPheat 
KWe KWe KWe KWth KWth KWth GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh GWh KEuro KEuro KEuro KEuro KEuro KEuro KEuro KEuro Mt KEuro   GWh GWh GWh GWh GWh 
12464 1526 1339 391 301 17493 15.24;1.07;4.17;0.81;0.62;36.3;4.75;13.33;6.23;15.49;28.05;54.34;0.69;2409.0;2074.0;2934.0;-328.0;7306.0;913.0;3224.0;4202.9424112350225;2.199;15645.942411235023;0.715650741350906;0.30682264679862153;1.013159874712378;0.6932113878545964;48.40403484590339;4.75;13.33;
7922 3776 1321 100 414 14377 9.69;2.64;4.11;0.21;0.86;29.84;11.75;13.16;5.38;10.72;27.30;54.47;0.95;2300.0;2074.0;2942.0;-187.0;7408.0;1000.0;3218.0;4634.005465762078;4.302;16260.005465762079;0.5315285572796303;0.28044243834917176;0.26029201274077685;0.9537384988210401;39.782099548861126;11.75;13.16;
28869 1498 2021 978 918 13055 35.30;1.05;6.29;2.03;1.91;27.09;4.66;20.13;7.13;34.31;29.58;41.95;2.12;2630.0;2074.0;2265.0;-616.0;6911.0;1204.0;3450.0;6910.487402767186;-7.375;18475.487402767187;1.276255004619649;0.3527395481687599;2.5382215277908484;2.117566267234315;36.12365126269122;4.66;20.13;
10470 12884 1105 399 919 949 12.80;9.02;3.44;0.83;1.91;1.97;40.11;11.01;1.61;17.12;28.08;52.76;2.12;2412.0;2074.0;2849.0;-774.0;7120.0;1778.0;3146.0;10492.668988314623;-1.081;22536.668988314625;0.6323430114787306;0.22096080781517266;1.0359419821858313;2.1201931816186823;2.626953881263844;40.11;11.01;
31526 12591 1046 1345 303 1339 38.55;8.82;3.26;2.79;0.63;2.78;39.2;10.42;1.45;42.68;30.53;52.70;0.70;2768.0;2074.0;2846.0;-1266.0;6640.0;2180.0;3128.0;13805.886973654446;-15.464;25753.886973654444;1.4989809782608698;0.24326703786527354;3.4902293405025353;0.6994701246236571;3.705078351303906;39.2;10.42;
12633 4797 1052 1317 392 12944 15.45;3.36;3.27;2.73;0.81;26.86;14.93;10.48;4.12;16.77;30.46;54.48;0.90;2758.0;2074.0;2942.0;-531.0;7510.0;1189.0;3130.0;5965.70979562164;0.930;17794.70979562164;0.7093378607809847;0.285103900017047;3.4173609569579346;0.9032411154457293;35.81708413069278;14.93;10.48;
5097 3452 993 1749 167 15037 6.23;2.42;3.09;3.63;0.35;31.21;10.74;9.89;5.09;7.77;31.58;55.04;0.39;2920.0;2074.0;2972.0;-42.0;8067.0;935.0;3109.0;3926.0281043630703;6.833;16037.028104363071;0.4393577041339255;0.2998759532141355;4.537729259287148;0.3858465937665397;41.60736871415864;10.74;9.89;
12180 11401 1074 248 484 3910 14.89;7.99;3.34;0.51;1.0;8.11;35.49;10.7;1.87;18.52;27.68;55.18;1.12;2355.0;2074.0;2980.0;-793.0;6934.0;1698.0;3137.0;9876.018088042818;-2.047;21645.018088042816;0.6907181571815718;0.21956674168070714;0.6424677744297121;1.1162143872430261;10.818558276654192;35.49;10.7;
17887 10889 1480 133 1640 1687 21.87;7.63;4.61;0.28;3.4;3.5;33.9;14.74;2.40;24.41;27.39;47.04;3.78;2312.0;2074.0;2540.0;-883.0;6998.0;1750.0;3271.0;10613.54634550725;-4.650;22632.54634550725;0.8707372523546606;0.25099523206278124;0.3451874697758346;3.7823852301546497;4.668582490524801;33.9;14.74;
19318 9813 1149 16 785 5864 23.62;6.87;3.58;0.03;1.63;12.17;30.55;11.44;2.26;26.30;27.08;54.41;1.81;2268.0;2074.0;2938.0;-935.0;6829.0;1712.0;3160.0;10124.824910574187;-6.293;21825.824910574185;0.9596774193548389;0.2352637797649352;0.04104959770695204;1.81117045294957;16.224958260506327;30.55;11.44;
20939 13189 947 516 242 1808 25.61;9.24;2.95;1.07;0.5;3.75;41.06;9.44;1.33;30.34;28.38;56.32;0.56;2456.0;2074.0;3042.0;-1147.0;6610.0;2020.0;3096.0;12381.223738757133;-9.057;24107.223738757133;1.0871953312736011;0.21739122711829584;1.3391829168490055;0.5573044578311493;5.004139419895702;41.06;9.44;
40566 12880 1189 76 437 1355 49.61;9.02;3.70;0.16;0.91;2.81;40.09;11.85;1.48;53.52;27.24;53.87;1.01;2291.0;2074.0;2909.0;-1344.0;6221.0;2376.0;3175.0;15518.739440164994;-22.458;27290.739440164994;1.8406961178045516;0.22649504171982268;0.19704657351379454;1.0083319970919224;3.749161156222966;40.09;11.85;
9522 291 1215 100 523 20003 11.64;0.20;3.78;0.21;1.09;41.51;0.91;12.11;6.75;11.93;27.30;56.48;1.21;2300.0;2074.0;3050.0;-154.0;7610.0;763.0;3183.0;3073.3988871443084;4.442;14629.398887144309;0.623497997329773;0.31487120379255124;0.26029201274077685;1.2065252530000699;55.350807242611516;0.91;12.11;
27947 3509 1399 439 539 13939 34.17;2.46;4.36;0.91;1.12;28.93;10.92;13.94;4.99;34.39;28.18;52.22;1.24;2427.0;2074.0;2820.0;-794.0;6875.0;1376.0;3243.0;7821.061261970733;-9.189;19315.06126197073;1.289456450556647;0.29642894716361223;1.1400218264538997;1.2428441789661768;38.56887517692779;10.92;13.94;
5045 9978 1330 111 2188 3249 6.17;6.99;4.14;0.23;4.54;6.74;31.06;13.25;2.87;9.01;27.33;47.82;5.04;2304.0;2074.0;2582.0;-259.0;7958.0;1430.0;3221.0;7891.533859155286;4.687;20500.533859155286;0.391820580474934;0.25230662018040956;0.28801706080218636;5.044687032495174;8.990550199190709;31.06;13.25;
5363 9800 1502 563 1003 3422 6.56;6.86;4.68;1.17;2.08;7.1;30.51;14.96;3.21;9.07;28.50;47.60;2.31;2474.0;2074.0;2570.0;-240.0;7483.0;1413.0;3278.0;7877.610387906198;4.593;20051.6103879062;0.3979261179520415;0.24710088870595764;1.4615432696725454;2.3132479809094835;9.469087062043638;30.51;14.96;
19646 13333 1052 213 969 664 24.02;9.34;3.28;0.44;2.01;1.38;41.51;10.48;1.39;28.59;27.59;53.72;2.23;2342.0;2074.0;2901.0;-1106.0;6796.0;2000.0;3130.0;12278.012691022861;-7.887;24204.01269102286;1.01765105227427;0.2235674027058518;0.5536560363577114;2.233657977040524;1.8382712966310237;41.51;10.48;
29106 2367 1202 35 793 16749 35.59;1.66;3.74;0.07;1.65;34.76;7.37;11.97;5.09;35.71;27.13;55.56;1.83;2275.0;2074.0;3000.0;-801.0;7036.0;1319.0;3180.0;7407.859774104022;-10.051;18942.85977410402;1.3636363636363635;0.29628771326212955;0.08977550686093361;1.8280164946399826;46.34642601772367;7.37;11.97;
30068 5718 1145 513 106 12204 36.77;4.00;3.57;1.06;0.22;25.33;17.8;11.41;3.57;37.89;28.37;56.02;0.24;2455.0;2074.0;3025.0;-959.0;6705.0;1605.0;3160.0;9444.634478076046;-12.167;20914.63447807605;1.3936134453781512;0.26515780194654365;1.3311127937143725;0.24457020456531248;33.76964101081743;17.8;11.41;
15669 3942 1049 557 762 14631 19.16;2.76;3.27;1.16;1.58;30.36;12.27;10.45;4.39;20.17;28.49;55.82;1.76;2472.0;2074.0;3014.0;-606.0;7425.0;1182.0;3128.0;5972.913462079654;-1.202;17707.913462079654;0.8339558573853991;0.28568816848263096;1.4460358748075985;1.755933927898197;40.484468316894464;12.27;10.45;
7273 4798 1052 1396 313 12944 8.89;3.36;3.27;2.9;0.65;26.86;14.94;10.47;4.38;10.48;30.66;54.49;0.72;2787.0;2074.0;2942.0;-240.0;7787.0;1081.0;3129.0;5074.70979562164;4.700;17071.70979562164;0.5045840407470289;0.2837442253422077;3.621469015762342;0.721811729841812;35.81708413069278;14.94;10.47;
14955 11437 1495 180 539 1848 18.29;8.01;4.65;0.37;1.12;3.83;35.6;14.89;2.30;21.06;27.51;49.62;1.24;2330.0;2074.0;2679.0;-817.0;6614.0;1734.0;3276.0;10458.731762256251;-3.275;22082.73176225625;0.7577035355173533;0.22837852517736948;0.4659897515537992;1.2425334667212469;5.113270652209139;35.6;14.89;
17578 3932 1052 170 1728 14052 21.50;2.75;3.27;0.35;3.59;29.16;12.24;10.48;4.35;22.44;27.48;54.18;3.99;2326.0;2074.0;2926.0;-662.0;7667.0;1220.0;3130.0;6268.117474599123;-2.339;18285.117474599123;0.9096774193548387;0.2959173426653438;0.4405790485104552;3.9851468834450334;38.881900051621884;12.24;10.48;
