PV_C HP_Heat_P AnlPV_P AnlImport AnlExport AnlOilBoilerHeat AnlOilBoilerFuel AnlNgasBoilerHeat AnlNgasBoilerFuel AnlBiomassBoilerHeat AnlBiomassBoilerFuel AnlOilCost AnlLPGCost AnlBiomassCost AnlElecExchage TotalVariableCost FixedOperationalCost AdditionalCost InvestmentCost CO2Emission AnnualCost
(KW) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (Mt) (KEuro)
10306 13.479493461528982 11.05 4.23 14.95 0 0 0 0 8.80050653847102 12.572152197815743 0.0 0.0 679.0 -528.0 196.0 818.0 1567.0 1789.3524459981338 -6.035 4370.352445998134 
14503 13.473847254289828 15.54 4.10 19.32 0 0 0 0 8.806152745710174 12.580218208157392 0.0 0.0 679.0 -740.0 -16.0 923.0 1566.0 2857.1298832101024 -8.569 5330.129883210102 
13236 13.478764046985363 14.19 4.14 17.99 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -683.0 41.0 891.0 1568.0 2535.352445998134 -7.804 5035.3524459981345 
11233 13.47012147888233 12.04 4.20 15.91 0 0 0 0 8.809878521117671 12.585540744453816 0.0 0.0 680.0 -580.0 145.0 841.0 1567.0 2024.0379060221917 -6.596 4577.037906022191 
8472 13.47683748352705 9.08 4.31 13.05 0 0 0 0 8.803162516472952 12.575946452104217 0.0 0.0 679.0 -420.0 304.0 772.0 1568.0 1321.1758718040578 -4.928 3965.175871804058 
10575 13.49654332823849 11.33 4.22 15.22 0 0 0 0 8.783456671761511 12.547795245373589 0.0 0.0 678.0 -543.0 180.0 824.0 1567.0 1857.896928943853 -6.194 4428.896928943853 
12495 13.47893373541632 13.39 4.16 17.22 0 0 0 0 8.801066264583682 12.572951806548117 0.0 0.0 679.0 -646.0 78.0 872.0 1567.0 2346.352445998134 -7.356 4863.3524459981345 
14960 13.464407898622005 16.03 4.09 19.80 0 0 0.005592101377995817 0.006213445975550908 8.81 12.585714285714287 0.0 1.0 680.0 -759.0 -34.0 934.0 1566.0 2973.7693546402047 -8.846 5439.769354640204 
10084 13.47683748352705 10.81 4.24 14.72 0 0 0 0 8.803162516472952 12.575946452104217 0.0 0.0 679.0 -515.0 209.0 812.0 1567.0 1732.1758718040578 -5.901 4320.175871804058 
8923 13.463979321356193 9.56 4.28 13.52 0 0 0.006020678643807287 0.006689642937563652 8.81 12.585714285714287 0.0 1.0 680.0 -448.0 278.0 783.0 1566.0 1435.769354640205 -5.201 4062.769354640205 
6955 13.47683748352705 7.45 4.38 11.51 0 0 0 0 8.803162516472952 12.575946452104217 0.0 0.0 679.0 -329.0 395.0 734.0 1566.0 935.1758718040578 -4.012 3630.175871804058 
7809 13.479455351348337 8.37 4.34 12.38 0 0 0 0 8.800544648651664 12.57220664093095 0.0 0.0 679.0 -381.0 343.0 755.0 1567.0 1153.3524459981338 -4.527 3818.3524459981336 
12566 13.455615135557888 13.47 4.15 17.29 0 0 0.014384864442112288 0.015983182713458097 8.81 12.585714285714287 0.0 1.0 680.0 -650.0 76.0 874.0 1567.0 2363.454814664263 -7.400 4880.454814664263 
13031 13.470278425017373 13.97 4.14 17.78 0 0 0 0 8.809721574982628 12.58531653568947 0.0 0.0 680.0 -673.0 52.0 886.0 1567.0 2482.0379060221917 -7.681 4987.037906022191 
12860 13.456484811399177 13.78 4.14 17.60 0 0 0.013515188600823791 0.015016876223137545 8.81 12.585714285714287 0.0 1.0 680.0 -665.0 61.0 882.0 1566.0 2438.454814664263 -7.577 4947.454814664263 
8566 13.456484811399177 9.18 4.30 13.15 0 0 0.013515188600823791 0.015016876223137545 8.81 12.585714285714287 0.0 1.0 680.0 -426.0 300.0 774.0 1567.0 1344.4548146642628 -4.985 3985.454814664263 
10449 13.478912176024226 11.20 4.23 15.09 0 0 0 0 8.801087823975775 12.57298260567968 0.0 0.0 679.0 -536.0 188.0 821.0 1568.0 1825.3524459981338 -6.121 4402.352445998134 
14098 13.463991540679185 15.11 4.11 18.89 0 0 0.006008459320815618 0.006676065912017353 8.81 12.585714285714287 0.0 1.0 680.0 -722.0 3.0 913.0 1567.0 2753.7693546402047 -8.325 5236.769354640204 
14397 13.463565424212538 15.43 4.10 19.21 0 0 0.006434575787462649 0.007149528652736276 8.81 12.585714285714287 0.0 1.0 680.0 -736.0 -10.0 920.0 1566.0 2829.7693546402047 -8.506 5305.769354640204 
10347 13.483887135794925 11.09 4.23 14.99 0 0 0 0 8.796112864205076 12.565875520292966 0.0 0.0 679.0 -530.0 194.0 819.0 1567.0 1799.49041178 -6.059 4379.49041178 
11707 13.479490545895757 12.55 4.18 16.40 0 0 0 0 8.800509454104244 12.572156363006064 0.0 0.0 679.0 -605.0 119.0 853.0 1567.0 2145.352445998134 -6.880 4684.3524459981345 
12408 13.093339727855122 13.30 4.09 17.17 0 0 0.3766602721448784 0.4185114134943093 8.81 12.585714285714287 0.0 36.0 680.0 -649.0 111.0 872.0 1558.0 2307.705729117724 -7.286 4848.705729117724 
9145 13.478764046985363 9.80 4.28 13.75 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -460.0 263.0 788.0 1567.0 1493.3524459981338 -5.334 4111.352445998134 
13832 13.478764046985363 14.83 4.12 18.61 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -710.0 14.0 906.0 1568.0 2686.352445998134 -8.163 5174.3524459981345 
11553 13.474608204242479 12.38 4.19 16.24 0 0 0 0 8.805391795757522 12.57913113679646 0.0 0.0 679.0 -597.0 127.0 849.0 1567.0 2106.1298832101024 -6.788 4649.129883210102 
13107 13.470278425017373 14.05 4.14 17.86 0 0 0 0 8.809721574982628 12.58531653568947 0.0 0.0 680.0 -677.0 48.0 888.0 1567.0 2502.0379060221917 -7.727 5005.037906022191 
11448 13.47012147888233 12.27 4.19 16.13 0 0 0 0 8.809878521117671 12.585540744453816 0.0 0.0 680.0 -591.0 133.0 846.0 1567.0 2079.0379060221917 -6.726 4625.037906022191 
11068 13.478411009141407 11.86 4.20 15.74 0 0 0 0 8.801588990858594 12.57369855836942 0.0 0.0 679.0 -570.0 153.0 837.0 1566.0 1983.3524459981338 -6.495 4539.352445998134 
13655 13.478764046985363 14.64 4.12 18.43 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -702.0 22.0 902.0 1567.0 2641.352445998134 -8.056 5132.3524459981345 
5898 13.466810768490014 6.32 4.45 10.44 0 0 0.003189231509987067 0.003543590566652297 8.81 12.585714285714287 0.0 0.0 680.0 -266.0 459.0 707.0 1567.0 665.8153432341603 -3.375 3398.8153432341605 
13165 13.46222034301208 14.11 4.13 17.92 0 0 0.0077796569879211575 0.008644063319912397 8.81 12.585714285714287 0.0 1.0 680.0 -679.0 46.0 889.0 1566.0 2515.7233660462493 -7.762 5016.72336604625 
9756 13.473717035279527 10.46 4.25 14.38 0 0 0 0 8.806282964720474 12.580404235314964 0.0 0.0 679.0 -496.0 228.0 804.0 1567.0 1648.1298832101024 -5.704 4247.129883210102 
13931 13.437653911019332 14.93 4.11 18.72 0 0 0.0323460889806686 0.03594009886740955 8.81 12.585714285714287 0.0 3.0 680.0 -715.0 12.0 909.0 1566.0 2709.7797461184227 -8.223 5196.779746118423 
8816 13.465436247024966 9.45 4.29 13.41 0 0 0.004563752975034419 0.005070836638927131 8.81 12.585714285714287 0.0 0.0 680.0 -441.0 284.0 780.0 1567.0 1408.8153432341603 -5.136 4039.8153432341605 
5656 13.464101594980168 6.06 4.46 10.20 0 0 0.005898405019832964 0.00655378335536996 8.81 12.585714285714287 0.0 1.0 680.0 -251.0 474.0 701.0 1566.0 603.7693546402049 -3.229 3344.769354640205 
9892 13.458628069650024 10.60 4.24 14.52 0 0 0.011371930349977077 0.012635478166641196 8.81 12.585714285714287 0.0 1.0 680.0 -504.0 221.0 807.0 1566.0 1682.6313888583388 -5.786 4276.631388858339 
5794 13.463934875757015 6.21 4.45 10.34 0 0 0.00606512424298522 0.006739026936650245 8.81 12.585714285714287 0.0 1.0 680.0 -260.0 466.0 705.0 1566.0 639.7693546402049 -3.312 3376.769354640205 
11670 13.46742197616949 12.51 4.18 16.36 0 0 0.002578023830510645 0.0028644709227896056 8.81 12.585714285714287 0.0 0.0 680.0 -603.0 122.0 852.0 1567.0 2135.8613318281155 -6.860 4676.861331828115 
6194 13.463515514155329 6.64 4.43 10.74 0 0 0.006484485844671539 0.007204984271857265 8.81 12.585714285714287 0.0 1.0 680.0 -284.0 442.0 715.0 1567.0 740.7693546402049 -3.553 3464.769354640205 
13722 13.46440893083535 14.71 4.12 18.50 0 0 0.005591069164649909 0.006212299071833232 8.81 12.585714285714287 0.0 1.0 680.0 -705.0 20.0 903.0 1567.0 2657.7693546402047 -8.098 5147.769354640204 
7919 13.471119873308105 8.49 4.33 12.49 0 0 0 0 8.808880126691896 12.58411446670271 0.0 0.0 680.0 -387.0 337.0 758.0 1567.0 1181.0379060221917 -4.595 3843.0379060221917 
7198 13.470427739184096 7.72 4.37 11.75 0 0 0 0 8.809572260815905 12.585103229737008 0.0 0.0 680.0 -344.0 380.0 740.0 1568.0 997.0379060221917 -4.160 3685.0379060221917 
7165 13.473847254289828 7.68 4.37 11.72 0 0 0 0 8.806152745710174 12.580218208157392 0.0 0.0 679.0 -342.0 382.0 739.0 1567.0 989.1298832101024 -4.139 3677.1298832101024 
7919 13.471119873308105 8.49 4.33 12.49 0 0 0 0 8.808880126691896 12.58411446670271 0.0 0.0 680.0 -387.0 337.0 758.0 1567.0 1181.0379060221917 -4.595 3843.0379060221917 
7076 13.455689413183737 7.58 4.37 11.63 0 0 0.014310586816263182 0.015900652018070203 8.81 12.585714285714287 0.0 1.0 680.0 -337.0 389.0 737.0 1566.0 965.4548146642627 -4.086 3657.454814664263 
12715 13.478764046985363 13.63 4.15 17.45 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -657.0 67.0 878.0 1567.0 2402.352445998134 -7.489 4914.3524459981345 
10495 13.49860326779067 11.25 4.23 15.14 0 0 0 0 8.78139673220933 12.544852474584758 0.0 0.0 677.0 -538.0 184.0 822.0 1568.0 1838.073503137929 -6.145 4412.073503137929 
9995 13.483887135794925 10.71 4.24 14.62 0 0 0 0 8.796112864205076 12.565875520292966 0.0 0.0 679.0 -510.0 214.0 810.0 1567.0 1709.49041178 -5.846 4300.49041178 
13333 13.478764046985363 14.29 4.13 18.09 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -687.0 37.0 893.0 1567.0 2559.352445998134 -7.862 5056.3524459981345 
8158 13.47012147888233 8.74 4.32 12.73 0 0 0 0 8.809878521117671 12.585540744453816 0.0 0.0 680.0 -402.0 323.0 764.0 1567.0 1241.0379060221917 -4.739 3895.0379060221917 
14690 13.479492945070172 15.75 4.10 19.51 0 0 0 0 8.80050705492983 12.572152935614042 0.0 0.0 679.0 -748.0 -24.0 927.0 1568.0 2905.352445998134 -8.681 5376.3524459981345 
7362 13.456352488233598 7.89 4.36 11.92 0 0 0.013647511766402332 0.015163901962669257 8.81 12.585714285714287 0.0 1.0 680.0 -354.0 372.0 744.0 1567.0 1038.4548146642628 -4.258 3721.454814664263 
7287 13.478760550556432 7.81 4.37 11.84 0 0 0 0 8.80123944944357 12.573199213490813 0.0 0.0 679.0 -349.0 375.0 742.0 1568.0 1020.3524459981339 -4.212 3705.352445998134 
11051 13.498548070427061 11.84 4.21 15.72 0 0 0 0 8.78145192957294 12.544931327961343 0.0 0.0 677.0 -569.0 153.0 836.0 1567.0 1979.073503137929 -6.481 4535.073503137929 
7554 13.47012147888233 8.10 4.35 12.12 0 0 0 0 8.809878521117671 12.585540744453816 0.0 0.0 680.0 -365.0 359.0 749.0 1567.0 1088.0379060221917 -4.375 3763.0379060221917 
7837 13.47843100191997 8.40 4.34 12.40 0 0 0 0 8.80156899808003 12.573669997257188 0.0 0.0 679.0 -382.0 342.0 756.0 1568.0 1160.3524459981338 -4.544 3826.3524459981336 
9784 13.455615135557888 10.49 4.25 14.41 0 0 0.014384864442112288 0.015983182713458097 8.81 12.585714285714287 0.0 1.0 680.0 -498.0 228.0 805.0 1567.0 1654.4548146642628 -5.720 4254.454814664263 
9315 13.479490545895757 9.98 4.27 13.92 0 0 0 0 8.800509454104244 12.572156363006064 0.0 0.0 679.0 -470.0 253.0 793.0 1567.0 1536.3524459981338 -5.436 4149.352445998134 
14456 13.478764046985363 15.49 4.10 19.27 0 0 0 0 8.801235953014638 12.573194218592342 0.0 0.0 679.0 -738.0 -14.0 922.0 1566.0 2845.352445998134 -8.540 5319.3524459981345 
12770 13.463877013615791 13.69 4.15 17.51 0 0 0.0061229863842093835 0.006803318204677092 8.81 12.585714285714287 0.0 1.0 680.0 -660.0 65.0 879.0 1567.0 2415.7693546402047 -7.523 4926.769354640204 
14787 13.483309892291093 15.85 4.10 19.61 0 0 0 0 8.796690107708908 12.56670015386987 0.0 0.0 679.0 -752.0 -28.0 930.0 1568.0 2930.444423186045 -8.739 5400.444423186045 
