PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
2993;30;8571;1;20;21672;0.491076549128654;19.169370290799325;0.2104746704409851;3.91;0.03;38.61;0.46;0.01;0.09;78.13;0.11;175.37;0.47;31.99;139.68;150.11;97.35;0.07;;;-5660;21890;26538;28261.0;69999;2.991;44.949330276000005;146688.0;0.8283632503377727;0.3488454440796972;0.006190162474967486;0.09114428369490526;97.66458055910307;0.11;175.37;0.47;150.10192018804594;0.00571083795979276;0.03795589982681578;0.3773599406459859;0.006223421506310214;0.06382644918974932;0.0029483505899553205;0.022981903867957627;0.3773599406459924;0.0062234215063101785;0.0638264491897499;30725;54116;
1082;496;8532;2;24;21424;0.574320923309727;9.618094539167872;9.761750422072435;1.41;0.42;38.45;21.28;0.01;0.1;77.24;1.79;174.57;0.55;38.87;123.80;75.32;98.57;0.08;;;-4443;11233;37090;31076.0;81299;-9.108;26.092338788;160698.0;0.7137779727950856;0.27295517499420635;0.007595171160379262;0.10916108312836559;96.54515823803592;1.79;174.57;0.55;75.3125656700462;0.0037404510265421948;0.048535795585029184;0.36860324553607465;0.143180952649661;0.010260478512419912;0.0023983767106006007;0.027374857139423128;0.36860324553608403;0.14318095264966207;0.010260478512419997;34265;53473;
3644;296;8582;4;31;21331;1.6606694540756683;15.426755910409678;3.9530890508306293;4.76;0.27;38.35;8.62;0.02;0.13;76.9;1.07;175.58;1.65;33.97;134.86;120.81;97.51;0.13;;;-5300;17592;30716;29336.0;74736;-2.462;37.464542028;152380.0;0.7847448173282515;0.31772775219505767;0.017943723317795097;0.1413182749524062;96.12786146928944;1.07;175.58;1.65;120.7961268052809;0.017907562251798178;0.006263373560118989;0.18427722908776006;7.077854109819907E-4;1.451513503765009;0.006840661461932828;0.006263373560119167;0.18427722908776178;7.077854109819866E-4;1.4515135037650306;30689;54427;
1066;141;8590;1;26;21452;0.3676596707916552;8.005626481846019;11.374218479394292;1.39;0.13;38.71;24.80;0.0;0.11;77.34;0.51;175.74;0.34;40.41;121.26;62.69;97.07;0.08;;;-4222;9385;38857;31591.0;83203;-11.066;22.967503484;163036.0;0.697815953038674;0.26096692383461156;0.005662838064739973;0.11791018574137051;96.67251898048853;0.51;175.74;0.34;62.68645704079887;0.005589595775899753;0.05665339130654669;0.2953868204617142;0.004529342455609808;0.005500520791884738;0.0;0.0309676271462301;0.29538682046172543;0.004529342455609853;0.005500520791884893;35534;53448;
1077;64;8616;7;14;21389;0.251546526939004;11.860307331120616;7.519537630119693;1.41;0.06;38.80;16.39;0.03;0.06;77.11;0.23;176.27;0.22;37.57;126.67;92.89;96.63;0.04;;;-4662;13739;34582;30459.0;78568;-5.865;30.565290668;157348.0;0.7353151862464183;0.2933390172029813;0.0298269957191301;0.06138223067434582;96.39029223235994;0.23;176.27;0.22;92.86976449487376;0.025853402894262155;0.02725622855667859;0.07037022696027766;0.010989231270921732;0.11707743725686383;0.010172549505420696;0.01590437916665924;0.0703702269602784;0.010989231270921749;0.1170774372568672;32685;53449;
1069;111;8565;3;1;21646;0.11942441205538004;13.82439501579676;5.555449945443548;1.40;0.10;38.60;12.11;0.01;0.0;78.04;0.4;175.25;0.11;36.09;129.70;108.26;98.03;0.00;;;-4904;15995;32410;29848.0;76174;-3.332;34.422405116;154427.0;0.7574470029239767;0.3086715608888509;0.015017958802551652;0.0036194823813217652;97.54954134648679;0.4;175.25;0.11;108.24916029219337;0.014400440440557244;0.0016157751702949778;0.08857297274100942;0.007729654261181013;0.007105569442337388;0.0037318169708173182;0.0;0.08857297274100909;0.007729654261181219;0.007105569442337416;31192;53453;
1676;57;8627;12;15;21325;1.4963208384682687;0.8101889701195168;18.56965599112079;2.19;0.05;38.59;40.48;0.05;0.06;76.88;0.21;176.5;1.47;46.68;112.67;6.38;96.24;0.05;;;-3429;1167;46842;33715.0;92057;-20.969;8.930174032;173781.0;0.6445154505743408;0.1981018269401322;0.054990480390597736;0.0656828124555444;96.09904005592234;0.21;176.5;1.47;6.344022692726853;0.03664223493509166;0.014456367039189826;0.1213670863344306;0.015097291983139326;1.3087578581764172;0.016211063263316422;0.011200194702349705;0.12136708633443104;0.015097291983139699;1.308757858176448;40919;53718;
966;462;8599;31;2;21075;0.529741414922411;8.362195733479428;11.017649227760877;1.26;0.41;38.75;24.02;0.12;0.01;75.98;1.67;175.93;0.44;40.04;121.77;65.57;97.01;0.01;;;-4270;9785;38474;31491.0;82817;-10.619;23.661282096;162567.0;0.7006581796137525;0.2632302811458667;0.1399303279115923;0.008972491337307148;94.9745369820589;1.67;175.93;0.44;65.47850125186397;0.13346796533126157;0.005133851849339902;0.2790036533314336;0.0941573656914608;0.017978578718915013;0.0428974207804654;0.0028110528189590764;0.27900365333144184;0.09415736569146242;0.017978578718915506;35238;53421;
5183;18;8585;1;5;21623;0.20101470175265407;13.82439501579676;5.555449945443548;6.77;0.01;38.69;12.11;0.0;0.02;77.95;0.06;175.65;0.19;34.70;133.51;108.25;97.32;0.02;;;-5191;15682;32517;29859.0;76604;-5.117;34.20843828;154662.0;0.7681874229346486;0.30475917030372324;0.004892078221680011;0.023366231914176798;97.44314325967153;0.06;175.65;0.19;108.24916029219337;0.004690922514042361;0.010430932761301;0.17193911914366378;0.0071297440120633255;0.006823983321583624;0.0;0.005663497961893373;0.17193911914365995;0.007051466506331113;0.0068239833215836985;31212;54865;
1243;1117;8583;4;23;20511;0.2792652226326931;15.145410693358976;4.234434267881332;1.62;1.02;38.67;9.23;0.02;0.1;73.95;4.03;175.61;0.25;34.75;132.32;118.60;98.31;0.08;;;-5119;17446;30996;29463.0;74720;-1.919;36.9861709;152625.0;0.7732216411348174;0.3162178181082442;0.017822225924466514;0.10250137034564556;92.43448766058691;4.03;175.61;0.25;118.5931093522088;0.01693282479909846;0.040059595753454046;0.08273435829154921;0.08343881154751583;0.05609963224107556;0.006753487560941827;0.02487183849223656;0.08273435829155114;0.08343881154751874;0.05609963224107561;30554;53552;
1418;1239;8587;14;13;20371;0.2730689977427457;7.855995616000571;11.52384934523974;1.85;1.13;38.69;25.12;0.05;0.06;73.44;4.47;175.68;0.22;39.91;121.90;61.56;98.33;0.05;;;-4288;9180;39082;31634.0;83497;-11.770;22.580177284;163393.0;0.6975170273299423;0.2558940428021118;0.06319020636430091;0.05994394520518884;91.80314164091155;4.47;175.68;0.22;61.51480247196927;0.06318187540652684;0.020433084321981133;0.0827046835678409;0.09243378947442435;0.014315564971972472;0.018289981260151855;0.013656717357565639;0.08270468356784302;0.09243378947442514;0.014315564971972929;35526;53615;
1410;91;8625;10;13;21308;0.41389630237764685;18.842679156829266;0.5371658044110409;1.84;0.08;38.82;1.17;0.04;0.05;76.82;0.33;176.46;0.38;32.84;137.60;147.57;96.35;0.04;;;-5499;21608;26857;28385.0;70250;3.320;44.400784816;147100.0;0.8187932359723291;0.3481165419034301;0.043716589394601435;0.05735836081566536;96.0252663267724;0.33;176.46;0.38;147.5438306017202;0.04283456470776823;0.017349984986307975;0.09255495193075716;0.03420373067694109;0.2269530700758724;0.014196043308634849;0.011501605830156508;0.09255495193075766;0.034203730676942275;0.22695307007587362;30758;53567;
1174;24;8586;1;36;21577;0.21511164394306906;12.636207635878593;6.743637325361717;1.53;0.02;38.69;14.70;0.0;0.15;77.79;0.09;175.67;0.19;36.95;127.94;98.95;97.19;0.12;;;-4763;14631;33724;30212.0;77625;-4.886;32.09940618;156192.0;0.7442227838960102;0.29961493701670056;0.004857519164309272;0.16309405135729144;97.23485540972618;0.09;175.67;0.19;98.94529665122015;0.004656968366919053;0.06532746094500612;0.13657581231969607;0.00171425846242601;0.006837143849021811;0.0;0.038930550525027786;0.13657581231969768;0.0017142584624260022;0.006837143849021887;32096;53481;
1523;116;8599;2;21;21428;0.23607682963406645;1.0137462436716984;18.366098717568608;1.99;0.10;38.73;40.04;0.01;0.09;77.25;0.42;175.94;0.19;46.51;112.66;7.94;97.11;0.06;;;-3438;1442;46614;33673.0;91626;-20.605;9.321883124;173355.0;0.6445695310601766;0.20017682350668073;0.0073751571276565306;0.09441941120559326;96.56515859832301;0.42;175.94;0.19;7.9379372118225;0.007212406162482247;0.06735297794359377;0.03538923827867428;0.02537380038632897;0.10074840686298721;0.00322526455972138;0.029375080762446236;0.035389238278675086;0.025373800386329644;0.10074840686298894;40747;53607;
980;1215;8593;10;16;20363;0.2574978374391113;6.289907533609203;13.089937427631103;1.28;1.11;38.71;28.54;0.04;0.07;73.41;4.38;175.8;0.21;41.38;119.34;49.28;98.22;0.05;;;-4072;7437;40804;32103.0;85331;-13.656;19.538516312;165675.0;0.6826947583043073;0.2432087132323271;0.04460873929052533;0.07271801041444677;91.76407184516724;4.38;175.8;0.21;49.25186296042015;0.04400463506531251;0.031135148622382338;0.03900964882676603;0.0873837887021519;0.055964616222498535;0.014269531694284705;0.018360912617257596;0.039009648826766434;0.08738378870215281;0.05596461622249921;36698;53463;
1184;158;8599;2;21;21385;0.26107638201369826;10.904646761512277;8.475198199728029;1.55;0.14;38.73;18.48;0.01;0.09;77.1;0.57;175.94;0.22;38.15;125.46;85.39;97.14;0.06;;;-4567;12659;35649;30733.0;79728;-7.244;28.660989060000002;158769.0;0.7259295412192741;0.2849430735326961;0.0073751571276565306;0.09441941120559326;96.3723392945;0.57;175.94;0.22;85.38665553666958;0.007212406162482247;0.06735297794359377;0.03531857378242357;0.03477240750212609;0.11642001662307258;0.00322526455972138;0.029375080762446236;0.03531857378242391;0.03477240750212633;0.11642001662307615;33378;53492;
1048;104;8566;5;33;21613;0.15637032094892633;8.813771675879206;10.566073285361101;1.37;0.09;38.59;23.04;0.02;0.14;77.92;0.37;175.25;0.11;39.74;122.40;69.03;97.95;0.11;;;-4319;10333;37960;31336.0;82189;-9.999;24.556886376;161818.0;0.7055700609225415;0.2677007949019563;0.024139314863899693;0.1467568388967264;97.40029592609434;0.37;175.25;0.11;69.01447635363695;0.02319848447081283;0.06770100826109299;0.002338748302710356;0.007437841303339949;0.05569423861097022;0.007205832653736582;0.03825752591302033;0.0023387483027103723;0.0074378413033402094;0.05569423861097049;34923;53448;
1426;56;8616;10;3;21406;0.2595303964485435;14.784717387232918;4.595127574007389;1.86;0.05;38.80;10.02;0.04;0.01;77.17;0.2;176.27;0.23;35.43;131.35;115.80;96.66;0.01;;;-5027;17023;31351;29589.0;75094;-2.116;36.330334531999995;153057.0;0.7686068482418544;0.316548012379483;0.04510109773444222;0.013832893910769223;96.4658686675739;0.2;176.27;0.23;115.76877255724992;0.044306869938256846;0.0016317973413010351;0.08801996784888048;3.346364431199492E-4;0.12523712487698518;0.014288033425220888;0.001487053140633945;0.08801996784888132;3.346364431199589E-4;0.12523712487698554;30756;53570;
1996;235;8589;2;24;21360;0.15007673172346955;2.169212950704786;17.21063201053552;2.61;0.21;38.70;37.52;0.01;0.1;77.01;0.85;175.73;0.13;45.14;114.57;16.99;97.49;0.08;;;-3615;2722;45352;33325.0;90281;-19.319;11.524009336;171680.0;0.6535046442162118;0.20929770716158894;0.008640636148989116;0.10895074245397643;96.25943892692895;0.85;175.73;0.13;16.985588167903686;0.008263470811102734;0.04228720624977881;0.023843093023681882;0.018296899289644064;0.05738606234926207;0.0033568566342292838;0.02557032864857624;0.02384309302368225;0.018296899289644224;0.05738606234926186;39869;53775;
4365;257;8589;6;19;21340;0.48837339542470815;8.305674586949461;11.074170374290844;5.70;0.23;38.69;24.14;0.02;0.08;76.93;0.93;175.73;0.45;38.93;124.86;65.05;97.16;0.06;;;-4502;9482;38620;31499.0;83203;-12.189;23.363617932000004;162804.0;0.709047619047619;0.25926380770440666;0.029281767547184145;0.08733412569360864;96.1668646396842;0.93;175.73;0.45;65.03592371819038;0.026992913198549785;0.049987672080929524;0.31177975837925587;0.017086904573534366;0.08252614719243859;0.0073941027113688254;0.024483272966883417;0.3117797583792659;0.01708690457353485;0.08252614719244226;35298;54596;
1989;95;8573;1;11;21612;0.8008264742664482;2.425202977873703;16.954641983366603;2.60;0.09;38.62;36.96;0.0;0.05;77.92;0.34;175.39;0.80;44.93;114.86;18.99;96.98;0.04;;;-3641;2993;45064;33239.0;90038;-18.964;12.017532332;171334.0;0.6555487179487179;0.21180174171381627;0.003718530282113674;0.04929170585856673;97.3948816238029;0.34;175.39;0.80;18.990066877644455;0.0035803277266567967;0.005046701978289509;0.7352231028547036;0.007634859545575809;0.049341482161222326;0.0;0.005046701978289632;0.7352231028547226;0.007634859545575966;0.04934148216122292;39685;53771;
8331;407;8615;7;15;21046;0.35449045566338055;0.6350891060883792;18.744755855151926;10.88;0.37;38.82;40.87;0.03;0.06;75.88;1.47;176.27;0.32;44.42;118.81;4.99;96.72;0.05;;;-3896;497;47231;33798.0;92820;-24.228;8.209659607999999;174346.0;0.6585572500605181;0.18766481079330916;0.030874401419191178;0.0664003521780499;94.84516988085872;1.47;176.27;0.32;4.972938227403835;0.029682462614654365;0.02760426416732652;0.24996755843067453;0.025014753828754163;0.02222141662197098;0.01048022834995684;0.016004662319025094;0.24996755843067553;0.025014753828754257;0.02222141662197127;41006;55962;
1373;166;8588;2;36;21426;0.14685977149670282;7.351383468578764;12.028461492661547;1.79;0.15;38.69;26.22;0.01;0.15;77.24;0.6;175.7;0.14;40.82;120.68;57.57;97.38;0.15;;;-4170;8637;39591;31783.0;83992;-12.081;21.678910968;164003.0;0.6928951432984384;0.2550869088947865;0.006881824661218553;0.16109373796616447;96.55417674162791;0.6;175.7;0.14;57.56353797401229;0.006703435812571647;0.01488845053383056;0.059792058200146235;0.0066292039640785715;0.05884662298607582;0.0031439922676271955;0.014888450533830677;0.059792058200146526;0.006629203964078659;0.05884662298607636;36017;53558;
1047;477;8586;3;29;21130;0.2072294256188044;9.334322169576485;10.045522791663826;1.37;0.42;38.69;21.90;0.01;0.12;76.18;1.72;175.67;0.19;39.22;123.24;73.10;97.61;0.11;;;-4393;10895;37400;31195.0;81612;-9.382;25.561467127999997;161102.0;0.7101766043014512;0.27114556232475734;0.014159021723869425;0.12990073794734736;95.22378536445292;1.72;175.67;0.19;73.09054288443474;0.014141093669503677;0.02587649625728;0.08197113805020935;0.07730800618637945;0.00793269145543191;0.003722452083060868;0.021014138108178138;0.08197113805021006;0.07730800618638153;0.007932691455432121;34507;53453;
1412;629;8573;7;24;21057;0.7552979385168996;17.277567126941353;2.102277834298955;1.84;0.57;38.58;4.58;0.03;0.1;75.91;2.27;175.39;0.70;33.49;135.57;135.31;97.77;0.08;;;-5359;19848;28618;28817.0;72193;0.980;41.24130887599999;149476.0;0.7999810722566603;0.3341253496563866;0.031563553520953205;0.10744160920938799;94.89173417506929;2.27;175.39;0.70;135.28853387408887;0.030368596014207352;0.06147429752125455;0.3983919958905337;0.042478017979005474;0.22258503111189856;0.010529251541025521;0.03040290376701013;0.3983919958905383;0.04247801797900709;0.22258503111189784;30627;53603;
1087;18;8624;9;17;21381;0.185426364613062;4.965567330322201;14.414277630918107;1.42;0.02;38.86;31.42;0.04;0.07;77.08;0.06;176.44;0.15;43.11;117.09;38.91;96.32;0.06;;;-3854;5932;42218;32516.0;86835;-15.047;17.044064964;167501.0;0.671838959949675;0.23580737359225168;0.04262494505358178;0.07852542162790149;96.35199254783801;0.06;176.44;0.15;38.881881866621924;0.039337197007972884;0.03170369260687698;0.09494441363416907;0.0043199230098704584;0.015121138354172574;0.013956127200894593;0.018527462499975847;0.09494441363417018;0.004319923009870568;0.015121138354172647;37828;53443;
1062;196;8590;12;18;21395;0.2706685358533293;12.039282898395383;7.340562062844925;1.39;0.18;38.69;16.00;0.05;0.08;77.13;0.71;175.74;0.20;37.34;127.04;94.31;97.36;0.06;;;-4695;13960;34391;30391.0;78353;-5.691;30.909720616;157095.0;0.7375931077806696;0.29427300966679687;0.05487887607109238;0.083360491049447;96.41525077009781;0.71;175.74;0.20;94.27119687930536;0.054167758718830124;0.05971863371689609;0.07681081616984191;0.017182054765836084;0.0627892724819251;0.017784720947620267;0.02609060616214894;0.07681081616984246;0.017182054765836337;0.06278927248192595;32524;53452;
1670;1499;8622;12;15;19912;0.752200688254383;1.6512008741791215;17.728644087061188;2.18;1.36;38.85;38.65;0.05;0.06;71.79;5.4;176.4;0.72;45.23;114.10;12.97;97.05;0.05;;;-3588;2087;45975;33500.0;91070;-20.203;10.459928052;172632.0;0.6485529368665283;0.20170234001357537;0.056227210015210666;0.06766721822553622;89.73125076148854;5.4;176.4;0.72;12.929398205084775;0.037756492164944803;0.02967741401534167;0.5533432113364263;0.12087972829404504;0.010543842443625292;0.016365228396532403;0.01657378976931344;0.5533432113364334;0.12087972829404654;0.010543842443625426;40136;53703;
970;54;8627;0;26;21328;0.1165074440893494;5.695887374723911;13.683957586516396;1.27;0.05;38.87;29.83;0.0;0.11;76.89;0.19;176.5;0.09;42.50;117.94;44.60;96.36;0.08;;;-3932;6765;41407;32301.0;85942;-14.027;18.471726999999998;166415.0;0.6773335584919998;0.2420905547752196;0.001338701576013906;0.11610328616196995;96.1158325969963;0.19;176.5;0.09;44.600506910300645;0.0012759361944205563;0.052495502722950164;0.03337573769003557;0.006566809026868434;0.022793458455074682;0.0;0.029869130307269853;0.03337573769003652;0.006566809026868545;0.022793458455074782;37282;53404;
