CHP_Cap HP_Cap PV_Cap Boiler_Cap AnnualPV AnnualCHPelec AnnualCHPheat AnnualHPheat AnnualHPelec AnnualBiolerHeat AnnualImport AnnualExport OilConsumption BiomassConsumption DieselCost PetrolCost BiomassCost TotalElectricityExchangeCost TotalVariableCost FixedOperationCosts AdditionalCost InvestmentCost CO2-Emission AnnualCost LoadFollowingCapacity 
KW KW KW KW GWh GWh GWh GWh GWh GWh KEuro KEuro GWh GWh KEuro KEuro KEuro KEuro KEuro KEuro KEuro KEuro Mt KEuro  
4469 2047 7022 8901.0 8.59 11.88 14.86 27.09 8.74 13.83 0.41 6.69 35.99 47.00 3217.0 2761.0 2538.0 -315.0 8293.0 795.0 3091.0 1271.1925007111076 5.838 13411.192500711108 0.2599780300256317 
5898 1747 8298 10606.0 10.16 11.26 14.07 25.72 8.30 15.99 0.35 8.02 35.99 48.13 3217.0 2761.0 2599.0 -390.0 8277.0 853.0 3053.0 1632.1925007111076 5.046 13784.192500711108 0.30648114243866714 
5879 933 14854 13280.0 18.18 8.02 10.03 16.68 5.38 29.07 0.32 15.69 35.99 56.40 3217.0 2761.0 3046.0 -700.0 8406.0 1013.0 2803.0 3168.1925007111076 0.624 15371.192500711108 0.5862321493958257 
5444 1142 13606 12632.0 16.65 8.88 11.10 19.72 6.36 24.96 0.32 14.04 35.99 53.40 3217.0 2761.0 2883.0 -644.0 8301.0 974.0 2887.0 2861.1925007111076 1.573 15001.192500711108 0.5258147198828268 
2553 1636 5329 10011.0 6.52 9.82 12.28 24.97 8.06 18.53 2.19 5.02 35.99 47.71 3217.0 2761.0 2576.0 -89.0 8552.0 713.0 3033.0 667.1925007111076 7.819 12931.192500711108 0.26400585865983156 
4903 2514 11980 8379.0 14.66 11.32 14.14 27.48 8.86 14.16 0.34 12.00 35.99 45.99 3217.0 2761.0 2483.0 -570.0 7982.0 930.0 3102.0 2644.1925007111076 2.753 14617.192500711108 0.45184913950933725 
5865 3131 12108 8086.0 14.82 11.31 14.14 27.48 8.87 14.16 0.33 12.14 35.99 45.97 3217.0 2761.0 2483.0 -575.0 7975.0 955.0 3102.0 2848.1925007111076 2.667 14838.192500711108 0.4566093006224827 
4530 1255 12187 12281.0 14.92 9.40 11.75 21.15 6.82 22.88 0.33 12.37 35.99 52.09 3217.0 2761.0 2813.0 -586.0 8290.0 921.0 2927.0 2469.1925007111076 2.537 14584.192500711108 0.4650311241303552 
5870 5947 7269 7623.0 8.90 12.00 15.00 27.45 8.85 13.34 0.36 6.94 35.99 46.66 3217.0 2761.0 2520.0 -332.0 8257.0 849.0 3102.0 2170.1925007111076 5.666 14334.192500711108 0.2673013548150861 
4561 1780 12085 10654.0 14.79 10.82 13.53 25.95 8.37 16.30 0.34 12.13 35.99 47.43 3217.0 2761.0 2561.0 -574.0 8054.0 922.0 3059.0 2531.1925007111076 2.681 14535.192500711108 0.4566093006224827 
5650 1966 13922 10077.0 17.04 10.93 13.67 26.87 8.67 15.24 0.32 14.17 35.99 46.39 3217.0 2761.0 2505.0 -643.0 7929.0 990.0 3085.0 3089.1925007111076 1.496 15060.192500711108 0.5305748809959722 
5963 1190 9273 12483.0 11.35 9.50 11.87 20.33 6.56 23.58 0.34 9.18 35.99 53.22 3217.0 2761.0 2874.0 -451.0 8487.0 876.0 2904.0 1794.1925007111076 4.374 14038.192500711108 0.34859025997803 
5743 1458 5552 10727.0 6.79 11.06 13.82 23.33 7.53 18.62 0.37 5.25 35.99 50.93 3217.0 2761.0 2750.0 -239.0 8579.0 780.0 2986.0 868.1925007111076 6.647 13183.192500711108 0.205785426583669 
4754 1581 6773 10562.0 8.29 11.15 13.94 24.47 7.89 17.37 0.36 6.45 35.99 49.58 3217.0 2761.0 2677.0 -305.0 8440.0 792.0 3019.0 1148.1925007111076 5.950 13368.192500711108 0.24935920908092277 
4552 983 14716 13125.0 18.01 8.22 10.28 17.46 5.63 28.04 0.32 15.47 35.99 55.61 3217.0 2761.0 3003.0 -691.0 8372.0 984.0 2824.0 3070.1925007111076 0.753 15230.192500711108 0.578176492127426 
4045 1995 11634 9987.0 14.24 11.03 13.78 26.99 8.71 15.00 0.51 11.62 35.99 46.32 3217.0 2761.0 2501.0 -541.0 8027.0 902.0 3088.0 2424.1925007111076 3.072 14407.192500711108 0.44415964848041006 
5682 1733 11250 10800.0 13.77 10.83 13.54 25.65 8.27 16.59 0.33 11.21 35.99 47.82 3217.0 2761.0 2582.0 -540.0 8109.0 923.0 3051.0 2372.1925007111076 3.206 14425.192500711108 0.42255584035151966 
2163 1636 5329 10011.0 6.52 8.88 11.11 24.98 8.06 19.69 3.13 5.02 35.99 46.82 3217.0 2761.0 2528.0 -23.0 8567.0 706.0 3033.0 646.1925007111076 8.358 12918.192500711108 0.2984254851702673 
5647 1938 14838 10164.0 18.16 10.82 13.52 26.76 8.63 15.49 0.32 15.21 35.99 46.41 3217.0 2761.0 2506.0 -673.0 7899.0 1013.0 3082.0 3317.1925007111076 0.900 15278.192500711108 0.5686561699011352 
4634 1347 5791 11086.0 7.09 10.64 13.30 22.16 7.15 20.31 0.37 5.50 35.99 51.99 3217.0 2761.0 2808.0 -252.0 8622.0 764.0 2955.0 851.1925007111076 6.503 13163.192500711108 0.214939582570487 
5975 4839 13617 8086.0 16.67 11.16 13.95 27.49 8.87 14.34 0.32 13.83 35.99 45.82 3217.0 2761.0 2474.0 -632.0 7910.0 1005.0 3102.0 3577.1925007111076 1.696 15552.192500711108 0.5181252288538997 
4017 1231 13271 12356.0 16.24 9.20 11.50 20.86 6.73 23.42 0.34 13.60 35.99 52.27 3217.0 2761.0 2822.0 -627.0 8258.0 939.0 2919.0 2714.1925007111076 1.837 14807.192500711108 0.5104357378249725 
4017 1089 13789 12796.0 16.88 8.67 10.84 19.00 6.13 25.94 0.33 14.29 35.99 54.10 3217.0 2761.0 2921.0 -653.0 8330.0 951.0 2868.0 2823.1925007111076 1.432 14951.192500711108 0.5353350421091175 
5879 1191 13276 12480.0 16.25 9.08 11.35 20.36 6.57 24.07 0.33 13.63 35.99 52.78 3217.0 2761.0 2850.0 -630.0 8283.0 974.0 2906.0 2809.1925007111076 1.809 14949.192500711108 0.5111680703039181 
4802 2068 11414 9761.0 13.97 11.28 14.11 27.17 8.77 14.50 0.34 11.37 35.99 46.33 3217.0 2761.0 2502.0 -546.0 8024.0 912.0 3093.0 2422.1925007111076 3.112 14416.192500711108 0.4287806664225558 
5332 5313 11682 8086.0 14.30 11.36 14.20 27.48 8.86 14.10 0.33 11.67 35.99 46.02 3217.0 2761.0 2485.0 -558.0 7995.0 946.0 3102.0 3144.1925007111076 2.940 15145.192500711108 0.43939948736726475 
4248 1844 8443 10256.0 10.33 11.35 14.18 26.30 8.48 15.30 0.42 8.16 35.99 47.49 3217.0 2761.0 2564.0 -392.0 8240.0 825.0 3069.0 1596.1925007111076 5.002 13697.192500711108 0.31417063346759433 
5076 5892 8647 7623.0 10.58 11.75 14.69 27.46 8.86 13.63 0.35 8.38 35.99 46.42 3217.0 2761.0 2507.0 -409.0 8167.0 868.0 3100.0 2467.1925007111076 4.840 14558.192500711108 0.31966312705968514 
5311 2500 11803 8422.0 14.45 11.34 14.18 27.47 8.86 14.13 0.33 11.80 35.99 46.01 3217.0 2761.0 2485.0 -563.0 7990.0 934.0 3102.0 2619.1925007111076 2.862 14604.192500711108 0.4441596484804102 
2121 1508 5328 10567.0 6.52 8.69 10.86 23.88 7.70 21.04 2.97 5.03 35.99 48.03 3217.0 2761.0 2593.0 -34.0 8621.0 704.0 3002.0 624.1925007111076 8.265 12920.192500711108 0.2929329915781765 
5874 5881 13207 8086.0 16.16 11.20 14.00 27.49 8.87 14.29 0.33 13.37 35.99 45.86 3217.0 2761.0 2477.0 -617.0 7927.0 998.0 3102.0 3674.1925007111076 1.961 15659.192500711108 0.5016477480776272 
5007 1139 12405 12641.0 15.18 8.98 11.22 19.68 6.35 24.88 0.33 12.69 35.99 53.54 3217.0 2761.0 2891.0 -599.0 8354.0 936.0 2886.0 2531.1925007111076 2.354 14685.192500711108 0.47674844379348225 
2744 1657 5329 9919.0 6.52 10.21 12.76 25.13 8.11 17.89 1.85 5.02 35.99 47.89 3217.0 2761.0 2586.0 -114.0 8538.0 717.0 3037.0 681.1925007111076 7.623 12939.192500711108 0.25155620651775906 
5898 2419 11010 8673.0 13.47 11.43 14.29 27.46 8.86 14.03 0.34 10.93 35.99 46.12 3217.0 2761.0 2490.0 -528.0 8030.0 925.0 3101.0 2435.1925007111076 3.366 14451.192500711108 0.41266935188575615 
5898 2003 8096 9390.0 9.91 11.69 14.61 26.97 8.70 14.20 0.35 7.80 35.99 46.98 3217.0 2761.0 2537.0 -378.0 8227.0 849.0 3087.0 1618.1925007111076 5.171 13745.192500711108 0.29842548517026735 
4737 4863 11682 8086.0 14.30 11.34 14.17 27.48 8.87 14.12 0.35 11.67 35.99 46.00 3217.0 2761.0 2484.0 -556.0 7996.0 932.0 3102.0 3023.1925007111076 2.950 15011.192500711108 0.4401318198462102 
4640 2186 7514 8470.0 9.20 11.88 14.86 27.32 8.81 13.60 0.38 7.19 35.99 46.72 3217.0 2761.0 2523.0 -344.0 8248.0 811.0 3098.0 1428.1925007111076 5.534 13544.192500711108 0.27718784328084956 
5647 5388 14429 8086.0 17.66 11.08 13.85 27.49 8.87 14.43 0.32 14.74 35.99 45.75 3217.0 2761.0 2470.0 -660.0 7878.0 1022.0 3102.0 3875.1925007111076 1.169 15835.192500711108 0.5514463566459172 
5798 1255 9450 12281.0 11.57 9.70 12.13 21.13 6.82 22.51 0.34 9.34 35.99 52.40 3217.0 2761.0 2830.0 -458.0 8435.0 877.0 2926.0 1840.1925007111076 4.282 14055.192500711108 0.3544489198095936 
4675 1370 10660 11925.0 13.05 9.94 12.42 22.46 7.25 20.89 0.34 10.62 35.99 50.96 3217.0 2761.0 2752.0 -517.0 8300.0 887.0 2964.0 2107.1925007111076 3.543 14233.192500711108 0.40131819846210176 
5956 1078 6773 12750.0 8.29 9.46 11.82 18.80 6.07 25.15 0.36 6.59 35.99 55.09 3217.0 2761.0 2975.0 -312.0 8726.0 812.0 2862.0 1138.1925007111076 5.871 13517.192500711108 0.2544855364335408 
5879 1146 6488 12311.0 7.94 9.77 12.21 19.73 6.36 23.84 0.36 6.26 35.99 54.23 3217.0 2761.0 2928.0 -294.0 8699.0 804.0 2887.0 1070.1925007111076 6.062 13437.192500711108 0.24240205053094105 
5920 4312 11022 8086.0 13.49 11.43 14.29 27.48 8.86 14.01 0.34 10.94 35.99 46.10 3217.0 2761.0 2489.0 -529.0 8028.0 936.0 3102.0 2809.1925007111076 3.358 14833.192500711108 0.4130355181252289 
5219 2389 8413 7871.0 10.30 11.79 14.73 27.43 8.85 13.61 0.35 8.13 35.99 46.48 3217.0 2761.0 2510.0 -396.0 8183.0 846.0 3101.0 1723.1925007111076 4.981 13810.192500711108 0.3105089710728671 
5898 1793 10413 10614.0 12.74 11.05 13.81 26.02 8.39 15.95 0.34 10.28 35.99 47.56 3217.0 2761.0 2568.0 -501.0 8134.0 906.0 3062.0 2180.1925007111076 3.737 14251.192500711108 0.38886854632002926 
2965 1346 5330 11074.0 6.52 10.02 12.52 22.17 7.15 21.08 1.11 5.05 35.99 51.40 3217.0 2761.0 2776.0 -170.0 8671.0 720.0 2955.0 644.1925007111076 7.186 12961.192500711108 0.2255584035151959 
5874 5757 13110 8086.0 16.04 11.21 14.01 27.49 8.87 14.28 0.33 13.26 35.99 45.87 3217.0 2761.0 2477.0 -614.0 7931.0 995.0 3102.0 3625.1925007111076 2.023 15611.192500711108 0.4976199194434273 
2863 1636 5329 10011.0 6.52 10.39 12.99 24.96 8.05 17.83 1.62 5.02 35.99 48.26 3217.0 2761.0 2606.0 -131.0 8541.0 719.0 3033.0 684.1925007111076 7.489 12943.192500711108 0.2431343830098865 
5010 1255 12341 12281.0 15.10 9.38 11.73 21.15 6.82 22.90 0.33 12.54 35.99 52.08 3217.0 2761.0 2812.0 -593.0 8283.0 935.0 2926.0 2534.1925007111076 2.438 14655.192500711108 0.47125595020139144 
5884 2240 7702 8303.0 9.43 11.89 14.86 27.36 8.83 13.56 0.35 7.39 35.99 46.67 3217.0 2761.0 2520.0 -356.0 8233.0 841.0 3099.0 1552.1925007111076 5.408 13684.192500711108 0.28341266935188575 
4017 972 14843 13159.0 18.17 8.17 10.21 17.29 5.58 28.28 0.32 15.63 35.99 55.77 3217.0 2761.0 3012.0 -696.0 8376.0 977.0 2820.0 3072.1925007111076 0.662 15225.192500711108 0.5840351519589895 
5028 1695 9999 10917.0 12.24 10.90 13.63 25.38 8.19 16.77 0.34 9.84 35.99 48.22 3217.0 2761.0 2604.0 -481.0 8190.0 879.0 3044.0 2011.1925007111076 3.993 14094.192500711108 0.3727572317832296 
4530 5155 12931 8086.0 15.83 11.18 13.98 27.49 8.87 14.31 0.37 13.06 35.99 45.84 3217.0 2761.0 2475.0 -603.0 7940.0 961.0 3102.0 3387.1925007111076 2.165 15348.192500711108 0.4917612596118638 
5026 5311 12405 8086.0 15.18 11.28 14.10 27.48 8.87 14.20 0.33 12.47 35.99 45.94 3217.0 2761.0 2481.0 -587.0 7962.0 958.0 3102.0 3311.1925007111076 2.479 15291.192500711108 0.46869278652508245 
5881 2436 8965 7943.0 10.97 11.70 14.63 27.45 8.85 13.70 0.35 8.71 35.99 46.39 3217.0 2761.0 2505.0 -426.0 8147.0 873.0 3101.0 1909.1925007111076 4.643 13987.192500711108 0.3317466129622849 
5841 1600 14199 11212.0 17.38 10.24 12.79 24.68 7.96 18.30 0.32 14.52 35.99 48.46 3217.0 2761.0 2617.0 -654.0 8028.0 999.0 3025.0 3110.1925007111076 1.298 15134.192500711108 0.5433906993775174 
4755 1598 9164 11218.0 11.22 10.79 13.49 24.64 7.95 17.65 0.35 8.95 35.99 49.04 3217.0 2761.0 2648.0 -438.0 8276.0 852.0 3024.0 1769.1925007111076 4.508 13893.192500711108 0.34053460270963015 
4897 1638 9822 11094.0 12.02 10.80 13.50 24.96 8.05 17.32 0.34 9.65 35.99 48.64 3217.0 2761.0 2627.0 -472.0 8221.0 871.0 3033.0 1950.1925007111076 4.101 14046.192500711108 0.3658000732332479 
5448 1680 5907 10039.0 7.23 11.58 14.47 25.24 8.14 16.07 0.37 5.58 35.99 49.03 3217.0 2761.0 2648.0 -257.0 8459.0 784.0 3040.0 980.1925007111076 6.454 13229.192500711108 0.21786891248626877 
5865 3360 10807 8086.0 13.23 11.46 14.33 27.48 8.86 13.98 0.34 10.71 35.99 46.12 3217.0 2761.0 2491.0 -519.0 8040.0 924.0 3102.0 2562.1925007111076 3.494 14586.192500711108 0.4046136946173563 
4628 1989 13016 10006.0 15.93 11.03 13.79 26.95 8.69 15.03 0.34 13.16 35.99 46.37 3217.0 2761.0 2504.0 -609.0 7962.0 948.0 3087.0 2806.1925007111076 2.091 14769.192500711108 0.49432442328817283 
5682 1733 10594 10800.0 12.97 10.91 13.64 25.64 8.27 16.50 0.34 10.49 35.99 47.90 3217.0 2761.0 2586.0 -510.0 8143.0 906.0 3051.0 2204.1925007111076 3.621 14274.192500711108 0.39655803734895645 
4791 1985 10014 10018.0 12.26 11.38 14.23 26.92 8.68 14.63 0.35 9.84 35.99 46.74 3217.0 2761.0 2524.0 -481.0 8111.0 876.0 3087.0 2050.1925007111076 3.994 14090.192500711108 0.3731233980227023 
4058 1132 12607 12663.0 15.43 8.93 11.16 19.58 6.32 25.04 0.34 12.92 35.99 53.61 3217.0 2761.0 2895.0 -607.0 8350.0 922.0 2884.0 2531.1925007111076 2.224 14665.192500711108 0.48553643354082754 
5025 5637 13652 8086.0 16.71 11.15 13.94 27.49 8.87 14.35 0.33 13.87 35.99 45.82 3217.0 2761.0 2474.0 -633.0 7909.0 991.0 3102.0 3693.1925007111076 1.676 15653.192500711108 0.5199560600512633 
5232 1942 12640 10152.0 15.47 11.03 13.79 26.77 8.64 15.22 0.33 12.74 35.99 46.60 3217.0 2761.0 2516.0 -596.0 7987.0 950.0 3082.0 2736.1925007111076 2.323 14722.192500711108 0.4785792749908459 
5303 4924 6395 7220.0 7.83 12.17 15.21 27.44 8.85 13.13 0.37 6.06 35.99 46.84 3217.0 2761.0 2529.0 -283.0 8316.0 811.0 3101.0 1710.1925007111076 6.177 13892.192500711108 0.23544489198095936 
5328 5338 14373 8086.0 17.59 11.09 13.86 27.49 8.87 14.43 0.32 14.68 35.99 45.75 3217.0 2761.0 2471.0 -658.0 7880.0 1014.0 3102.0 3834.1925007111076 1.206 15788.192500711108 0.5492493592090809 
4897 1638 8815 11094.0 10.79 10.94 13.67 24.96 8.05 17.15 0.35 8.57 35.99 48.78 3217.0 2761.0 2634.0 -419.0 8282.0 846.0 3033.0 1693.1925007111076 4.726 13825.192500711108 0.3266202856096668 
4984 4789 6429 7246.0 7.87 12.16 15.20 27.44 8.85 13.14 0.37 6.09 35.99 46.83 3217.0 2761.0 2529.0 -285.0 8314.0 805.0 3101.0 1675.1925007111076 6.160 13849.192500711108 0.23654339069937752 
5028 1695 9275 10917.0 11.35 11.00 13.75 25.38 8.19 16.65 0.34 9.06 35.99 48.32 3217.0 2761.0 2609.0 -444.0 8233.0 860.0 3043.0 1827.1925007111076 4.445 13933.192500711108 0.3441962651043574 
4017 1231 14487 12356.0 17.73 9.10 11.37 20.87 6.73 23.54 0.34 14.98 35.99 52.17 3217.0 2761.0 2817.0 -670.0 8210.0 969.0 2919.0 3024.1925007111076 1.043 15099.192500711108 0.560966678872208 
5955 5826 13182 8086.0 16.13 11.20 14.00 27.49 8.87 14.29 0.33 13.34 35.99 45.87 3217.0 2761.0 2477.0 -616.0 7928.0 999.0 3102.0 3661.1925007111076 1.977 15648.192500711108 0.5005492493592091 
5028 1657 5425 9991.0 6.64 11.64 14.55 25.06 8.08 16.17 0.38 5.12 35.99 49.31 3217.0 2761.0 2663.0 -231.0 8500.0 764.0 3035.0 829.1925007111076 6.725 13094.192500711108 0.20139143170999635 
4400 1641 7393 10612.0 9.05 11.17 13.96 24.97 8.05 16.85 0.37 7.08 35.99 48.98 3217.0 2761.0 2645.0 -338.0 8374.0 801.0 3033.0 1300.1925007111076 5.596 13477.192500711108 0.27279384840717685 
5122 4962 14280 8086.0 17.48 11.09 13.87 27.49 8.87 14.42 0.33 14.57 35.99 45.76 3217.0 2761.0 2471.0 -654.0 7884.0 1005.0 3103.0 3724.1925007111076 1.268 15674.192500711108 0.5455876968143537 
4638 1255 9616 12281.0 11.77 9.68 12.10 21.14 6.82 22.54 0.34 9.52 35.99 52.38 3217.0 2761.0 2828.0 -467.0 8426.0 859.0 2926.0 1820.1925007111076 4.178 14008.192500711108 0.3610399121201025 
5846 4901 14152 8086.0 17.32 11.11 13.89 27.49 8.87 14.40 0.32 14.43 35.99 45.77 3217.0 2761.0 2472.0 -650.0 7889.0 1016.0 3102.0 3719.1925007111076 1.349 15684.192500711108 0.5400952032222629 
3953 1657 5342 9929.0 6.54 11.53 14.41 25.08 8.09 16.29 0.52 5.04 35.99 49.18 3217.0 2761.0 2655.0 -216.0 8508.0 741.0 3036.0 749.1925007111076 6.851 13000.192500711108 0.2035884291468327 
2841 1450 5328 10752.0 6.52 10.07 12.59 23.29 7.51 19.91 1.41 5.03 35.99 50.05 3217.0 2761.0 2703.0 -146.0 8621.0 718.0 2986.0 655.1925007111076 7.365 12950.192500711108 0.2358110582204321 
