PV_Cap;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilBoilerSolarInput;NGasBoilerSolarInput;NGasCHPSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;
1;157.60183542635662;623.0958394573644;0.0;1;0.00;0.01;1.36;1.07;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.00;1.58;0.45;0.94;1.28;0.31;87;332;392;1296.389541380644;2755;0.314;4775.389541380644;0.0;0.0;1.110408745805268;0.0;0.01;5.41;0.00;0.9352092914200001;0.0;0.0;0.0;2.17135699918907E-4;0.0018051749806015107;0.0017137037369838587;
1;164.47269178294576;616.224983255814;0.0;1;0.00;0.01;1.36;1.06;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.57;0.45;0.98;1.28;0.31;86;338;393;1293.9913239353757;2750;0.324;4774.9913239353755;0.0;0.0;1.101780411237117;0.0;0.01;5.41;0.01;0.9759809530400001;0.0;0.0;0.0;1.4760029181869243E-4;0.0016133387520493204;0.00396368146266431;
1;78.91988558139535;701.7777896124031;0.0;1;0.00;0.01;1.36;1.20;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.67;0.40;0.47;1.28;0.31;97;261;382;1323.8528472561147;2814;0.189;4780.852847256115;0.0;0.0;1.1038783016879457;0.0;0.01;5.41;0.00;0.46831060104;0.0;0.0;0.0;0.0024177108740874673;0.0015685449582569949;8.623823035547767E-4;
1;5.923175968992249;774.774498992248;0.0;1;0.00;0.01;1.36;1.33;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.76;0.37;0.04;1.27;0.31;107;195;373;1349.3317652754483;2869;0.074;4786.331765275449;0.0;0.0;1.0995049022988184;0.0;0.01;5.41;0.00;0.035148126200000004;0.0;0.0;0.0;0.0011185193010379213;0.0021219260912270117;3.189959829217711E-4;
21;2.8666975968992245;777.830977131783;0.0;1;0.02;0.01;1.36;1.33;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.01;1.75;0.37;0.02;1.28;0.31;106;191;373;1350.3986045426795;2874;0.069;4788.398604542679;0.0;0.0;1.103793067077386;0.0;0.01;5.42;0.01;0.01701098354;0.0;0.0;0.0;0.0010634833597125532;0.0015808941123540798;0.004403824771061906;
40;3.057461472868217;777.6402135658915;0.0;1;0.04;0.01;1.36;1.33;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.00;1.73;0.38;0.02;1.27;0.31;105;190;374;1350.3320200445874;2876;0.069;4790.332020044587;0.0;0.0;1.0989570904552954;0.0;0.01;5.42;0.00;0.01814297638;0.0;0.0;0.0;0.0010347921092086667;0.0015000119614939846;0.001714470206710432;
357;1.3552042635658916;779.3424706201552;0.0;1;0.38;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.53;0.51;0.01;1.28;0.31;81;165;387;1350.92617926494;2914;0.067;4816.9261792649395;0.0;0.0;1.1010496322288863;0.0;0.01;5.41;0.01;0.0080417821;0.0;0.0;0.0;0.001109738478950524;0.0018075649961044684;0.004403032907635425;
0;111.2950692248062;669.4026057364342;0.0;1;0.00;0.01;1.36;1.15;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.00;1.63;0.42;0.66;1.28;0.31;93;291;386;1312.5525480666772;2790;0.24;4779.552548066677;0.0;0.0;1.10677320816992;0.0;0.01;5.42;0.00;0.66042494078;0.0;0.0;0.0;1.461764506630719E-4;0.0018743869809172457;7.476620263381885E-4;
3;15.914411937984497;764.7832632558141;0.0;1;0.00;0.01;1.36;1.31;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.74;0.37;0.10;1.28;0.31;106;204;374;1345.844404291602;2862;0.09;4785.844404291602;0.0;0.0;1.1035592706129747;0.0;0.01;5.41;0.01;0.09443612044;0.0;0.0;0.0;0.0011467521787677174;0.0015038861892960101;0.004374530880697257;
391;2.0679753488372095;778.6296994573643;0.0;1;0.41;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.51;0.53;0.02;1.28;0.31;79;163;389;1350.6773921870347;2917;0.068;4819.6773921870345;0.0;0.0;1.1058746002864863;0.0;0.01;5.41;0.01;0.01227136572;0.0;0.0;0.0;9.104446618552542E-4;0.0013243028323453934;0.005127900986018557;
58;1.3552042635658916;779.3424706201552;0.0;1;0.06;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.72;0.38;0.01;1.28;0.31;103;187;375;1350.92617926494;2879;0.067;4791.9261792649395;0.0;0.0;1.1059035972365807;0.0;0.01;5.41;0.01;0.0080417821;0.0;0.0;0.0;0.001114630748641958;0.0017008387696885823;0.004403032907635425;
1;2.2127458914728684;778.4849289922481;0.0;1;0.00;0.01;1.36;1.34;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.01;1.76;0.37;0.02;1.28;0.31;108;192;372;1350.6268612131917;2872;0.068;4786.626861213192;0.0;0.0;1.1103737611246427;0.0;0.01;5.41;0.01;0.013130434120000001;0.0;0.0;0.0;3.924269381088787E-4;0.0014979984137233518;0.0037703900014177294;
181;1.963618604651163;778.7340562015505;0.0;1;0.19;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.63;0.43;0.02;1.28;0.31;94;179;380;1350.713817074574;2893;0.068;4802.713817074574;0.0;0.0;1.1039177439800696;0.0;0.01;5.41;0.01;0.011652112800000001;0.0;0.0;0.0;7.021385292466265E-4;0.001980245787631073;0.004480604978511916;
0;8.99778007751938;771.6998947286822;0.0;1;0.00;0.01;1.36;1.32;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.75;0.37;0.06;1.28;0.31;107;198;373;1348.2585992294878;2867;0.079;4786.258599229488;0.0;0.0;1.1079027882474437;0.0;0.01;5.41;0.01;0.05339282698;0.0;0.0;0.0;0.004034793888805939;0.0016073968324156517;0.0016611281949484014;
391;1.7141023255813956;778.9835725581395;0.0;1;0.41;0.01;1.33;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.14;1.50;0.55;0.01;1.28;0.31;77;161;391;1344.6977087647065;2932;0.067;4828.6977087647065;0.0;0.0;1.1071712655838721;0.0;0.01;5.41;0.14;0.010171483200000001;0.0;0.0;0.0;0.0010758547743204133;0.0013049551454414826;0.13704827477765205;
1;61.72098604651163;718.9766886821706;0.0;1;0.00;0.01;1.36;1.23;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.00;1.69;0.40;0.37;1.28;0.31;100;246;380;1329.8559855228157;2827;0.162;4782.855985522816;0.0;0.0;1.1109013233150276;0.0;0.01;5.41;0.00;0.3662523312;0.0;0.0;0.0;0.0010586492948755064;0.0017432540397017754;0.0017733884522024292;
391;2.054622403100775;778.6430526356589;0.0;1;0.41;0.01;1.33;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.14;1.50;0.55;0.02;1.28;0.31;77;161;391;1344.5788530071998;2932;0.068;4828.5788530071995;0.0;0.0;1.1070852895670484;0.0;0.01;5.42;0.14;0.01219212934;0.0;0.0;0.0;0.001031590287491675;0.001223396012819476;0.13708275683263918;
380;2.6028847286821706;778.0947904651164;0.0;1;0.40;0.01;1.36;1.33;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.00;1.52;0.52;0.02;1.28;0.31;80;165;388;1350.4906864782834;2915;0.069;4818.490686478283;0.0;0.0;1.1094695049984498;0.0;0.01;5.41;0.00;0.01544551798;0.0;0.0;0.0;4.772389906340601E-4;0.0016242913573952787;1.4940603366299797E-4;
389;1.5989028682170545;779.0987720155039;0.0;1;0.41;0.01;1.27;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.35;1.49;0.59;0.01;1.28;0.31;73;157;395;1332.5315182146257;2959;0.067;4843.531518214626;0.0;0.0;1.1074990970740162;0.0;0.01;5.41;0.35;0.00948788962;0.0;0.0;0.0;3.9141097785209413E-4;0.001697138404534572;0.3832897298916979;
12;61.62073581395349;719.0769390697675;0.0;1;0.01;0.01;1.36;1.23;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.68;0.40;0.37;1.28;0.31;99;245;380;1329.890977119405;2828;0.162;4782.890977119405;0.0;0.0;1.1054825958467553;0.0;0.01;5.41;0.00;0.36565744631999997;0.0;0.0;0.0;1.9326523207850865E-4;0.0016234858445286768;1.4940603366299797E-4;
173;2.784897596899225;777.9127775193799;0.0;1;0.18;0.01;1.36;1.33;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.00;1.64;0.43;0.02;1.29;0.31;95;180;380;1350.4271563142215;2891;0.069;4801.427156314221;0.0;0.0;1.1140613044004937;0.0;0.01;5.41;0.00;0.01652558234;0.0;0.0;0.0;0.0011557879689112914;0.0020842493369682235;6.601422616057091E-4;
1;65.80543984496124;714.8922349612403;0.0;1;0.00;0.01;1.36;1.23;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.68;0.40;0.39;1.28;0.31;99;249;381;1328.430339594479;2824;0.168;4782.430339594479;0.0;0.0;1.1075006830732692;0.0;0.01;5.41;0.01;0.39048948004;0.0;0.0;0.0;0.003244268252656038;0.0015991673778730812;0.0017186578595247888;
391;2.054622403100775;778.6430526356589;0.0;1;0.41;0.01;1.31;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.21;1.50;0.56;0.02;1.28;0.31;76;160;392;1340.5100530072;2939;0.068;4831.5100530071995;0.0;0.0;1.1070852895670484;0.0;0.01;5.42;0.21;0.01219212934;0.0;0.0;0.0;3.772125893326377E-4;0.0011990187105616894;0.20412882408279429;
393;2.184109069767442;778.5135661240311;0.0;1;0.41;0.01;1.25;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.47;1.47;0.60;0.02;1.28;0.31;71;155;401;1328.2584567751726;2991;0.068;4875.258456775173;0.0;0.0;1.107068923423425;0.0;0.01;5.41;0.47;0.01296050322;0.0;0.0;0.0;0.0011286023836633735;0.0015969256067556894;0.6730896570011082;
181;1.963618604651163;778.7340562015505;0.0;1;0.19;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.63;0.43;0.02;1.28;0.31;94;179;380;1350.713817074574;2893;0.068;4802.713817074574;0.0;0.0;1.1039177439800696;0.0;0.01;5.41;0.01;0.011652112800000001;0.0;0.0;0.0;7.021385292466265E-4;0.001980245787631073;0.004480604978511916;
392;0.737153023255814;779.9605218604652;0.0;1;0.41;0.01;1.24;1.34;0.0;0.0;0.0;0.87;0.0;0.01;5.4;0.52;1.46;0.60;0.01;1.25;0.31;70;152;402;1326.7291051109044;3001;0.066;4881.729105110904;0.0;0.0;1.1149122785354848;0.0;0.01;5.4;0.52;0.00437426604;0.0;0.0;0.0;0.03995148428755801;0.0031010572071009305;0.7181405731063406;
373;2.054622403100775;778.6430526356589;0.0;1;0.39;0.01;1.27;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.36;1.49;0.58;0.02;1.28;0.31;74;159;395;1332.3724530072002;2957;0.068;4843.3724530072;0.0;0.0;1.1075082622444654;0.0;0.01;5.41;0.36;0.01219212934;0.0;0.0;0.0;0.0010319844165709877;0.001223396012819476;0.38810770838086295;
1;115.75098534883722;664.9466895348838;0.0;1;0.00;0.01;1.36;1.14;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.01;1.62;0.43;0.69;1.28;0.31;92;294;387;1310.9972461282084;2787;0.247;4778.997246128209;0.0;0.0;1.1103759149103016;0.0;0.01;5.41;0.01;0.68686634706;0.0;0.0;0.0;0.0040388135272741025;0.0017432540397017754;0.0017733884522024292;
224;2.7867640310077517;777.9109111627907;0.0;1;0.24;0.01;1.36;1.33;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.61;0.45;0.02;1.27;0.31;91;176;382;1350.42650487737;2897;0.069;4805.4265048773705;0.0;0.0;1.1000733645278193;0.0;0.01;5.41;0.00;0.01653665776;0.0;0.0;0.0;0.001089898531121816;0.002128630571835925;3.255159854240699E-4;
1;0.7568763565891472;779.9407988372093;0.0;1;0.00;0.01;1.36;1.34;0.0;0.0;0.0;0.87;0.0;0.01;5.41;0.00;1.76;0.36;0.01;1.28;0.31;108;191;372;1351.1350209472635;2873;0.066;4787.135020947264;0.0;0.0;1.1103737611246427;0.0;0.01;5.41;0.00;0.0044913042999999995;0.0;0.0;0.0;3.924269381088787E-4;0.0022190979278850546;0.002103156722156934;
0;124.19719155038761;656.500483255814;0.0;1;0.00;0.01;1.36;1.13;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.62;0.43;0.74;1.28;0.31;91;302;388;1308.0491653285796;2780;0.261;4778.04916532858;0.0;0.0;1.1050068563602689;0.0;0.01;5.41;0.00;0.7369861346600001;0.0;0.0;0.0;2.1608719661350744E-4;0.0016053168593859097;0.0016458761644865207;
1;313.45355906976744;467.2441156589148;0.0;1;0.00;0.01;1.36;0.80;0.0;0.0;0.0;0.85;0.0;0.01;5.42;0.01;1.41;0.55;1.86;1.27;0.31;66;472;413;1241.9907427557719;2639;0.56;4765.990742755772;0.0;0.0;1.0952939222347393;0.0;0.01;5.42;0.01;1.86003341952;0.0;0.0;0.0;3.363269035568205E-4;0.001391255690859979;0.006026131809108753;
52;2.210699147286822;778.4869758139536;0.0;1;0.05;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.72;0.38;0.02;1.27;0.31;104;188;375;1350.6275756399498;2878;0.068;4791.62757563995;0.0;0.0;1.0999286633152219;0.0;0.01;5.41;0.01;0.013118288740000001;0.0;0.0;0.0;0.002982999426620511;0.0015009831315266021;0.004418918096537866;
1;65.80543984496124;714.8922349612403;0.0;1;0.00;0.01;1.36;1.23;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.01;1.68;0.40;0.39;1.28;0.31;99;249;381;1328.430339594479;2824;0.168;4782.430339594479;0.0;0.0;1.1075006830732692;0.0;0.01;5.41;0.01;0.39048948004;0.0;0.0;0.0;0.003244268252656038;0.0015991673778730812;0.0017186578595247888;
224;2.7867640310077517;777.9109111627907;0.0;1;0.24;0.01;1.36;1.33;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.61;0.45;0.02;1.27;0.31;91;176;382;1350.42650487737;2897;0.069;4805.4265048773705;0.0;0.0;1.1000733645278193;0.0;0.01;5.41;0.00;0.01653665776;0.0;0.0;0.0;0.001089898531121816;0.002128630571835925;3.255159854240699E-4;
40;1.360993023255814;779.3366817829458;0.0;1;0.04;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.01;1.73;0.38;0.01;1.28;0.31;105;189;374;1350.9241587175763;2877;0.067;4790.924158717577;0.0;0.0;1.1069881894995919;0.0;0.01;5.42;0.01;0.0080761326;0.0;0.0;0.0;0.0010423542952043622;0.0015000119614939846;0.004418604115023468;
1;88.27979806201552;692.4178768992249;0.0;1;0.00;0.01;1.36;1.19;0.0;0.0;0.0;0.86;0.0;0.01;5.41;0.00;1.66;0.41;0.53;1.29;0.31;96;270;383;1320.585844528002;2807;0.204;4780.585844528002;0.0;0.0;1.1060262322338161;0.0;0.01;5.41;0.00;0.5238523217000001;0.0;0.0;0.0;1.9795097804666025E-4;0.0021109689221252025;0.0017511515522728308;
377;1.2703282170542636;779.4273466666667;0.0;1;0.40;0.01;1.36;1.34;0.0;0.0;0.0;0.86;0.0;0.01;5.42;0.00;1.52;0.52;0.01;1.27;0.31;80;164;388;1350.9558045706453;2916;0.066;4818.955804570645;0.0;0.0;1.0989903062409818;0.0;0.01;5.42;0.00;0.00753812764;0.0;0.0;0.0;0.0011127380679777136;0.0015405245530463493;0.0015191934425297206;
