PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
34943;19089;6954;2;6;1087;49.23722171374268;0.0017633120449630994;19.378081649195348;45.64;16.62;31.22;36.25;0.01;0.03;4.9;86.02;158.88;26.39;23.86;163.55;0.02;97.49;0.02;;;-8042;-4229;32081;33711.0;93082;-35.622;2.7439422128000004;154645.0;0.8023375288980221;0.09277069297201376;0.00888173315357802;0.025819724662529814;5.976035762317763;86.02;158.88;26.39;0.012487952233633167;0.008589486454937978;0.016242295681847332;0.7098483431143157;47.882808484913106;0.6197331035784691;0.003388258761924881;0.00864095009056569;0.674266716313303;25.082277753602632;0.6197331035784849;35582;67830;
32862;9592;7820;2;42;6158;3.843859290291047;0.01673743998504117;19.36310752125527;42.92;11.64;34.71;36.22;0.01;0.19;27.75;43.23;178.66;3.74;29.03;157.56;0.13;97.95;0.13;;;-7358;-3498;31442;34211.0;88642;-32.722;3.3887679144;150797.0;0.7871667229159635;0.1152808459597294;0.009067186061628573;0.19673762727884195;33.84436089664415;43.23;178.66;3.74;0.11853622371806007;0.0019024502861791563;0.170672248473752;0.46738805205959927;0.5433405780868147;2.6605559613847016;0.0016280020635303031;0.06503290099656923;0.4673880520596086;0.5433405780868268;2.6605559613847194;37364;67319;
39748;13915;7010;19;43;5924;33.53242679362473;0.0016320478640343453;19.378212913376274;51.92;12.72;31.02;36.25;0.09;0.19;26.7;62.71;160.15;22.66;25.32;167.59;0.08;98.84;0.13;;;-8182;-4298;31866;33682.0;91698;-36.241;2.9503552736000005;152948.0;0.8265918244922443;0.10070827341400096;0.10041189220463362;0.19837833377624675;32.55808805462871;62.71;160.15;22.66;0.011558326177877637;0.10037563324675045;0.17342196293818002;3.780091728861091;26.586004407802786;2.8925330607759236;0.032189752068951596;0.06526067135340653;3.6145978297451777;16.055850522204647;2.892533060775978;36343;70278;
1372;71;8094;3;167;14164;0.4411589210995378;16.94353795296786;2.4363070082724523;1.79;0.09;36.42;4.56;0.01;0.75;63.83;0.32;184.93;0.42;31.94;137.73;120.01;78.29;0.65;;;-5922;18207;27187;29889.0;72568;5.118;35.7644473712;147851.0;0.8193056159157852;0.3206078575620413;0.01368255914353299;0.7746655279240192;77.83976681745312;0.32;184.93;0.42;119.99583013671366;0.002964639052114477;0.14878654477748704;0.025170078255071122;0.001061785792877216;0.26317587322198793;0.0021022160701585305;0.12510175018546377;0.025170078255071473;0.0010617857928772257;0.26317587322199687;29923;53748;
38264;17306;6988;3;3;2698;44.50157115263889;0.0023382549907284525;19.37750670624958;49.98;15.06;31.34;36.25;0.01;0.01;12.16;77.99;159.67;23.71;24.23;166.57;0.03;98.29;0.01;;;-8193;-4349;32032;33730.0;92801;-36.299;2.7863688104;154214.0;0.8164313222079588;0.09511367333509903;0.013256608714049647;0.012389071422674749;14.827235443602394;77.99;159.67;23.71;0.016559755669837976;0.011845282928551222;0.011541240775023921;0.16837892084127776;43.544604523201286;0.7652011848927462;0.00361659698591261;0.003599626608884795;0.16837892084127687;22.770975964999614;0.7652011848927516;35852;69424;
38725;19603;6983;1;16;417;49.92705998677682;0.0020110423592938046;19.377833918881016;50.58;17.21;30.90;36.25;0.01;0.07;1.88;88.34;159.54;28.17;23.19;168.73;0.02;97.87;0.05;;;-8387;-4556;32164;33665.0;93503;-37.106;2.6741156712;154776.0;0.8227728714738917;0.08979964377507586;0.0058554390582821626;0.07376910994131577;2.290489587791833;88.34;159.54;28.17;0.014242403092754654;0.005853324646198691;0.04295527331669323;0.02537138421874461;46.97500396373752;2.8778760408576596;0.002979344389704755;0.021266590306859116;0.02537138421874516;25.239385287724954;2.877876040857777;35524;69792;
4313;106;7941;0;2;15071;2.003840026088946;16.517632055895074;2.862212905345238;5.63;0.10;35.67;5.35;0.0;0.01;67.92;0.48;181.43;1.90;30.82;140.41;116.98;81.89;0.01;;;-6149;17530;27328;29897.0;73179;3.212;34.699020913599995;147934.0;0.8266788973108675;0.31169670780766645;0.0010642817931773812;0.009761873590262293;82.82556333861926;0.48;181.43;1.90;116.97952198305451;1.2258740226843388E-4;0.005429273511135476;1.2056992817877576;0.22745745859662955;0.5651314247911547;0.0;0.002883932844762453;1.2056992817877825;0.12989507208515383;0.5651314247911667;29791;54808;
39735;17262;6957;9;11;2885;46.94678046984769;0.001345283211693687;19.378499678028618;51.90;15.05;31.00;36.25;0.04;0.05;13.0;77.79;158.96;26.36;24.02;168.62;0.04;97.11;0.03;;;-8326;-4523;32059;33679.0;93103;-36.865;2.7722888495999998;154318.0;0.8255056564964004;0.09433220267063047;0.04841193997723857;0.051528081826332;15.857388556454797;77.79;158.96;26.36;0.00952743023353586;0.04769871825141288;0.0492468192351526;2.166228433908002;42.89988917875278;1.7837173197003466;0.014483781962871858;0.017450677968964306;1.9570791757908705;22.59004226203078;1.7837173197003902;35842;70207;
37516;13351;7987;7;45;1544;2.77251517862235;0.012315846958902275;19.36752911428141;49.00;16.16;35.85;36.23;0.03;0.2;6.96;60.17;182.48;2.64;27.04;165.01;0.11;97.11;0.15;;;-7924;-4098;31689;34378.0;89364;-35.133;3.1605816192000002;151333.0;0.8062890969394181;0.10512917890174735;0.03757178219025688;0.20826467675550686;8.487689379466003;60.17;182.48;2.64;0.0872220597476418;0.03754386345597342;0.1097658153894354;1.0221292063952891;0.8990650096090079;0.7040112837726442;0.010955779882341917;0.05795612466156412;0.9669152023537069;0.8990650096090179;0.7040112837726675;36922;69575;
39014;9640;7810;21;28;6153;4.829484206865235;0.01673743998504117;19.36310752125527;50.96;11.77;34.63;36.22;0.09;0.13;27.73;43.44;178.45;4.73;28.29;165.07;0.19;97.40;0.09;;;-7843;-3998;31540;34199.0;89216;-34.817;3.3129147192;150957.0;0.8160027008777851;0.11257781744082287;0.10892645444281392;0.1298212987883378;33.81756976877117;43.44;178.45;4.73;0.11853622371806007;0.10831888880262208;0.0640650344887924;1.4823361153546681;0.28613802118324516;2.888626147035908;0.03264259617417476;0.03584709160014912;1.4823361153546757;0.2861380211832516;2.8886261470359402;37352;70313;
32846;13375;7987;7;13;1550;2.4502159484353183;0.012236245460266764;19.367608715780044;42.90;16.21;35.90;36.23;0.03;0.06;6.98;60.27;182.49;2.33;27.54;159.42;0.11;97.37;0.04;;;-7565;-3740;31619;34384.0;88967;-33.600;3.1959148592;151230.0;0.7847548690396238;0.10663264434209335;0.036533697953459225;0.06097522522598881;8.515657782644714;60.27;182.49;2.33;0.08665831397415524;0.036449166440866404;0.052813748877177116;1.054548871453341;0.8345010147003138;0.47190314696361985;0.010899176386226827;0.020443578005233037;0.9885376107269468;0.8345010147003411;0.4719031469636282;36919;67328;
