PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
37366;20953;8341;8;181;1859;25.82886179043584;0.06285503027010587;19.316989930970202;48.81;15.08;37.55;42.11;0.03;0.77;6.7;75.54;170.65;17.44;29.92;156.97;0.53;97.00;0.59;;;-6509;-2775;49655;33795.0;101368;-43.401;4.889199808;182043.0;0.7541056369285397;0.11500951967199469;0.03753652885496565;0.8137906888546242;8.377640785442107;75.54;170.65;17.44;0.49217374352401005;0.0015114836605634747;0.3619497954669844;0.04562594299116995;25.23961584979044;0.18015871852668325;0.001511483660563523;0.20756531615406593;0.045625942991171176;17.009320223899213;0.18015871852667983;39095;68552;
1279;9;8681;10;1;21082;0.28543889701685965;19.32780427674672;0.05204068449359161;1.67;0.01;39.12;0.11;0.04;0.0;76.01;0.03;177.62;0.26;32.75;138.02;151.37;94.79;0.00;;;-5242;21455;26309;28282.0;69657;4.146;45.3908661;145703.0;0.8233847637415622;0.35270043987925487;0.04697998707380358;0.0037660922413364595;95.00731462015467;0.03;177.62;0.26;151.34250582820982;0.03996679488947318;5.441221133580807E-4;0.20726145947870311;0.0022957999664124217;0.035370720568912814;0.014001978829708104;0.0;0.20726145947870528;0.0022957999664124295;0.03537072056891366;30817;53497;
1279;9;8681;10;1;21082;0.28543889701685965;19.32780427674672;0.05204068449359161;1.67;0.01;39.12;0.11;0.04;0.0;76.01;0.03;177.62;0.26;32.75;138.02;151.37;94.79;0.00;;;-5242;21455;26309;28282.0;69657;4.146;45.3908661;145703.0;0.8233847637415622;0.35270043987925487;0.04697998707380358;0.0037660922413364595;95.00731462015467;0.03;177.62;0.26;151.34250582820982;0.03996679488947318;5.441221133580807E-4;0.20726145947870311;0.0022957999664124217;0.035370720568912814;0.014001978829708104;0.0;0.20726145947870528;0.0022957999664124295;0.03537072056891366;30817;53497;
1375;1154;8676;12;28;19933;0.5074872679244125;7.212482953229848;12.16736200801046;1.80;1.05;39.09;26.53;0.05;0.12;71.86;4.16;177.51;0.49;40.68;120.73;56.53;95.57;0.10;;;-3969;8243;39787;31881.0;84330;-12.434;21.369259632000002;164241.0;0.6904059198425938;0.2517246992388768;0.05433625481715684;0.12677277971955406;89.82739249150858;4.16;177.51;0.49;56.475905268675675;0.004324712109446811;0.047363013008874;0.32871364242639883;0.10013602350005298;0.026949876879639827;0.004324712109446817;0.0296155722957839;0.32871364242641044;0.10013602350005492;0.026949876879639924;36061;53577;
32310;1239;8536;29;152;20479;0.593835156087721;0.07019076696645601;19.30965419427385;42.20;1.11;38.46;42.10;0.11;0.65;73.83;4.47;174.65;0.46;38.34;143.92;0.64;98.69;0.52;;;-5340;-1534;48550;33917.0;96001;-36.009;6.205373016;176934.0;0.7327624331604551;0.15818286253052846;0.12940124427760077;0.6829385135332248;92.288748348228;4.47;174.65;0.46;0.5496147625774405;0.0787133354673602;0.24439528201838995;0.10129301256818052;0.15447607447804565;0.014957451555744706;0.03538469217818647;0.15633480217559034;0.10129301256818267;0.1544760744780445;0.014957451555744836;41297;66116;
1253;174;8639;6;174;20959;0.9220913074032735;18.653591990274915;0.7262529709653935;1.64;0.16;38.85;1.58;0.02;0.74;75.56;0.63;176.74;0.91;33.00;137.18;146.08;94.77;0.72;;;-5188;20759;27066;28447.0;70540;3.259;44.167529200000004;146812.0;0.8158197507190796;0.3478083905545214;0.027401652513514674;0.7830665009781834;94.45272019848896;0.63;176.74;0.91;146.06322136144965;0.016465912709572077;0.05775186407148509;0.48257886799916955;0.023284082848661975;0.34201057977438476;0.006707516618462298;0.05775186407148595;0.4825788679991812;0.023284082848661833;0.3420105797743896;30755;53521;
25770;18554;8942;14;165;862;5.380076571054372;0.06193149097140478;19.317913470268902;33.66;16.08;40.15;42.11;0.05;0.71;3.11;66.89;182.94;5.29;33.24;143.55;0.52;98.49;0.59;;;-5623;-1834;49162;34149.0;97613;-37.650;5.400645776;179090.0;0.7059457732699758;0.1253854308767181;0.06096323037077266;0.7437555492792198;3.8864926513123956;66.89;182.94;5.29;0.4849421537533909;0.048082997419923265;0.20104491940444397;0.001109846875665687;4.450158655944753;0.6796801514095854;0.01736466517677721;0.14538512947062252;0.001109846875665682;4.450158655944869;0.6796801514095834;39664;63362;
1261;709;8677;1;184;20202;1.6857524914097253;12.54513130752961;6.834713653710699;1.65;0.64;39.03;14.90;0.0;0.79;72.83;2.56;177.52;1.61;36.86;128.05;98.24;93.52;0.65;;;-4531;14039;33858;30286.0;78034;-5.035;32.003487464;156217.0;0.7425033768572716;0.2983688320290215;0.005775981442105685;0.8290500380693979;91.03844874886833;2.56;177.52;1.61;98.2321416773491;5.222603594005938E-4;0.24552138375079818;1.006614297319549;0.08621594266317098;0.3468786073168063;0.0;0.17064632051695935;1.00661429731958;0.08621594266317276;0.34687860731680786;32138;53536;
982;1;8471;105;163;21993;1.704089365028608;17.021772217830296;2.3580727434100135;1.28;0.00;38.03;5.14;0.4;0.7;79.29;0.0;173.31;1.51;33.84;134.77;133.60;98.27;0.68;;;-5026;19130;28868;28820.0;72480;1.040;40.962437216;149298.0;0.7978139490867797;0.3349457408426856;0.4710301403108445;0.7340394293618814;99.11186375240189;0.0;173.31;1.51;133.28558299727658;0.3328357171871162;0.05197786139295631;0.6743612272795736;1.2881866501475043E-4;0.6447857405039469;0.13450435187460627;0.051977861392957424;0.674361227279589;0.0;0.644785740503963;30649;53475;
1298;1211;8534;13;161;20522;0.7884328054444205;10.45624319315595;8.923601768084357;1.70;1.07;38.43;19.45;0.05;0.69;73.99;4.37;174.61;0.71;37.85;125.56;81.91;98.51;0.58;;;-4360;11890;36200;30826.0;80404;-8.203;27.79459334;159320.0;0.7228931652289317;0.27839440102194823;0.0569984386633048;0.7266630152562762;92.48381092364329;4.37;174.61;0.71;81.87552107536905;0.04756158545493706;0.18296694385494996;0.21555960083205541;0.2089934960546222;0.13335117924785586;0.017325284170797893;0.13607933373800324;0.21555960083205492;0.20899349605462503;0.13335117924785533;33566;53582;
1103;1675;8620;13;172;19557;0.6473338023126912;16.212666799052673;3.167178162187635;1.44;1.55;38.78;6.90;0.05;0.74;70.51;6.04;176.37;0.61;33.93;134.07;126.99;97.08;0.65;;;-4989;18115;29835;29161.0;73536;-0.451;39.211355932000004;150647.0;0.7855973813420623;0.32424165219943685;0.05998509137987272;0.7746186642979827;88.13293587462731;6.04;176.37;0.61;126.95004483662215;0.03138567219471043;0.13487681968534576;0.1446581775306732;0.013036530173454791;0.32337660272850705;0.015330195306377062;0.11745135896512966;0.14465817753067428;0.013036530173454961;0.32337660272850977;30491;53540;
2104;1369;8604;19;4;20150;0.8479534057876775;15.637953566245281;3.741891394995028;2.75;1.24;38.74;8.16;0.07;0.02;72.64;4.94;176.03;0.82;34.05;133.96;122.51;97.42;0.02;;;-4979;17397;30486;29328.0;74321;-1.698;37.90491422;151532.0;0.7811875203422142;0.31864052550455896;0.08431624402135474;0.01702000523003607;90.80509906235382;4.94;176.03;0.82;122.44986780977042;0.050891320504557344;0.0013760273430052765;0.5212888506496707;0.13754612905047958;0.13685107823996467;0.02263643355189004;0.001376027343005285;0.5212888506496784;0.13754612905048172;0.13685107823996714;30529;53857;
999;21;8473;11;180;22037;0.7951360994424888;18.231810342273818;1.1480346189664914;1.31;0.02;38.16;2.50;0.04;0.77;79.45;0.08;173.36;0.75;33.09;136.59;142.79;98.83;0.68;;;-5155;20436;27527;28476.0;70914;2.612;43.296447916;147353.0;0.8125269357850884;0.3439852483575058;0.051416904084861555;0.8112624293303452;99.30759920916125;0.08;173.36;0.75;142.76054452310666;0.042321056567441666;0.14225355111095558;0.4730042275562477;0.004109582837842716;0.13344768137000113;0.014162830605423301;0.12319174260865529;0.47300422755625704;0.004109582837842728;0.1334476813700063;30648;53452;
1040;1200;8541;97;82;20502;1.7705376810141689;6.946727105336102;12.433117855904207;1.36;0.97;38.41;27.11;0.37;0.35;73.91;4.33;174.74;1.40;40.72;120.35;54.68;97.79;0.26;;;-3950;8071;40083;31867.0;84719;-12.750;20.916445728;164740.0;0.689246437588258;0.24937891497849965;0.43811932215791904;0.37076654351518823;92.39033629410379;4.33;174.74;1.40;54.39495725291327;0.3688968961901026;0.21509377766522308;0.22321547741766162;0.6029794165743486;0.36035211316683285;0.1294612847451733;0.1063968475167193;0.22321547741766606;0.5792974182186397;0.36035211316684174;36183;53478;
1254;174;8639;8;23;21136;0.6770966700546852;17.743099865312338;1.6367450959279726;1.64;0.16;38.90;3.57;0.03;0.1;76.2;0.63;176.74;0.66;33.58;135.73;138.96;95.56;0.10;;;-5086;19748;28074;28724.0;71601;1.931;42.232227592;148147.0;0.8037884542347133;0.33991628696159154;0.03791425868529331;0.10441761150956944;95.24744611067544;0.63;176.74;0.66;138.9337948753552;0.022783037397188705;0.007393886378482605;0.4866392902958129;0.023284082848661975;0.1369963731345391;0.009836315543765324;0.007393886378482765;0.48663929029581693;0.023284082848661833;0.13699637313454255;30755;53510;
1254;788;8639;8;24;20519;0.6601432803509217;11.71073586510276;7.669109096137547;1.64;0.73;38.90;16.72;0.03;0.1;73.98;2.84;176.75;0.64;37.35;126.92;91.72;96.17;0.10;;;-4450;13174;34785;30517.0;78891;-6.329;30.231267139999996;157367.0;0.7340363733857636;0.2900167168266625;0.035657443372149406;0.10756768344509032;92.47082502087895;2.84;176.75;0.64;91.69857504451414;0.0352548453616179;0.00761694524411423;0.47245294754611994;0.007817037970780085;0.13700150422828963;0.010834253403772328;0.007616945244114216;0.4724529475461278;0.007817037970780207;0.13700150422829022;32731;53538;
1426;853;8870;4;44;19125;0.733382759032474;3.129697503969689;16.25014745727062;1.86;0.77;39.91;35.43;0.02;0.19;68.95;3.07;181.47;0.72;44.80;114.93;24.52;90.34;0.16;;;-3461;3663;44290;33204.0;89329;-17.536;13.493427520000001;170486.0;0.6559484210094042;0.2194201880809244;0.018864351395535228;0.19882442987151405;86.18862591445752;3.07;181.47;0.72;24.506470365333854;4.056583636255754E-4;0.0571472330928651;0.3245021526349849;0.06864429703589055;0.2826834179051078;4.056583636255747E-4;0.0402744881576307;0.32450215263498605;0.06864429703589134;0.28268341790511453;39233;53554;
1241;1160;8613;28;53;20243;0.49847889811628926;17.400783117533127;1.9790618437071839;1.62;1.04;38.78;4.31;0.11;0.23;72.98;4.18;176.21;0.46;33.34;135.73;136.34;97.19;0.23;;;-5102;19400;28499;28809.0;72058;1.178;41.523111016;148766.0;0.800293477231847;0.3343896251799545;0.12496991318985004;0.23743968243138422;91.22431818724486;4.18;176.21;0.46;136.25335204521963;0.07572377066532537;0.010543779934054365;0.11139080762245708;0.15483736213553742;0.14598317775891506;0.03491617197666068;0.01054377993405441;0.11139080762245841;0.1548373621355429;0.1459831777589131;30571;53547;
