PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
39941;23883;6879;1;1;193;35.83031664124191;3.5979313726016674E-4;19.37948516810305;52.17;17.53;31.00;29.25;0.0;0.0;0.73;86.1;169.27;21.89;21.93;171.60;0.01;98.19;0.00;;;-9690;-5450;30441;36588.0;87305;-11.852;0.7954668739999999;148884.0;0.8376834177379561;0.08468549246335823;0.004624115141415501;0.002404876955646033;0.8677127400923635;86.1;169.27;21.89;0.0023067417409161073;0.0033794407437937636;0.001822507942176009;0.06919292594131779;35.753366659541136;0.0025551070734801257;0.0;0.0;0.06919292594132084;21.814122251380535;0.002555107073480139;33899;69984;
39740;4521;6850;0;3;18821;9.766593317326011;5.539246739976138E-4;19.37929103656631;51.91;4.18;30.81;29.25;0.0;0.01;71.25;16.3;168.55;9.67;28.26;164.51;0.00;98.09;0.01;;;-8754;-4518;29677;36558.0;84175;-10.788;1.0254976680000003;145892.0;0.8350805752902443;0.1178111297744216;2.2541239632361488E-4;0.013927304435350129;84.81855451569416;16.3;168.55;9.67;0.003551377262400901;1.5831599816545358E-4;0.012853438313571832;8.456935397519175;0.9669541418120797;0.3296920236830193;0.0;0.0036684229161951607;8.36515173321286;0.9669541418121005;0.3296920236830178;36073;70046;
39901;24301;6838;0;1;65;48.76500999113766;1.1835150011181864E-4;19.379726609740196;52.12;17.68;28.90;29.25;0.0;0.0;0.25;87.61;168.25;33.28;21.65;173.53;0.00;98.50;0.00;;;-9836;-5584;30478;36254.0;88172;-12.028;0.78433597;149320.0;0.8525750229327742;0.08235734076073739;9.380097487998257E-4;0.004621137984042043;0.2935680594950144;87.61;168.25;33.28;7.587869726669028E-4;8.082498667872165E-4;0.0033147890350978156;0.03245494214334496;38.251743719251785;10.476688290840652;0.0;0.0;0.031711897086356564;22.766848011643646;10.476688290840833;33830;70646;
39952;22997;7026;0;2;83;28.40746026683143;1.0999435619435781E-4;19.379734966884115;52.18;17.51;31.55;29.25;0.0;0.01;0.32;82.91;172.87;19.34;22.32;171.44;0.00;97.65;0.01;;;-9652;-5436;30385;36674.0;86812;-11.809;0.809577776;148435.0;0.8366871059677;0.08606414901903521;3.583422532812108E-4;0.00987901085557791;0.37569363422288454;82.91;172.87;19.34;7.052068158688862E-4;2.437456655959697E-4;0.006619718116695454;0.02245826816763849;27.75864347694378;0.6194950579377143;0.0;0.0031293743404865394;0.022458268167638955;18.6905206611608;0.6194950579377222;34075;69995;
39982;9605;7340;0;1;10795;1.9142570519269473;6.338088253478819E-4;19.37921115241496;52.22;8.94;33.07;29.25;0.0;0.0;40.86;34.63;180.61;1.91;27.18;166.25;0.01;98.32;0.00;;;-8949;-4704;29816;36914.0;84236;-11.013;0.985421324;146262.0;0.8298155298155299;0.1098903898213312;0.002242042517060327;0.004130394311451133;48.64772642526174;34.63;180.61;1.91;0.004063538521952875;0.002071286247362731;0.0027177010326274297;0.016958971242100187;1.8335986088403022;0.05891048456455482;0.0;0.0;0.016958971242100447;1.8335986088402987;0.058910484564556165;35752;70202;
39989;455;6540;1;1;24714;13.846762141220292;5.623194556396222E-4;19.37928264178467;52.23;0.39;29.39;29.25;0.0;0.0;93.55;1.64;160.91;13.28;29.24;163.44;0.01;98.50;0.00;;;-8610;-4357;29560;36333.0;84043;-10.627;1.059955832;145579.0;0.8398570307732542;0.124945014165639;0.0034477105275853097;0.0024641144802212615;111.37225903484786;1.64;160.91;13.28;0.0036051987259423097;0.002412741074869665;0.001645820358432027;13.190713446630971;0.21908552417703292;0.4329046089789864;0.0;0.0;12.627757231461601;0.2127366835319468;0.43290460897899125;36372;70113;
39985;24311;6838;1;2;54;55.53028122596432;1.270409134221578E-4;19.379717920326886;52.23;17.65;27.76;29.25;0.01;0.01;0.2;87.65;168.25;39.65;21.58;174.66;0.01;98.26;0.01;;;-9916;-5673;30488;36077.0;88627;-12.122;0.7828032439999999;149519.0;0.8614952368409501;0.08146619354758866;0.006675865128212305;0.008419179628356763;0.24171360657655272;87.65;168.25;39.65;8.144974082234802E-4;0.006075652510563193;0.007588448452823595;0.022454535708809654;38.805861414828705;16.68830117446342;0.0030257390411484258;0.003277993870819584;0.022350542159081895;22.937286925412014;16.68830117446355;33829;71092;
39946;23976;6866;1;0;193;37.13572991574967;3.5979313726016674E-4;19.37948516810305;52.18;17.52;30.91;29.25;0.0;0.0;0.73;86.44;168.94;22.45;21.90;171.65;0.01;98.11;0.00;;;-9695;-5459;30448;36576.0;87393;-11.860;0.79338142;148958.0;0.8380964752749632;0.08456182521038066;0.004624115141415501;4.08963035466941E-4;0.8700650672125748;86.44;168.94;22.45;0.0023067417409161073;0.0033794407437937636;3.5175121184102175E-4;0.06938050460496771;36.88180137932641;0.18081683986265598;0.0;0.0;0.06938050460496979;22.203302409801775;0.1808168398626595;33881;70000;
39925;13724;7291;0;1;7193;7.007178831031716;3.858278094259071E-4;19.37945913343088;52.15;12.23;32.85;29.25;0.0;0.0;27.23;49.48;179.4;7.01;25.63;168.12;0.00;97.57;0.00;;;-9189;-4977;29982;36883.0;84842;-11.284;0.928339534;146730.0;0.8319735486087255;0.10168268538605016;2.9390320637561216E-4;0.004876920294377321;32.414628857272405;49.48;179.4;7.01;0.002473657834572318;2.81461188148698E-4;0.003489135004865729;2.324485549304259;4.651222105940496;0.027700579593946884;0.0;0.0;2.3244855493043404;4.65122210594056;0.027700579593946978;35261;70118;
39972;4107;6850;0;2;19220;8.763425560070432;0.0010399877834018523;19.378804973456905;52.21;3.80;30.81;29.25;0.0;0.01;72.76;14.8;168.54;8.76;28.39;164.56;0.01;98.69;0.01;;;-8747;-4485;29663;36558.0;84094;-10.781;1.030201302;145830.0;0.8358603361635765;0.11864169535093708;7.948574347367135E-4;0.009606819063215345;86.6134675560549;14.8;168.54;8.76;0.006667673675724295;5.598121196435499E-4;0.0036546695429629725;7.577055080176551;0.8794862971238431;0.30266970110743213;0.0;0.002368045524940818;7.576853546719811;0.8794862971238466;0.3026697011074388;36120;70144;
39934;22829;7037;0;3;172;26.139034710021406;3.602088376498677E-4;19.379484752402657;52.16;17.56;31.68;29.25;0.0;0.01;0.65;82.3;173.14;18.11;22.37;171.37;0.00;98.28;0.01;;;-9645;-5401;30374;36697.0;86653;-11.799;0.8113868660000001;148323.0;0.8361313711104398;0.08625977132757416;7.620319909065266E-4;0.012969874193404356;0.7760436409313167;82.3;173.14;18.11;0.002309406920824597;5.412289719656858E-4;0.012555113925919894;0.034541320438102055;25.942279899668083;0.1491171470173346;0.0;0.0036539591854981546;0.03454132043810241;17.923213825740763;0.14911714701733697;34100;69954;
39940;1675;6695;1;2;22543;10.775955905444022;5.613482503055517E-4;19.37928361299;52.17;1.54;30.09;29.25;0.0;0.01;85.33;6.04;164.72;10.69;29.05;163.64;0.01;98.42;0.01;;;-8637;-4387;29587;36444.0;83988;-10.656;1.05408129;145632.0;0.8373457326612203;0.12317596784579123;0.004921534693472432;0.00962401894359616;101.58795927490789;6.04;164.72;10.69;0.003598972037183984;0.003398204191534313;0.006693710307300734;9.921306011335018;0.4021633601145181;0.44239461949565173;0.0;0.0031423179090293717;9.836518626956533;0.4021633601145192;0.44239461949565995;36315;70097;
39952;3673;6816;0;2;19849;8.891599410862655;5.057645695337808E-4;19.379339196670774;52.18;3.38;30.70;29.25;0.0;0.01;75.14;13.24;167.72;8.88;28.50;164.35;0.00;98.81;0.01;;;-8725;-4458;29649;36538.0;84056;-10.757;1.0331813000000003;145785.0;0.8358254236553547;0.1194434802161926;4.388227600901887E-4;0.009867211048135397;89.45053553040316;13.24;167.72;8.88;0.003242608384651929;2.957523399783865E-4;0.007205288794256789;7.9324895302965555;0.8372901900708916;0.11431864936097348;0.0;0.0032242102286128365;7.928858077531287;0.8372901900709043;0.11431864936097523;36152;70112;
39973;6960;6966;3;0;15743;8.388195224925655;4.31073310795983E-4;19.379413887929513;52.21;6.47;31.39;29.25;0.01;0.0;59.6;25.09;171.41;8.32;27.52;165.78;0.01;98.66;0.00;;;-8893;-4632;29759;36650.0;84321;-10.947;0.998723136;146098.0;0.835277849796906;0.1131122838447933;0.013613369088174463;0.0019115650299184176;70.94791000412953;25.09;171.41;8.32;0.002763740317506286;0.009492543506565832;0.0011496064388312587;6.967580406827395;1.3771874648971576;0.032785203255704484;0.003463552106398644;0.0;6.9037542771091065;1.377187464897181;0.032785203255704845;35858;70194;
39860;20342;7290;1;1;896;11.759982089898724;6.231838737101688E-4;19.3792217773666;52.06;17.11;32.85;29.25;0.0;0.0;3.39;73.34;179.38;10.93;23.40;170.70;0.01;98.72;0.00;;;-9527;-5264;30237;36880.0;85624;-11.664;0.84865412;147477.0;0.8334764685675026;0.09029618061501594;0.003190859147794778;0.0022743547680260916;4.036658162881628;73.34;179.38;10.93;0.0039954187695180055;0.0028449953704341256;0.0016287190823269504;0.33641574866173574;11.40893130379486;0.010161322989367288;0.0;0.0;0.33641574866173124;10.584956039682009;0.010161322989367585;34512;69852;
39952;22997;7026;0;2;83;28.40746026683143;1.0999435619435781E-4;19.379734966884115;52.18;17.51;31.55;29.25;0.0;0.01;0.32;82.91;172.87;19.34;22.32;171.44;0.00;97.65;0.01;;;-9652;-5436;30385;36674.0;86812;-11.809;0.809577776;148435.0;0.8366871059677;0.08606414901903521;3.583422532812108E-4;0.00987901085557791;0.37569363422288454;82.91;172.87;19.34;7.052068158688862E-4;2.437456655959697E-4;0.006619718116695454;0.02245826816763849;27.75864347694378;0.6194950579377143;0.0;0.0031293743404865394;0.022458268167638955;18.6905206611608;0.6194950579377222;34075;69995;
39969;469;6638;1;1;24057;11.100494444398809;5.613482503055517E-4;19.37928361299;52.21;0.43;29.84;29.25;0.0;0.01;91.07;1.69;163.34;11.01;29.41;163.18;0.01;98.32;0.00;;;-8580;-4335;29548;36405.0;83902;-10.592;1.067106738;145520.0;0.8378213773002131;0.12559903393022462;0.004921534693472432;0.006341866462698494;108.41285724736254;1.69;163.34;11.01;0.003598972037183984;0.004429828498671578;0.004041400952470719;10.587840724347874;0.10521554238428683;0.39896694821550666;0.0;0.002498621521856447;10.497453639838541;0.10521554238428729;0.398966948215504;36422;70090;
39983;11217;7341;0;0;9256;3.1379444716377303;2.761103644408435E-4;19.379568850875867;52.22;10.28;33.08;29.25;0.0;0.0;35.04;40.44;180.63;3.14;26.60;166.99;0.00;98.38;0.00;;;-9042;-4794;29879;36918.0;84432;-11.118;0.9634358800000001;146435.0;0.8304663034618849;0.10668543674520564;0.0017029222533062136;0.0015111068041899786;41.71237374563701;40.44;180.63;3.14;0.00177022637953958;0.0014783500784015997;0.0014039964598987827;0.35516280657017957;2.758556789429166;0.02134252910008443;0.0;0.0;0.35516280657018057;2.758556789429241;0.021342529100084672;35571;70191;
39937;13123;7325;1;3;7545;4.857980155305963;5.770021497247253E-4;19.37926795909058;52.16;11.63;32.98;29.25;0.0;0.01;28.56;47.31;180.22;4.85;25.91;167.69;0.01;98.57;0.01;;;-9140;-4883;29954;36902.0;84672;-11.226;0.9404704380000001;146645.0;0.8308656280846316;0.10313370659505305;0.002285222280226679;0.011981450617407479;34.00084541355522;47.31;180.22;4.85;0.003699333882530132;0.0015658129003354457;0.01111407918828405;0.011852955974447158;4.683337629819528;0.15010967742336842;0.0;0.0035742827662466436;0.011852955974447245;4.68333762981972;0.1501096774233714;35346;70092;
39973;720;7066;1;0;21043;0.8150656010383225;4.7433808640607786E-4;19.3793706231539;52.21;0.71;31.70;29.25;0.0;0.0;79.66;2.59;173.86;0.81;30.07;162.26;0.00;98.72;0.00;;;-8470;-4209;29505;36699.0;83416;-10.468;1.088986726;145411.0;0.8299745393345703;0.1278505441614183;0.0026177460779069524;4.5898629673013795E-4;94.83005459745684;2.59;173.86;0.81;0.0030411237733752867;0.002361066010993967;3.009837255839051E-4;0.030317641862151603;0.006475094937896337;0.7756108145016967;0.0;0.0;0.0303176418621524;0.006475094937896211;0.7756108145017055;36615;70041;
39944;2549;6873;1;0;20552;10.151561104980544;4.7756797425765397E-4;19.37936739326605;52.17;2.50;30.97;29.25;0.0;0.0;77.8;9.19;169.12;9.92;29.02;163.70;0.00;94.78;0.00;;;-8644;-4552;29604;36582.0;84083;-10.665;1.050995836;145717.0;0.8342857142857143;0.12239067648156578;0.002349928316146664;3.151478389522972E-4;92.61964049943825;9.19;169.12;9.92;0.003061831553358097;0.0021322517630761157;2.176114435563698E-4;10.076465333870468;0.027456513462466758;0.045289394440977904;0.0;0.0;9.85059097923908;0.027456513462467084;0.045289394440978625;36308;70113;
39982;309;7027;2;1;21682;0.6134297927166983;3.7005815042135364E-4;19.37947490308989;52.22;0.28;31.64;29.25;0.01;0.01;82.07;1.12;172.91;0.61;30.18;162.01;0.01;98.83;0.00;;;-8446;-4179;29493;36690.0;83358;-10.439;1.094966724;145362.0;0.8295851858246643;0.12882998690942696;0.008859237472493764;0.006338217400426482;97.70764540419182;1.12;172.91;0.61;0.0023725538197964247;0.006217168138946871;0.0058591959719172205;0.37291625147098056;0.07961379875964104;0.14882337837521262;0.0030542310175100625;0.0029805976056426456;0.3729162514709855;0.0796137987596414;0.1488233783752135;36642;69987;
39983;12792;7344;0;1;7739;4.286845415352416;6.424637112127188E-4;19.379202497529093;52.22;11.42;33.09;29.25;0.0;0.01;29.29;46.12;180.69;4.28;26.05;167.58;0.00;98.32;0.00;;;-9122;-4877;29939;36918.0;84621;-11.207;0.94453589;146601.0;0.8306022649279342;0.10379778065167138;3.302176319794483E-4;0.005431433092128075;34.87363007727918;46.12;180.69;4.28;0.0041190275916981045;2.261094821640531E-4;0.003961642749506942;0.006369053917555219;4.2406468207521675;0.03564178845102241;0.0;0.002472773065755185;0.0063690539175553585;4.240646820752149;0.035641788451022345;35394;70128;
39894;5430;6890;1;1;17700;9.992753949658189;5.474201241101016E-4;19.379297541116195;52.11;4.57;30.96;29.25;0.0;0.01;67.0;19.58;169.52;9.78;28.00;164.70;0.01;97.45;0.00;;;-8785;-4577;29710;36580.0;84281;-10.824;1.0160904;145994.0;0.8342352482791462;0.11646833890576297;0.0036845987684659483;0.006648072746280252;79.76342324114911;19.58;169.52;9.78;0.0035096746417070945;0.0026289204248403863;0.00478590599361631;6.484593684156795;3.0149695216084926;0.48577591747444565;0.0;0.002719095816134739;6.484593684156907;2.8073678058905265;0.4857759174744558;35991;69990;
39933;22944;7028;0;3;121;26.289329438782225;3.5313966586660625E-4;19.37949182157444;52.16;17.65;31.64;29.25;0.0;0.01;0.46;82.72;172.92;18.22;22.32;171.45;0.00;98.52;0.01;;;-9654;-5400;30379;36691.0;86667;-11.809;0.8105777759999999;148337.0;0.8364052315794016;0.08602085544687214;7.889957392721473E-4;0.013313543134247872;0.5472885775181818;82.72;172.92;18.22;0.0022640843397705728;4.8094726018129634E-4;0.013092015769751353;0.053793105674534325;26.073038311216553;0.14892505886120622;0.0;0.003679476698647931;0.05329848552223434;18.014031243629567;0.14892505886120835;34082;69956;
39861;5457;6978;0;0;17103;8.205078413210854;3.478025001529182E-4;19.379497158740158;52.06;5.00;31.43;29.25;0.0;0.0;64.74;19.68;171.69;8.20;28.12;164.73;0.00;96.79;0.00;;;-8778;-4600;29700;36655.0;84199;-10.818;1.018432216;145954.0;0.833189319968893;0.11665808114540506;0.0022496386355123133;0.0010698061639543865;77.07469711048249;19.68;171.69;8.20;0.0022298661692304045;0.0016615877349091344;9.70577213426369E-4;6.754764155070148;1.3568018155493493;0.0908802776430225;0.0;0.0;6.754174591120705;1.3568018155493515;0.09088027764302387;36034;70069;
39935;17695;7519;0;1;1927;4.676866577073123;3.503494359934433E-4;19.379494611804315;52.16;16.14;33.88;29.25;0.0;0.01;7.29;63.79;185.02;4.67;24.58;169.98;0.00;98.33;0.00;;;-9390;-5145;30108;37043.0;85066;-11.514;0.8913486439999998;147072.0;0.8317729041084178;0.0952006712287608;9.782093394431516E-4;0.0063637150237472705;8.682576107955391;63.79;185.02;4.67;0.0022461953389847633;5.815538548463812E-4;0.0059238900126241945;0.03280141601553426;4.598619457022316;0.038940260167801936;0.0;0.0029942528089877156;0.03280141601553449;4.598619457022307;0.03894026016780218;34930;70274;
39769;267;6655;1;2;24138;11.137537991293703;5.613482503055517E-4;19.37928361299;51.94;0.25;29.91;29.25;0.0;0.01;91.37;0.96;163.76;11.04;29.54;162.79;0.01;97.60;0.00;;;-8545;-4330;29537;36416.0;83884;-10.551;1.071810372;145507.0;0.8364355918935373;0.12630546569567072;0.004921534693472432;0.007072508799651973;108.77955730596044;0.96;163.76;11.04;0.003598972037183984;0.0033736093429921057;0.006563792928334702;10.623653467528186;0.06413890133759947;0.43980822015659116;0.0;0.0031194042332569343;10.53285506419067;0.06413890133760097;0.439808220156599;36454;69987;
39952;17073;7522;2;2;2502;4.348318579034446;2.699931225942674E-4;19.379574968117716;52.18;15.86;33.89;29.25;0.01;0.01;9.47;61.55;185.07;4.34;24.78;169.90;0.01;98.30;0.00;;;-9370;-5125;30084;37046.0;85002;-11.491;0.8995850040000002;147007.0;0.832250341997264;0.09613217284620089;0.008056948523162025;0.006945039368626154;11.27537150871956;61.55;185.07;4.34;0.001731006906888627;0.007252292961529601;0.005507816827224339;0.9012994921003226;3.4080291517347896;0.026229825410579853;0.003231153101263273;0.002902347981218485;0.9012994921003264;3.408029151734805;0.02622982541057977;35002;70364;
39952;18944;7291;0;1;2221;10.477060934094562;0.0011401624960203343;19.378704798744288;52.18;16.13;32.86;29.25;0.0;0.0;8.41;68.3;179.4;10.09;23.85;170.28;0.01;98.52;0.00;;;-9465;-5211;30184;36881.0;85445;-11.595;0.8659359300000001;147299.0;0.8335694963287389;0.09254486557808603;8.105099208534335E-4;0.004414264679114776;10.00953008241981;68.3;179.4;10.09;0.007309923810735169;7.196441217151469E-4;0.0030261034757524704;0.9302072906328223;9.5347134171465;0.008394478717770723;0.0;0.0;0.9271316433352357;9.153773634093522;0.008394478717770886;34670;69921;
39925;20469;7291;0;1;769;11.73882491500808;3.858278094259071E-4;19.37945913343088;52.15;17.22;32.86;29.25;0.0;0.0;2.91;73.8;179.4;10.91;23.35;170.84;0.00;98.84;0.00;;;-9539;-5272;30242;36881.0;85636;-11.680;0.8458450300000001;147487.0;0.8338271286873632;0.09003044943636004;0.001027682809828941;0.0042190284455913395;3.465109376425211;73.8;179.4;10.91;0.002473657834572318;9.839619361579712E-4;0.003012414575062285;0.24744445829725295;11.480267768863893;0.007116311335713014;0.0;0.0;0.24744445829725942;10.651213291626156;0.007116311335713078;34498;69883;
39899;7124;6899;1;1;16024;10.58747444958051;2.782314480166337E-4;19.379566729792295;52.12;6.44;31.00;29.25;0.0;0.0;60.66;25.68;169.76;10.37;27.36;165.88;0.00;98.69;0.00;;;-8911;-4651;29774;36590.0;84446;-10.970;0.991934048;146159.0;0.8364281695017963;0.11242179262741024;0.003288038446306911;0.0035059626108555828;72.21140872281656;25.68;169.76;10.37;0.0017838252826690437;0.0028564529456274893;0.0032268795261811635;8.020997625881549;2.0735357998893167;0.4868576913378355;0.0;0.0;7.806559050704541;2.073535799889307;0.4868576913378473;35805;70144;
39944;2549;6873;0;1;20552;10.171404442783682;4.807936269010079E-4;19.379364167613407;52.17;2.49;30.97;29.25;0.0;0.0;77.8;9.19;169.12;9.94;29.02;163.70;0.00;94.75;0.00;;;-8643;-4553;29604;36580.0;84084;-10.665;1.051995836;145715.0;0.8342857142857143;0.12240188486071653;0.0018714560437351204;0.003393395436045106;92.61651951753505;9.19;169.12;9.94;0.003082512180150432;0.0016981009256133465;0.0024258642019543693;10.076125789624932;0.045865293590205865;0.045289394440977904;0.0;0.0;9.850322730530243;0.04586529359020626;0.045289394440978625;36308;70111;
