222,43
222,43
222,43
216,31
86,97
84,66
73,47
152,98
137,91
137,91
164,60
176,03
197,43
223,76
240,17
244,65
239,50
280,27
266,92
195,74
195,74
59,97
112,63
96,59
57,13
52,36
14,32
0,00
0,45
52,66
88,01
158,95
200,19
195,74
188,96
201,39
236,44
250,62
250,62
250,62
253,60
253,60
238,08
234,58
230,78
229,58
226,90
223,09
210,05
208,86
208,86
208,86
208,86
210,05
210,87
197,67
199,09
199,78
230,87
190,90
190,90
235,71
248,39
248,39
230,04
253,62
255,11
253,62
235,30
235,26
239,46
235,71
222,32
222,07
220,01
218,51
200,02
66,82
65,03
134,09
222,07
223,74
223,74
239,84
240,15
240,15
240,15
250,59
261,03
261,03
270,93
270,93
244,28
244,28
248,72
233,51
231,68
211,06
99,57
81,74
155,94
138,12
142,58
151,49
178,22
191,59
200,50
200,50
237,50
238,66
193,91
193,91
196,04
254,17
241,57
206,13
206,13
196,00
193,51
164,67
103,22
88,68
73,46
37,96
208,83
208,83
210,84
219,27
231,37
231,33
222,25
209,13
231,20
238,66
238,66
238,66
238,66
238,66
238,66
238,66
231,68
219,27
216,28
86,14
69,07
56,61
0,52
0,60
15,29
48,63
159,59
186,48
186,19
186,19
186,55
186,19
201,84
186,19
177,32
185,02
203,92
203,92
203,92
193,43
184,98
173,79
176,61
149,63
164,18
108,98
94,51
84,59
84,81
167,17
182,11
204,32
203,57
196,18
197,08
195,44
177,67
173,23
173,23
191,00
208,87
238,70
237,21
225,87
221,70
219,38
215,65
212,52
223,80
230,04
230,04
221,94
217,75
223,80
231,26
252,16
265,43
265,43
203,50
203,50
205,08
194,65
194,65
238,89
243,94
243,31
212,35
190,23
185,80
145,40
209,55
230,04
232,76
232,76
221,34
215,30
215,53
229,91
229,91
252,32
268,57
268,57
247,89
247,89
247,89
243,46
239,04
223,06
218,58
286,99
268,57
247,89
246,19
201,43
201,43
204,83
196,22
194,73
203,01
172,96
172,96
172,96
172,96
186,26
195,13
195,13
201,82
209,65
228,23
228,23
204,00
204,00
204,00
204,00
240,99
235,04
199,57
183,17
118,85
82,97
214,66
226,27
226,27
219,43
219,28
223,84
223,84
67,00
87,82
97,07
100,58
148,55
226,00
207,05
211,30
201,97
244,02
297,26
301,69
305,91
305,16
283,53
298,45
290,99
266,20
238,76
201,45
193,62
193,32
199,29
248,01
499,98
499,98
275,07
285,64
319,34
320,09
320,09
320,09
330,01
421,86
470,06
460,28
395,52
294,87
291,66
262,04
241,30
261,16
268,98
268,98
276,08
276,08
276,08
462,62
1887,15
1550,00
492,91
499,55
491,64
437,03
421,58
507,39
522,31
567,08
550,59
507,39
378,90
291,00
285,53
276,60
246,23
241,20
196,53
196,17
194,41
183,13
196,53
223,85
224,00
223,33
207,08
217,14
223,33
232,06
221,62
241,20
225,72
241,76
411,37
222,59
206,62
188,71
213,41
203,63
203,63
205,94
203,88
224,15
223,93
224,45
233,50
239,37
250,04
276,08
276,08
261,16
261,16
261,16
261,16
261,16
253,70
253,70
249,22
170,80
148,41
199,08
206,61
229,60
223,70
220,34
220,71
220,71
220,86
231,43
233,50
244,59
256,68
284,84
284,84
270,85
276,08
275,94
250,93
216,38
209,18
211,60
255,48
253,69
244,14
240,41
236,08
234,22
227,13
249,09
249,09
249,09
244,65
244,65
231,31
229,26
244,65
257,99
280,21
280,21
280,21
272,35
262,44
249,09
241,76
246,24
272,35
272,35
252,88
217,66
194,23
144,98
231,30
219,30
74,92
0,90
0,90
0,97
64,39
63,57
72,08
74,62
126,03
111,10
79,99
147,74
212,29
211,09
214,00
221,39
237,58
246,24
214,79
198,03
198,11
188,78
144,98
187,43
187,43
154,61
104,09
98,05
187,94
204,47
196,89
196,89
197,74
206,61
216,09
249,22
219,26
212,73
214,79
214,67
216,39
225,64
223,85
223,85
208,93
208,93
208,93
208,94
201,47
195,81
200,26
200,26
