PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
28502;73;7405;6;9;17806;1.6504294657650878;0.007593501827600976;19.372251459412713;37.23;0.06;33.11;36.24;0.03;0.04;80.24;0.33;169.2;1.55;33.87;146.71;0.08;98.09;0.03;;;-5476;-1632;30924;33982.0;87020;-28.755;3.9097536776;150294.0;0.7669243183555593;0.1440968640657195;0.03340016510452512;0.04126169033950746;97.85944337715719;0.33;169.2;1.55;0.05377793929325287;0.023053468261003924;0.024509934593647247;0.10993270819466926;0.16549585758725263;1.3274374971285148;0.00987151118807562;0.012145086085126312;0.10993270819466798;0.09175395525348189;1.327437497128541;38501;64690;
1109;194;7368;2;32;17857;0.7307335448076241;10.500065102888678;8.879779858351634;1.45;0.20;33.18;16.61;0.01;0.15;80.47;0.88;168.34;0.71;34.14;130.89;74.37;98.70;0.14;;;-4635;10291;28483;31161.0;77002;-4.837;23.753713627199996;146937.0;0.7643816581750809;0.262780128132515;0.007910522673422236;0.14973236171684923;98.13626585859284;0.88;168.34;0.71;74.36251106516791;0.00638803162988904;0.01415793698478686;0.4572526154453793;0.16017272595964036;0.09276223478792857;0.0030872683455122197;0.014157936984786885;0.4572526154453894;0.13955838444111615;0.09276223478793327;31762;53804;
39825;15472;7054;2;41;4161;38.68725460194285;0.004289084400897252;19.375555876839414;52.02;13.50;31.76;36.24;0.01;0.19;18.75;69.73;161.17;20.47;24.91;167.32;0.04;97.80;0.14;;;-6998;-3161;31950;33789.0;92298;-36.283;2.8953420168;154876.0;0.8211097347400793;0.09902146890130059;0.01067776631715209;0.1910368845504402;22.86605457000347;69.73;161.17;20.47;0.030375724635594435;0.009879742603046044;0.07155673126306097;0.040129028034438616;38.42054138480191;0.14514771524039108;0.003492357437152669;0.04573886198745115;0.04012902803443857;20.241448312423962;0.1451477152403962;36144;70115;
15783;43;7402;7;31;17829;0.9155503216878176;0.004901319264788473;19.374943641975523;20.62;0.04;33.29;36.24;0.03;0.14;80.35;0.19;169.13;0.85;36.81;132.83;0.06;97.72;0.11;;;-4632;-798;30729;34010.0;85940;-24.454;4.257873128799999;149881.0;0.7199117297572568;0.15593647041929015;0.03400821826115328;0.14536537922660467;97.98408433959025;0.19;169.13;0.85;0.03471163316515844;0.026404120025650107;0.06539490885774141;0.40387140014517986;0.0666458465173712;0.35323404614187504;0.010221546770775134;0.03762391144851258;0.403871400145189;0.04397271555103594;0.3532340461418761;38506;58874;
1043;83;7379;21;39;17886;0.5946182624411932;11.394131364711885;7.985713596528427;1.36;0.08;33.25;14.94;0.1;0.17;80.6;0.37;168.59;0.47;33.73;131.87;80.77;98.37;0.13;;;-4701;11161;28302;30930.0;76320;-3.490;25.410700370399997;146713.0;0.7727484834344376;0.27078312482793593;0.11110556317398912;0.17955798004407317;98.29698789066606;0.37;168.59;0.47;80.69437773802603;0.05638391547260037;0.10437358620199205;0.29928929013150796;0.1292606261484149;0.005310844486677905;0.029322026893691157;0.05165824608203449;0.29928929013151223;0.08543655096182536;0.005310844486678;31212;53774;
37785;14513;7419;10;8;3294;16.08302232795838;0.006243674744162014;19.37360128649615;49.35;14.52;33.37;36.24;0.04;0.04;14.85;65.4;169.51;12.54;25.77;164.92;0.08;98.71;0.04;;;-6836;-2967;31810;34021.0;90340;-35.465;2.9829551895999997;153204.0;0.8089682674359409;0.10133578491422507;0.04996249423709933;0.0378234635752269;18.105020045128615;65.4;169.51;12.54;0.0442183289056298;0.049632734790345495;0.0010636802419518275;0.03331011785616744;15.684321526005293;0.3146942690646202;0.01458604634794763;0.0010636802419518275;0.03331011785616804;12.176286727644666;0.3146942690646243;36467;69066;
1113;86;7379;24;5;17915;0.4531711373585788;9.862553705388514;9.517291255851797;1.45;0.09;33.24;17.80;0.11;0.02;80.73;0.39;168.59;0.43;34.60;129.99;69.94;98.59;0.02;;;-4568;9684;28600;31341.0;77445;-5.693;22.605460208000004;147070.0;0.7579553304167626;0.257987717186682;0.12571694996381563;0.024067959730707605;98.45451092932835;0.39;168.59;0.43;69.84759159693199;0.04146960122303809;2.9915316523052547E-4;0.2994483960762544;0.06395670525602354;0.04799728163803223;0.02649495757380912;2.9915316523053425E-4;0.2994483960762597;0.05816384973026608;0.04799728163803203;32190;53801;
1055;2;7378;5;36;17990;0.3458883644727926;10.652293066738993;8.727551894501318;1.38;0.00;33.25;16.32;0.02;0.16;81.07;0.01;168.58;0.33;34.19;130.89;75.46;98.52;0.14;;;-4631;10450;28441;31129.0;76840;-4.533;24.0514469512;146860.0;0.7653931750741839;0.2649044261050207;0.0266597681179707;0.16953062436750033;98.86605494016683;0.01;168.58;0.33;75.44060472795223;0.012540266759559205;0.03232211174637097;0.29187810239117923;0.0012965774559628774;0.007851306119720264;0.006129343028837285;0.02697199802559778;0.2918781023911858;0.0012672342507446517;0.00785130611972036;31697;53778;
7941;43;7402;7;31;17829;0.9155503216878176;0.004901319264788473;19.374943641975523;10.37;0.04;33.29;36.24;0.03;0.14;80.35;0.19;169.13;0.85;39.11;124.88;0.06;97.72;0.11;;;-4118;-284;30610;34010.0;85314;-21.841;4.5216060328;149650.0;0.6959344763198099;0.1647945260452368;0.03400821826115328;0.14536537922660467;97.98408433959025;0.19;169.13;0.85;0.03471163316515844;0.026404120025650107;0.06539490885774141;0.40387140014517986;0.0666458465173712;0.35323404614187504;0.010221546770775134;0.03762391144851258;0.403871400145189;0.04397271555103594;0.3532340461418761;38506;56167;
39406;9707;7616;24;20;7075;6.231499026707288;0.0025237835806785633;19.37732117765963;51.47;10.35;34.31;36.25;0.11;0.09;31.88;43.74;174.02;5.94;28.03;164.19;0.10;96.38;0.08;;;-6672;-2889;31566;34157.0;89290;-34.688;3.2561014344;152124.0;0.8121857438627624;0.11298761519777227;0.12350540585041628;0.0914683034984258;38.882137753350584;43.74;174.02;5.94;0.017873687696723654;0.12144863334028665;0.012059388975136202;0.0056278325167244524;6.003708541489237;0.08865463038590311;0.0392679818991744;0.011701632445448027;0.005627832516724501;5.790891534517792;0.08865463038590428;37252;69809;
33989;9590;7639;2;10;7106;6.235001043876154;0.010412896227038016;19.369432065013275;44.39;10.20;34.41;36.23;0.01;0.04;32.03;43.22;174.54;5.98;28.74;157.58;0.08;95.64;0.04;;;-6305;-2553;31475;34170.0;88851;-32.835;3.3255146352000002;151943.0;0.7869904963041183;0.1155929332253651;0.011121924369016543;0.04592314118195706;39.05525048058934;43.22;174.54;5.98;0.07374517236950594;0.010334847603846843;0.00337428484711925;0.06798304335435545;6.063425702908652;0.08988316516218037;0.0035243406864376753;0.0033742848471193404;0.06798304335435575;5.812976540750905;0.0898831651621805;37275;67194;
974;117;7358;2;18;17999;0.9264179163294463;14.183329390891668;5.196515570348642;1.27;0.12;33.14;9.72;0.01;0.08;81.11;0.53;168.11;0.92;32.10;135.53;100.46;98.71;0.08;;;-4958;13843;27764;30159.0;74276;0.396;30.458794007999998;146042.0;0.8021725606546393;0.2924503507200059;0.009751687609868458;0.08520001393004897;98.9179329696007;0.53;168.11;0.92;100.44775707923388;0.002995702163914472;0.0052320892079525325;0.7264825871515057;0.0875994548985588;0.10410808290751469;0.0021148268061601623;0.005232089207952609;0.7264825871515086;0.07940776966478348;0.10410808290751569;29414;53760;
984;60;7366;10;54;17971;0.42007934686042314;5.232232949144904;14.147612012095408;1.29;0.06;33.18;26.46;0.04;0.25;80.99;0.27;168.3;0.39;37.57;124.16;37.10;98.81;0.21;;;-4142;5251;29494;32584.0;80842;-12.161;14.2340196536;148171.0;0.7164119601328902;0.21945693118404727;0.04960079762534969;0.2528934569537965;98.7653759677851;0.27;168.3;0.39;37.055196969139125;0.009546166919733158;0.04749959702848911;0.23060537226503539;0.07055108198816844;0.061877128658997034;0.007426883953311407;0.040668859504161575;0.23060537226503589;0.0527998702357532;0.06187712865899716;35145;53759;
39824;1697;7378;22;11;16302;2.3788125601429337;1.0631022068477501E-4;19.37973865101963;52.02;1.71;33.20;36.25;0.1;0.05;73.47;7.65;168.58;1.95;31.39;160.56;0.08;98.75;0.04;;;-6301;-2431;31181;33998.0;88133;-32.918;3.6273808072;150881.0;0.81486670062829;0.13298653917859596;0.11459942355658014;0.05034164017271304;89.59208150890146;7.65;168.58;1.95;7.528996139116452E-4;0.08162834200044591;0.023296324520238276;0.26698178111953474;1.757583195684625;0.24932291681808982;0.03346485671982389;0.0134205002753063;0.26698178111953724;1.3893958468578957;0.2493229168180941;38262;70048;
994;46;7372;3;32;17984;0.3921746757352477;2.6908433659017432;16.689001595338567;1.30;0.05;33.22;31.22;0.01;0.14;81.05;0.21;168.43;0.36;39.37;121.17;19.07;98.76;0.11;;;-3910;2792;29985;33275.0;82718;-15.763;9.6164193176;148770.0;0.6963348514422033;0.1972815593250384;0.013605231719940715;0.1492112754784631;98.8373577455582;0.21;168.43;0.36;19.056821801652738;0.012593009525113141;0.060510198223535885;0.2832173681159571;0.030760601199378023;0.005093498671263576;0.0036558491526244886;0.036196311932022156;0.28321736811596704;0.029121480119009325;0.005093498671263653;36773;53759;
961;99;7354;2;9;18047;1.2233378473740626;17.746011197103094;1.6338337641372174;1.25;0.10;33.06;3.06;0.01;0.04;81.33;0.45;168.02;1.21;30.19;140.31;125.68;98.83;0.04;;;-5282;17272;27074;29188.0;71666;5.400;36.9517810312;145200.0;0.8430994412302822;0.3195396263133139;0.00857662076127541;0.03993431613938419;99.17979834604861;0.45;168.02;1.21;125.67902589900383;0.0071568403267217385;0.004101555190686933;0.7534055848998388;0.07675453089742228;0.38191933605939293;0.0032169536630235447;0.004101555190686967;0.753405584899867;0.0686826562900974;0.38191933605939365;29326;53770;
1496;8;7383;13;65;17920;0.3067520155218858;6.572361232319191;12.80748372892112;1.95;0.01;33.25;23.96;0.06;0.29;80.75;0.04;168.7;0.28;36.56;126.21;46.59;98.40;0.30;;;-4291;6505;29238;32230.0;79887;-10.394;16.6652065088;147860.0;0.7288644098155113;0.2307138519628875;0.06799097643042772;0.302832432187259;98.4807356402531;0.04;168.7;0.28;46.54611948340774;0.04422027563821464;0.0036572712027737983;0.10674434944242855;0.008629703037680262;0.14350041620078854;0.019488736258772274;0.0036572712027738287;0.10674434944243176;0.007006660047983572;0.14350041620079196;34305;53936;
1979;54;7357;1;53;18033;1.1027814859608998;5.642959247886916;13.736885713353397;2.58;0.06;33.12;25.69;0.0;0.24;81.26;0.25;168.09;1.07;36.92;125.63;39.97;98.41;0.19;;;-4247;5556;29431;32464.0;80670;-11.942;14.9184864416;148121.0;0.72270140494398;0.22155328626828236;0.004789329054020358;0.24460136403061958;99.10178511058145;0.25;168.09;1.07;39.96400168945993;8.404559783918831E-4;0.08835698021885437;0.8212472041393546;0.04409457868566236;0.14824226693863643;0.0;0.05706335067210637;0.8212472041393648;0.03892468928356178;0.14824226693864018;34879;54109;
1017;13;7367;7;42;18029;0.8329147852178813;8.840176712148986;10.539668249091324;1.33;0.01;33.19;19.71;0.03;0.19;81.25;0.06;168.31;0.81;35.27;128.60;62.63;98.29;0.17;;;-4468;8698;28794;31610.0;78211;-7.086;20.763286749600002;147313.0;0.7482306743984293;0.2500114629201422;0.0377418772344196;0.1958563113214363;99.08045848731557;0.06;168.31;0.81;62.60701549311034;0.02985299609891047;0.029247526828009733;0.7072696129087745;0.01447434853764586;0.05207030084454068;0.010492676890784373;0.027236635751812826;0.7072696129087653;0.01120804590176916;0.05207030084454153;32847;53770;
970;11;7355;2;20;18115;0.8006748998785342;18.40990646759466;0.969938493645651;1.27;0.01;33.14;1.81;0.01;0.09;81.64;0.05;168.06;0.80;29.90;141.11;130.39;98.70;0.08;;;-5335;17918;26940;29020.0;71134;6.386;38.180527752;145012.0;0.8505421267283398;0.3250692190488257;0.00857662076127541;0.09426791030735598;99.55500938691513;0.05;168.06;0.80;130.38079859415214;0.005476926114020699;0.009682024739996173;0.7562558235413673;0.00803235619339322;0.02122776928975677;0.00289515400543285;0.009668397410658088;0.7562558235413597;0.007367363954478744;0.021227769289756466;29350;53755;
1112;128;7382;10;10;17864;0.507931997655281;17.023234072837948;2.3566108884023658;1.45;0.12;33.24;4.41;0.04;0.04;80.51;0.58;168.67;0.43;30.57;139.39;120.60;98.69;0.04;;;-5219;16573;27215;29407.0;72168;4.380;35.6413542936;145363.0;0.8341185708676873;0.31424636767528896;0.050400814557513954;0.045554458076139934;98.178075266384;0.58;168.67;0.43;120.56024602724563;0.011647728898973465;0.007812853036210501;0.13469595403234266;0.2037463926878774;0.15002906899987695;0.008322948083798958;0.006612325620930763;0.13469595403234674;0.13434425835326072;0.15002906899987506;29337;53804;
1113;45;7370;28;14;17986;0.43985545587814767;0.39932244507523246;18.980522516165077;1.45;0.05;33.20;35.50;0.13;0.06;81.05;0.2;168.4;0.36;41.04;118.72;2.92;98.84;0.06;;;-3711;587;30431;33892.0;84423;-19.024;5.4969123392;149333.0;0.6803798816064052;0.17687459597396;0.14634645206962268;0.06402284757045666;98.84422766729442;0.2;168.4;0.36;2.8280414882673037;0.12218070331410032;0.0065726752374871454;0.2127800853658667;0.03879150967097701;0.05953048228971649;0.04493223147460674;0.006556178638753625;0.21278008536587226;0.03292847396045288;0.05953048228971667;38237;53803;
1031;33;7375;13;23;17978;0.42731068906037506;0.6626923721175298;18.71715258912278;1.35;0.03;33.22;35.01;0.06;0.1;81.02;0.15;168.51;0.39;40.88;118.92;4.75;98.68;0.07;;;-3727;838;30378;33822.0;84222;-18.625;5.9665657024000005;149260.0;0.6819151659981224;0.17937238108333622;0.06712949348239443;0.10468935965486038;98.80160030168719;0.15;168.51;0.39;4.693253648573558;0.01782380679123844;0.058472099510458245;0.2508566170032935;0.03373435344671337;0.06642381230867153;0.012627904780155633;0.029780363792097034;0.2508566170033005;0.026907609066510497;0.06642381230867259;38073;53774;
1364;26;7373;5;37;17991;0.7696759453377411;4.402292742975993;14.97755221826432;1.78;0.03;33.22;28.02;0.02;0.17;81.08;0.12;168.45;0.70;38.04;123.50;31.20;98.30;0.12;;;-4088;4400;29659;32813.0;81514;-13.464;12.6969128992;148386.0;0.7105344182977786;0.2118481989575991;0.02744568649231447;0.17180834301566514;98.87553200246646;0.12;168.45;0.70;31.177477435030276;0.023263355807196805;0.10898872770857773;0.6006660113073137;0.017832723863116084;0.018925126651536832;0.007209470480650175;0.052556389559735975;0.6006660113073294;0.016806487505480593;0.018925126651536943;35683;53887;
39825;15472;7054;2;63;4138;46.22221556937919;0.004289084400897252;19.375555876839414;52.02;13.71;29.67;36.24;0.01;0.28;18.65;69.73;161.17;30.35;24.73;169.44;0.04;98.83;0.22;;;-7115;-3231;31963;33487.0;92922;-36.855;2.8907020504000003;155141.0;0.836867511421429;0.09688029499818106;0.01150602783969024;0.29345869199317903;22.744018300803393;69.73;161.17;30.35;0.030375724635594435;0.01064610238351242;0.11253083519991776;0.04350927301657276;35.29408949270028;10.761439866078904;0.003544982590770846;0.06975888416232098;0.04350927301657266;19.47220704056079;10.761439866079025;36144;70850;
1112;69;7382;24;41;17879;0.45259673159774194;17.176268440104597;2.203576521135714;1.45;0.07;33.24;4.12;0.11;0.19;80.57;0.31;168.66;0.41;30.51;139.56;121.75;98.46;0.16;;;-5230;16732;27182;29367.0;72045;4.651;35.9644743048;145326.0;0.8358480365655869;0.3158804235137071;0.12571694996381563;0.19114632143530927;98.25687044209448;0.31;168.66;0.41;121.64405071966476;0.025820339735056583;0.033138512212018696;0.13480405750999458;0.10995579482672943;0.1488780273139426;0.020230680677099776;0.029386495698426503;0.13480405750999777;0.07219513196083689;0.1488780273139466;29350;53804;
1048;47;7372;2;22;17994;0.4183798615418646;3.986382408370814;15.393462552869497;1.37;0.05;33.22;28.79;0.01;0.1;81.09;0.21;168.43;0.38;38.43;122.72;28.24;98.79;0.08;;;-4031;4034;29735;32926.0;81768;-13.962;11.9456328264;148463.0;0.7064264422233912;0.2084437796395273;0.011831566261222493;0.10197863584003014;98.88980857841611;0.21;168.43;0.38;28.23195885432294;0.0023891321649892297;0.04135577187085087;0.286666202620723;0.07060203808086832;0.017366716804433156;0.0018578520410182967;0.025282959914093756;0.28666620262072134;0.04745264278224125;0.017366716804433562;35945;53778;
24459;63;7361;1;16;18037;0.7591181936279368;0.09695641713814435;19.282888544102164;31.95;0.06;33.17;36.07;0.01;0.07;81.29;0.29;168.19;0.72;34.55;142.21;0.69;98.74;0.05;;;-5217;-1253;30846;33968.0;86536;-27.267;4.156726883999999;150097.0;0.7510516252390056;0.14812083101907808;0.007694121630140033;0.07598004856176999;99.12813178985067;0.29;168.19;0.72;0.686655041814052;0.005273037788434128;0.048008190590402004;0.6073634981628193;0.06751040832270853;0.030963058763572842;0.002846144260126939;0.022189956282152687;0.6073634981628339;0.05307677354828153;0.030963058763572773;38422;62672;
37785;13718;7420;9;8;4085;15.263453857171484;0.006243674744162014;19.37360128649615;49.35;13.72;33.37;36.24;0.04;0.04;18.41;61.82;169.53;11.91;26.12;164.48;0.08;98.63;0.03;;;-6794;-2929;31769;34020.0;90197;-35.264;3.0210884576000003;153057.0;0.8085864585100966;0.10315294581713462;0.04903701270658764;0.036930336070721284;22.450122710913522;61.82;169.53;11.91;0.0442183289056298;0.0487133615673181;0.0168812764059026;0.04130435821236002;14.825480133283486;0.33107472770241625;0.01453828278455731;0.010217847777937291;0.04130435821236024;11.509633498121566;0.3310747277024246;36580;69067;
999;2;7378;17;36;17980;0.3270804454251802;16.172222640752803;3.2076223204875083;1.31;0.00;33.24;6.00;0.08;0.16;81.02;0.01;168.57;0.32;31.11;138.07;114.61;98.50;0.15;;;-5128;15774;27371;29638.0;72759;3.281;34.1292741928;145542.0;0.8238616995373752;0.30859154760393115;0.08944591470336276;0.16891234240178674;98.81043642126785;0.01;168.57;0.32;114.53329796407543;0.015219050696402498;0.01771248899551314;0.2624187358022471;0.0022346776723179535;0.029495492258699494;0.01302373747319483;0.017652555629576745;0.26241873580225156;0.0017872616065357713;0.02949549225869983;29361;53760;
1065;144;7379;11;25;17849;0.3779618833907609;15.96706253598958;3.41278242525073;1.39;0.15;33.22;6.38;0.05;0.11;80.43;0.65;168.6;0.37;31.13;137.95;113.13;98.81;0.10;;;-5123;15567;27419;29692.0;72934;2.908;33.7255675224;145612.0;0.8219337902872975;0.30625261934447795;0.055672471659400244;0.1151674150189471;98.0912432459981;0.65;168.6;0.37;113.08033358613181;0.012824581367190105;0.020077131694418753;0.10664052489663259;0.08850366098395858;0.1499159844485609;0.009673020238651643;0.0174732804407534;0.10664052489663524;0.08554162968603904;0.14991598444856016;29331;53791;
37785;1716;7420;1;23;16080;3.074006042729345;0.0060993234621426655;19.37374563777817;49.35;1.72;33.23;36.24;0.01;0.1;72.46;7.74;169.53;2.66;31.68;158.18;0.05;97.74;0.08;;;-6166;-2335;31149;34000.0;88044;-32.236;3.6616340864;150858.0;0.8059258001528143;0.13400241028081436;0.006505609294812186;0.10684981566797143;88.37087275549526;7.74;169.53;2.66;0.04319601869124057;0.006460227931979923;0.04884226530613154;0.16258718185346327;1.8107665639820185;1.0453498036557518;0.003100606528579228;0.027457375046041742;0.16258718185346718;1.4207184305170992;1.0453498036557747;38277;69116;
985;4;7362;13;63;18034;0.3839214900426019;4.608614062986332;14.771230898253979;1.29;0.00;33.16;27.63;0.06;0.28;81.27;0.02;168.21;0.36;38.02;123.41;32.68;98.83;0.29;;;-4083;4660;29612;32748.0;81292;-13.014;13.125619569600001;148312.0;0.7114587924195681;0.21440602558603794;0.06862117398895419;0.2936887540383441;99.1119961342513;0.02;168.21;0.36;32.6386656554755;0.04477882968595987;0.003879278768668523;0.24449779263939794;0.004493193964878467;0.08627239498369707;0.019566566139757866;0.0038792787686686516;0.2444977926393972;0.0035855065992170493;0.08627239498369829;35549;53761;
