PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
14695;425;7433;3;5;17323;0.4117027984677044;6.967101041006208;12.412743920234103;8119;19.19;0.50;33.45;53.48154845472065;0.01;0.02;78.06;1.91;169.83;0.40;48.08;107.91;49.35;97.92;0.02;;;-3060;9406;28666;39093.0;77506;-2.111;18.6641643584;154671.0;0.7816696732812187;0.25082996597239837;0.013049962670598202;0.022924658109266756;95.20032967329848;1.91;169.83;0.40;49.34170628251007;0.004204228237525008;0.014038049715463812;0.058154129862534105;0.0733892662307565;0.26191712442142495;0.002549533643404674;0.006391555187494236;0.058154129862534695;0.07338926623075732;0.2619171244214279;37431;50390;
13123;45;7414;1;5;17800;0.2554440225532071;18.437788056640795;0.9420569045995149;617;17.14;0.05;33.41;4.05894637915747;0.0;0.02;80.21;0.2;169.39;0.24;27.13;150.40;130.58;97.88;0.02;;;-6935;19750;27062;29576.0;71826;3.349;37.9009016024;148214.0;0.8897854851643945;0.3150011453819836;0.004365916641918706;0.02522885976032498;97.82186296224234;0.2;169.39;0.24;130.57825879593577;0.0015691568730135646;0.0247785429179215;0.20422644091420766;0.0033414503282833967;0.021528431519780934;0.0;0.007291083125325244;0.20422644091420683;0.0033414503282834774;0.021528431519781205;29997;57323;
6642;212;7398;2;1;17715;0.03227290842402473;3.439644309505866;15.940200651734445;10426;8.68;0.26;33.34;68.67994852806302;0.01;0.0;79.83;0.96;169.04;0.03;59.73;88.64;24.37;98.77;0.00;;;-1196;6928;29015;42004.0;78485;-0.882;13.3410288504;156432.0;0.7438957132113311;0.24808198234098955;0.009059201065968263;0.0032985221415283575;97.35897424270696;0.96;169.04;0.03;24.359904964351493;0.0010819397378222034;0.0026437741035636063;0.005840015301984087;0.018768195960694307;0.003938983319960525;0.001080038697172788;0.0;0.005840015301984062;0.018768195960694286;0.003938983319960558;39756;45289;
13477;72;7408;5;7;17799;0.33084143790110254;13.447107792313922;5.932737168926389;3881;17.60;0.09;33.35;25.56179136603624;0.02;0.03;80.21;0.32;169.25;0.31;35.71;130.86;95.25;98.15;0.02;;;-5218;15293;27749;33707.0;74252;1.110;29.474740000799997;151001.0;0.8351047829138675;0.28546859070694297;0.025165945729505118;0.03412736018932764;97.81918810789858;0.32;169.25;0.31;95.23376209594643;0.007514555310442867;0.030080071203808043;0.124887716265742;0.0016734871496816898;0.16668560797142798;0.004808459741544308;0.01050892900030717;0.12488771626574427;0.0016734871496817314;0.1666856079714251;33250;54192;
16243;158;7445;0;1;17535;0.33410699419817447;14.988398287615091;4.391446673625222;2873;21.22;0.19;33.50;18.92098713798163;0.0;0.01;79.02;0.71;170.1;0.33;32.05;139.63;106.15;97.38;0.00;;;-5968;16419;27583;32450.0;73760;0.840;31.954060683999998;150212.0;0.8600771504433645;0.29124150572534113;0.001595859320202415;0.0068265718383762565;96.36850007100178;0.71;170.1;0.33;106.14933551271884;3.0840327209223883E-4;0.00595277730967668;0.04162989231550668;0.00893018496033243;0.2772857363405664;0.0;0.00300031048808076;0.04162989231550781;0.008930184960332653;0.27728573634057324;32253;56157;
6625;114;7420;0;3;17706;0.520945020734972;8.973765711796792;10.40607924944352;6806;8.65;0.14;33.37;44.835633054152346;0.0;0.01;79.79;0.51;169.52;0.51;47.27;107.80;63.55;97.89;0.01;;;-3126;11824;28255;37419.0;75873;1.492;22.3522845096;153371.0;0.7773711650290754;0.27099253617217645;0.001033956404720025;0.012144091740834433;97.30929163934368;0.51;169.52;0.51;63.55310614751606;3.974855961927168E-4;0.012044245085920011;0.15643883702810216;0.0013335784317287575;0.3507308745930283;0.0;0.0036274305641495145;0.1564388370280994;0.0013335784317287211;0.3507308745930396;36176;48910;
6916;197;7400;0;10;17715;0.5175997282417698;7.617385707336152;11.76245925390416;7693;9.03;0.22;33.30;50.679731941371465;0.0;0.04;79.83;0.89;169.07;0.49;49.98;103.26;53.95;98.42;0.03;;;-2682;10609;28450;38532.0;76544;0.789;20.109030670400003;154135.0;0.7684669775838724;0.2642144704553467;0.0011714565090671298;0.046004494436114034;97.357630628834;0.89;169.07;0.49;53.947087317925366;3.58189856882247E-4;0.038968858663324654;0.13147559287947214;0.08019096050041266;0.26660612634167813;0.0;0.013929042975755734;0.13147559287947344;0.08019096050041567;0.2666061263416845;37029;48123;
26361;208;7480;2;1;17303;0.28921361722844524;0.27884797674009737;19.100996984500217;12493;34.43;0.25;33.70;82.29855560741763;0.01;0.0;77.98;0.94;170.91;0.29;58.90;95.04;1.98;96.24;0.00;;;-1579;2527;29739;44676.0;81634;-8.690;7.282855672;158576.0;0.7704319103147991;0.2110284875651063;0.011700566054308645;0.003249379376649663;95.09187503144656;0.94;170.91;0.29;1.9748292560710434;0.004301756815607048;0.002876526595719572;0.2006642752118958;0.016654747069294793;0.06471631153592801;0.002579273965574835;0.0;0.20066427521189856;0.016654747069294797;0.06471631153592985;41890;51078;
6157;188;7406;0;7;17698;0.21047543882068676;17.74756946284493;1.632275498395384;1068;8.04;0.22;33.36;7.032822212386351;0.0;0.03;79.76;0.85;169.21;0.19;30.43;140.84;125.69;98.40;0.02;;;-6172;19678;27058;30143.0;71606;5.326;36.977300986399996;148485.0;0.8586253571965708;0.3168336243952505;0.001033956404720025;0.030621935960261023;97.26399978990014;0.85;169.21;0.19;125.69006169281408;3.276611277662688E-4;0.027046935592338502;0.048470778384592;0.05703896490001515;0.07759109881597483;0.0;0.010276646431143854;0.048470778384594244;0.05703896490001605;0.077591098815975;30410;54477;
11528;425;7433;2;5;17323;0.19297295921026952;5.748512121164554;13.631332840075757;8915;15.06;0.50;33.49;58.73196067475041;0.01;0.02;78.06;1.91;169.83;0.18;52.08;100.73;40.72;97.91;0.02;;;-2387;8568;28783;40111.0;77819;-1.558;16.8228302784;155281.0;0.7655811623246492;0.24972419212252142;0.012694533459229428;0.023243445133896482;95.20032967329848;1.91;169.83;0.18;40.71153769329949;0.004089721739338271;0.014108974775571615;0.058154129862534105;0.07997018292127851;0.03664994991154703;0.0025139364216228673;0.006402606490958855;0.058154129862534695;0.07997018292127862;0.036649949911547304;38228;48488;
1137;26;7434;1;3;17721;0.19650263806856622;12.13776545727549;7.242079503964823;4737;1.48;0.03;33.47;31.203223750782836;0.01;0.01;79.86;0.12;169.85;0.19;43.08;114.41;85.97;97.54;0.01;;;-3801;15059;27736;34810.0;73889;4.708;27.842831958399998;151494.0;0.7891071249624211;0.29336919426413405;0.005979014149717487;0.012241722281998539;97.39003141651169;0.12;169.85;0.19;85.96086874497075;0.0019344846342423127;0.010846711740668522;0.018706500633544836;0.0032868503360475023;0.16172809072406305;0.0016439384405021022;0.003557773160019465;0.018706500633545318;0.0032868503360475414;0.16172809072406424;34137;49067;
3914;95;7424;1;6;17699;0.07023594677181161;11.011762059951304;8.368082901289007;5473;5.11;0.12;33.45;36.05472198849382;0.0;0.03;79.76;0.43;169.62;0.06;44.17;112.76;77.99;97.88;0.02;;;-3626;13852;27935;35742.0;74642;3.284;25.8458184216;152171.0;0.7863800360793747;0.2841719289542365;0.004857497984492443;0.02888316768863582;97.26724525907098;0.43;169.62;0.06;77.98640008478112;0.0023849779209185666;0.015332789770947992;0.025407535262449245;0.002266774632618098;0.02484386918487771;0.0;0.008415630924757698;0.02540753526244961;0.00226677463261813;0.02484386918487777;34850;49289;
2648;15;7439;0;1;17706;0.2258316968521764;9.254315440532384;10.125529520707927;6623;3.46;0.02;33.51;43.62685649292217;0.0;0.0;79.79;0.07;169.97;0.22;48.50;105.19;65.54;97.23;0.00;;;-2903;12369;28150;37207.0;75396;3.001;23.02232428;153122.0;0.7699128343853321;0.2781339412622059;0.0018169721834696143;0.0029087905919372567;97.30719530292343;0.07;169.97;0.22;65.5399873813944;5.71308217817126E-4;0.0015628656852363862;0.14794521595466267;2.289391101171434E-4;0.07552336788434307;0.0;0.0;0.14794521595466337;2.289391101171495E-4;0.07552336788434517;36030;47697;
7374;14;7435;0;4;17728;0.3439395242822503;19.263616118258255;0.11622884298205614;77;9.63;0.02;33.45;0.5007835928724871;0.0;0.02;79.89;0.06;169.87;0.33;27.57;148.00;136.43;97.45;0.01;;;-6779;20913;26860;28898.0;70985;5.631;39.5083548536;147656.0;0.8797855281619562;0.3254242859023312;0.0012280867452449406;0.017653417867926482;97.4295809522815;0.06;169.87;0.33;136.4268557111168;3.756010424207793E-4;0.015045723171746293;0.060765452291471275;1.5759029024596253E-4;0.267595157486366;0.0;0.006538437479836199;0.06076545229147147;1.5759029024596828E-4;0.2675951574863705;29480;55885;
7577;215;7405;2;6;17674;0.19883498124074594;4.87815870374195;14.501686257498363;9485;9.90;0.25;33.35;62.481965409057445;0.01;0.03;79.65;0.97;169.19;0.18;55.89;94.27;34.55;98.50;0.02;;;-1772;8127;28833;40812.0;77888;-0.581;15.617709567199999;155660.0;0.752832648150005;0.252149576064292;0.008926535527534127;0.027448536657231886;97.13345445650306;0.97;169.19;0.18;34.54760775577086;0.002118411434775785;0.023337595065705485;0.03576381149154251;0.03487014171815418;0.102745021530568;0.0017333588574258737;0.009907448041576217;0.035763811491542494;0.034870141718155306;0.10274502153057004;38820;46555;
7392;378;7435;0;4;17365;0.3442060770058887;6.415696974477573;12.964147986762738;8479;9.66;0.46;33.45;55.85732801576594;0.0;0.02;78.26;1.7;169.87;0.34;52.39;99.47;45.44;97.94;0.01;;;-2303;9478;28627;39552.0;77177;0.098;18.1143768872;154834.0;0.7609741431148528;0.25792872201617184;8.808222323350866E-4;0.016271291150858114;95.43404331939772;1.7;169.87;0.34;45.43660754294762;2.6939281767630435E-4;0.013867758874471791;0.05829689631904264;0.004176871508331951;0.267595157486366;0.0;0.006364540614788998;0.05829689631904277;0.004176871508332018;0.2675951574863705;37803;47510;
2579;200;7408;2;7;17675;0.510020108206693;11.32715941647223;8.052685544768083;5267;3.37;0.25;33.29;34.695800938187766;0.01;0.03;79.65;0.9;169.25;0.50;43.95;112.91;80.23;98.49;0.02;;;-3652;14242;27879;35456.0;74423;3.789;26.416591796;152000.0;0.7866599799398195;0.2865087893540258;0.00828753304248579;0.03153788327989385;97.13821390395611;0.9;169.25;0.50;80.22007570339798;0.0016304228288649984;0.020212885986246352;0.0118090531669188;1.520003572999181E-4;0.47621574586736287;0.0014863204183708264;0.009449438545743157;0.01180905316691912;1.520003572999221E-4;0.4762157458673748;34608;49066;
2705;157;7447;1;6;17520;0.07257737589805724;18.975059986096905;0.4047849751434073;265;3.53;0.19;33.56;1.7440565439028848;0.0;0.03;78.95;0.71;170.15;0.06;29.59;142.32;134.39;97.32;0.02;;;-6324;21006;26834;29153.0;70747;7.050;39.1969811432;147740.0;0.8609706014924625;0.32802755958511315;0.004854982139808994;0.027053655891684597;96.28427622996574;0.71;170.15;0.06;134.38327232753687;0.001963581481091664;0.021400561465434505;0.01803639388273155;0.006443821202257962;0.024733017866541557;0.0;0.009640262809613626;0.018036393882732305;0.006443821202258161;0.024733017866542244;29648;54078;
6940;35;7416;1;2;17803;0.2328680028370101;18.418431683723895;0.9614132775164134;629;9.07;0.04;33.42;4.142345247507219;0.0;0.01;80.23;0.16;169.44;0.23;29.10;144.16;130.44;97.82;0.01;;;-6453;20205;26970;29595.0;71339;5.404;38.087794568;148109.0;0.8683406004109656;0.3206711950700342;0.004538664530162965;0.008392563085087918;97.84212304738345;0.16;169.44;0.23;130.441175027301;0.002775897456655108;0.007440858860883226;0.20732635593372456;0.0025667503469488135;0.012758140238798408;0.0;0.0032580254249582868;0.20732635593372784;0.002566750346948808;0.012758140238798751;30013;55175;
8767;42;7415;0;6;17799;0.3195763714829527;3.234880065094232;16.144964896146078;10559;11.45;0.05;33.36;69.562195751535;0.0;0.03;80.21;0.19;169.41;0.30;59.37;89.65;22.91;98.09;0.02;;;-1274;6571;29066;42176.0;78768;-1.617;12.9147489176;156581.0;0.7470797613676241;0.24510516860248144;9.763628328722803E-4;0.03008242211108581;97.82065329491142;0.19;169.41;0.30;22.90974410900386;3.4329751460830367E-4;0.02932511542127354;0.007651429754470189;0.002940864695868891;0.2793156640967318;0.0;0.01045404032713718;0.00765142975447025;0.002940864695868874;0.27931566409673625;39941;45889;
14826;163;7404;0;2;17734;0.058568161451326095;10.21410736830566;9.165737592934649;5995;19.37;0.20;33.37;39.49149699291823;0.0;0.01;79.92;0.74;169.18;0.06;41.40;119.84;72.34;98.53;0.00;;;-4194;12319;28214;36390.0;75893;-0.734;24.019192271999998;152816.0;0.8083015841187086;0.26677112503077705;0.002036573384186886;0.00712595530504947;97.46142791689981;0.74;169.18;0.06;72.33732979307752;8.042452335104417E-4;0.004903854411414072;0.03192138255232222;0.007416099261571824;0.013522579992507541;0.0;0.002750995699664645;0.031921382552323206;0.007416099261571855;0.013522579992507767;35342;52541;
37000;331;7407;3;1;17550;0.42434049977594135;6.506605252735534E-4;19.379194300715035;12675;48.33;0.39;33.32;83.4971965640608;0.01;0.0;79.09;1.49;169.24;0.42;55.32;104.27;0.01;98.55;0.00;;;-2330;1522;29950;44853.0;82607;-12.482;6.3473496736;158932.0;0.8002306573735145;0.19626715910927003;0.013552146900599905;0.004062249053047566;96.45223931929883;1.49;169.24;0.42;0.004608042906039833;0.006533816292865832;0.0026239551231459993;0.048182935916609056;0.0679789366463565;0.29902085579696397;0.0031140100697262863;0.0;0.04818293591660947;0.06797893664635703;0.2990208557969628;41987;56031;
3365;132;7415;2;1;17708;0.18958245171292346;9.569791709498796;9.810053251741515;6416;4.40;0.15;33.39;42.26759544045349;0.01;0.01;79.8;0.6;169.43;0.19;47.38;107.07;67.78;98.16;0.00;;;-3085;12616;28125;36928.0;75299;2.833;23.4908978224;152968.0;0.7741854636591479;0.2778782868809172;0.011513805921988382;0.005183846851092779;97.31795065488598;0.6;169.43;0.19;67.77422186584141;0.0034385239550535985;0.005124559603488028;0.0011904747149890085;0.03768377155026459;0.14214512188912823;0.00228853638032918;0.0028086872467567754;0.0011904747149890241;0.037683771550265914;0.14214512188912803;35779;48164;
38173;2989;7463;3;0;14612;6.766731042099708;0.02099806059652296;19.358846900643787;12661;49.86;3.23;32.98;83.40952775611383;0.01;0.0;65.85;13.47;170.51;6.74;53.17;106.95;0.16;96.01;0.00;;;-2622;1156;30105;44787.0;83495;-13.676;6.1398167416;159543.0;0.8042593801798181;0.1853233026716177;0.013558130266016977;0.002274754023908752;80.30193350830359;13.47;170.51;6.74;0.14871036495063525;9.606198029269517E-4;0.0012331276717678537;1.850044877733937;1.637678212357997;3.2768142045330793;9.606198029269542E-4;0.0;1.850044877733948;1.6156026919175557;3.2768142045330944;41434;56814;
6537;42;7415;0;6;17799;0.4189852865482734;8.313341695878343;11.066503265361968;7238;8.54;0.05;33.36;47.68113596913858;0.0;0.03;80.21;0.19;169.41;0.40;48.76;105.31;58.88;97.97;0.02;;;-2883;11253;28341;37965.0;76165;1.266;21.280137564799997;153724.0;0.7723968516568906;0.2684666272945047;9.763628328722803E-4;0.030041649793517766;97.82070152557976;0.19;169.41;0.40;58.87591722438001;3.4329751460830367E-4;0.02928536952201514;0.10710009071904923;0.002940864695868891;0.2793156640967318;0.0;0.010451110751080154;0.10710009071904912;0.002940864695868874;0.27931566409673625;36620;48441;
7809;31;7434;1;1;17717;0.11490427521830048;6.900988690596052;12.47885627064426;8162;10.20;0.04;33.48;53.76640012769786;0.0;0.0;79.84;0.14;169.85;0.11;51.37;101.32;48.88;97.55;0.00;;;-2477;9890;28550;39155.0;76926;0.280;18.911417077600003;154521.0;0.7650182874893532;0.26098366606169016;0.005087799188498823;0.003579067570970221;97.36505579270086;0.14;169.85;0.11;48.8734920056703;0.001548972634309158;0.0019598878131090796;0.019844851461517318;0.004888655976768682;0.08666190733259624;0.0;0.0;0.019844851461517314;0.004888655976768713;0.0866619073325977;37561;47942;
7934;26;7420;0;6;17786;0.2299175109989603;1.491197300613291;17.88864766062702;11700;10.36;0.03;33.42;77.07502731057757;0.0;0.03;80.15;0.12;169.54;0.21;64.10;83.19;10.56;97.77;0.02;;;-593;5077;29289;43631.0;79531;-2.052;10.168121368;157528.0;0.738184734125194;0.24061208817047572;9.763628328722803E-4;0.030041649793517766;97.74479786237818;0.12;169.54;0.21;10.560808402673388;3.3936799932316006E-4;0.02928536952201514;0.10701698674322391;0.014718172633010332;0.07855761410138777;0.0;0.010451110751080154;0.10701698674322627;0.014505880476830636;0.07855761410138902;41089;44448;
37166;8620;7843;4;7;7046;0.24838273050062512;0.05783094293493932;19.32201401830537;12637;48.54;10.55;35.34;83.25082959927052;0.02;0.03;31.75;38.85;179.19;0.23;50.61;108.26;0.43;97.30;0.02;;;-2863;1013;30331;45094.0;83570;-14.586;5.921270552799999;160008.0;0.788632414991313;0.1696721806126181;0.022048516423015724;0.03264142441245817;38.7207081743464;38.85;179.19;0.23;0.4095645209595338;0.00832644223050957;0.02267877840447013;0.04605415186902416;0.1495367911280809;0.02178656686854035;0.0050737846963206925;0.009822467642594914;0.0460541518690238;0.1495367911280833;0.02178656686854052;40480;56535;
4578;46;7433;1;1;17709;0.2089335444122689;5.300937357190878;14.078907604049434;9208;5.98;0.06;33.49;60.66038130280739;0.01;0.0;79.8;0.21;169.82;0.21;56.47;93.03;37.55;97.41;0.00;;;-1669;8709;28720;40482.0;77443;0.679;16.4782161256;155354.0;0.7489979959919839;0.2589396116766879;0.006992257278064542;0.002873491091498566;97.3220110862132;0.21;169.82;0.21;37.54176845736152;0.00405129160990336;0.002571083332297698;0.18688794172822878;9.507936935695768E-4;0.014472434048269507;0.00250177841893364;0.0;0.1868879417282314;9.507936935695807E-4;0.01447243404826962;38603;45778;
1360;208;7402;1;2;17703;0.21072913363707507;4.184321920081353;15.195523041158955;9938;1.78;0.25;33.33;65.47143057513748;0.01;0.01;79.78;0.94;169.11;0.21;60.50;86.79;29.64;98.64;0.01;;;-1052;7990;28833;41385.0;77722;1.190;14.834322040000002;155930.0;0.738517849979944;0.25846226556293217;0.006816156480220856;0.007530219373374927;97.29245011467103;0.94;169.11;0.21;29.63378627020815;2.7095537089975066E-4;0.005280503980605424;0.03084061801539002;0.020902492669794784;0.1534345636003851;2.709553708997565E-4;0.0028479912032108533;0.030840618015390207;0.020902492669794676;0.15343456360038385;39273;43958;
1351;135;7411;1;3;17726;0.37515673608793226;13.736973898328353;5.642871062911957;3691;1.76;0.16;33.36;24.312874261662458;0.0;0.02;79.88;0.61;169.33;0.37;39.68;120.72;97.29;98.14;0.01;;;-4393;16474;27528;33467.0;73155;5.250;30.470965926399998;150624.0;0.8041309470095753;0.30040595558923033;0.005701251413099499;0.016233918047316404;97.41612047649467;0.61;169.33;0.37;97.28662284535123;0.0016591186290174915;0.01303962274078441;0.12473136202100946;0.030803764640241708;0.2049228680568792;0.0;0.006222948636005111;0.12473136202100793;0.03080376464024188;0.20492286805688528;33049;50198;
2614;32;7434;2;0;17713;0.11078646084323482;8.227803375093064;11.152041586147247;7294;3.41;0.04;33.48;48.04968637807403;0.01;0.0;79.82;0.14;169.86;0.11;50.74;101.53;58.28;97.55;0.00;;;-2543;11469;28290;38054.0;75875;2.571;21.344177195200004;153688.0;0.7629139736459742;0.273595272311004;0.012671564147153497;4.216165534350125E-4;97.34697600822228;0.14;169.86;0.11;58.27012628274659;0.004056299444593331;2.5396241233322805E-4;0.003722459265836105;0.006445416840993273;0.09630832287947888;0.0025033680873889656;0.0;0.0037224592658362597;0.006445416840993468;0.09630832287947813;36694;47016;
