PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
39403;15790;7203;1;2;1712;73.7989302472876;1.1701179417088903E-4;19.37972794944614;51.47;16.13;25.15;29.25;0.0;0.01;7.72;71.16;177.23;52.08;23.00;176.41;0.00;98.60;0.00;;;-6885;-2628;30302;35663.0;89625;-12.149;0.8341814;152962.0;0.8855582200905942;0.08464982235313692;0.004350693720115244;0.007067831898717315;9.18465363229999;71.16;177.23;52.08;7.501977159678208E-4;0.0030267652969406976;0.007021860117444325;0.15490321536380816;14.430961071844111;59.20301733466529;0.0;0.003196222495554684;0.15490321536381205;12.022988735447395;39.901640141652926;34535;71286;
39403;15790;7203;1;2;1712;73.7989302472876;1.1701179417088903E-4;19.37972794944614;51.47;16.13;25.15;29.25;0.0;0.01;7.72;71.16;177.23;52.08;23.00;176.41;0.00;98.60;0.00;;;-6885;-2628;30302;35663.0;89625;-12.149;0.8341814;152962.0;0.8855582200905942;0.08464982235313692;0.004350693720115244;0.007067831898717315;9.18465363229999;71.16;177.23;52.08;7.501977159678208E-4;0.0030267652969406976;0.007021860117444325;0.15490321536380816;14.430961071844111;59.20301733466529;0.0;0.003196222495554684;0.15490321536381205;12.022988735447395;39.901640141652926;34535;71286;
1260;2;8597;0;4;9888;0.017639542993904647;19.040512771750244;0.3393321894900652;1.65;0.00;38.74;0.51;0.0;0.02;44.56;0.01;211.52;0.01;33.73;136.34;122.08;53.06;0.01;;;-4448;15285;26764;33264.0;71379;24.397;33.744412114;146692.0;0.8097414655049279;0.32686534611624735;0.0015603395445796455;0.02041165351758942;53.04526866032522;0.01;211.52;0.01;122.07443953352234;0.0014314225154386806;0.009643983833764441;0.00135378577377904;0.0019000683729279697;0.003310282497994514;0.0;0.005457870426663228;0.0013537857737790664;0.001626797122131848;0.0033102824979945092;31265;53412;
39407;16891;7307;0;1;41;15.36037103570133;6.765082425282239E-4;19.37916845299778;51.47;17.29;32.89;29.25;0.0;0.01;0.18;76.12;179.8;12.93;23.26;170.10;0.01;96.29;0.00;;;-6578;-2421;30265;36888.0;85895;-11.628;0.8435886680000001;150627.0;0.8301562768332473;0.08969611394084305;0.001380635841965304;0.005807929353384828;0.22012689874337737;76.12;179.8;12.93;0.004337297295321202;0.0013325008172822461;0.004240266594613341;0.0015381393287178338;15.140393314147882;0.21286681481283354;0.0;0.002560562685509694;0.0015381393287178895;12.71630165703449;0.21286681481283978;34433;69644;
1197;4;8597;1;0;9889;0.1981438105712595;15.202362836836807;4.177482124403501;1.56;0.00;38.72;6.31;0.01;0.0;44.56;0.02;211.52;0.19;35.43;132.19;97.47;53.00;0.00;;;-4189;12025;27202;34176.0;73410;18.303;27.248921174;146813.0;0.7767017283721792;0.3002492916568276;0.006607269862564029;0.0018135986537182109;53.05191894869469;0.02;211.52;0.19;97.46690885581182;0.005564977958700871;0.001196750217675322;0.06325285634457037;0.0019684782523798636;0.12616074779793307;0.002915522971916321;0.0;0.063252856344572;0.0019684782523799187;0.12616074779793407;31265;53396;
1043;1;8615;1;4;9789;0.48880620762263527;5.748978683003793;13.630866278236514;1.36;0.00;38.81;20.57;0.0;0.02;44.12;0.0;211.97;0.48;40.11;122.31;36.86;52.05;0.01;;;-3544;3970;28279;36450.0;78411;3.312;11.273251998;147110.0;0.7056830031282587;0.2296151612923339;0.0036315525271208345;0.017354835522318996;52.51924531960118;0.0;211.97;0.48;36.85842703034222;0.003078879079064743;0.008739875398540013;0.4008746088767702;0.0010188668805266982;0.07509397738773357;0.0;0.005199593719380207;0.4008746088767882;0.0;0.07509397738773335;34536;53337;
985;7;8615;0;6;9781;0.254059987009075;17.73868797754653;1.6411569836937774;1.29;0.01;38.80;2.48;0.0;0.03;44.08;0.03;211.97;0.25;34.42;134.66;113.73;52.41;0.02;;;-4343;14171;26908;33584.0;72071;22.363;31.547377556;146734.0;0.797321512779402;0.31835928121432594;0.0021608511960561905;0.029275600023985035;52.476112412944104;0.03;211.97;0.25;113.72805023044407;0.0019505627078065721;0.01485710447486898;0.09920533821217128;7.271362694687904E-4;0.13731984534475938;0.0;0.008291758492170127;0.09920533821217235;7.271362694688211E-4;0.13731984534475924;31279;53320;
1670;18;8612;0;10;9780;0.2286018422153994;14.871542038630537;4.5083029226097695;2.18;0.02;38.80;6.80;0.0;0.04;44.07;0.08;211.91;0.21;35.43;132.24;95.35;52.39;0.03;;;-4192;11695;27244;34270.0;73626;17.739;26.688921173999997;146835.0;0.7748867732692486;0.2975300266293728;0.0015619629825297187;0.04417378986743902;52.469600557408505;0.08;211.91;0.21;95.34591747227196;0.0011060017651706782;0.023098902691264068;0.1496790249520552;0.020033323347224182;0.03468458945968524;0.0;0.011849559324423045;0.14967902495205854;0.015264628897713833;0.034684589459686;31274;53552;
1068;12;8595;0;3;9888;0.05965794983009732;12.969154173816815;6.410690787423494;1.40;0.01;38.73;9.68;0.0;0.01;44.56;0.05;211.48;0.05;36.49;129.71;83.15;53.07;0.01;;;-4032;10140;27456;34713.0;74570;14.770;23.473273881999997;146879.0;0.7582462703590493;0.2843428840646351;0.00227583354382138;0.01323330771131809;53.04712294717632;0.05;211.48;0.05;83.14913815459174;0.0019260672163690265;0.010362922549939915;0.04093130183062007;0.002533842281882583;0.0039038159512857318;0.0;0.003526239688368782;0.04093130183062039;0.0025338422818826246;0.0039038159512857972;31262;53347;
