PV_Cap;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualNgasmCHPheat;AnnualBiomassmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilBoilerSolarInput;NGasBoilerSolarInput;NGasCHPSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;
MWe;1000 units;1000 units;1000 units;MWe;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;MEuro;MEuro;MEuro;MEuro;MEuro;Mt;MEuro;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;TWh;
101;0.11998315565243535;780.465424946652;0.1122663163003254;1;0.11;0.18;0.83;1.34;4.3302240860198507E-4;0.0;1.29;1.46;0.0;0.22;3.31;0.39;1.07;0.48;0.01;2.46;1.30;48;277;392;1236.1564964979525;2015;0.264;3920.1564964979525;0.0036565543653036938;1.353662742794033;1.8744930025507194;0.0;0.22;3.31;0.39;7.119800456415514E-4;8.797642552197281E-4;0.4814062549374648;0.0022219924714304614;0.0255617059406071;7.52383365702184E-4;0.003167975324181538;
101;0.018766630659516868;780.4514678971616;0.22743989078349247;1;0.11;0.19;0.83;1.34;8.772584027410087E-4;0.0;1.29;1.45;0.0;0.24;3.31;0.40;1.06;0.48;0.01;2.46;1.30;47;275;393;1236.1516249013725;2017;0.263;3921.1516249013725;8.886362602831322E-4;1.356466178624234;1.8623288161218239;0.0;0.24;3.31;0.40;1.1136118633357309E-4;2.5701723093122484E-4;0.5015328242861911;0.002161530470523952;0.028675015503635066;0.0029023407846315596;0.006993738488992922;
107;0.023613621578357214;780.5429504726311;0.13111032439521042;1;0.11;0.18;0.83;1.34;5.057056322247661E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.48;1.06;0.48;0.01;2.46;1.21;47;267;399;1236.1835561632115;2045;0.245;3947.1835561632115;0.001631790913360121;1.355857875287615;1.8741207476088422;0.0;0.23;3.31;0.48;1.401232304459717E-4;4.5503449313272416E-4;0.8488033783112414;0.0033768536346180243;0.025257354548049463;0.002990164577914165;0.003517755245324708;
103;0.19060848195919258;780.4660805421465;0.0409853944989465;1;0.11;0.19;0.83;1.34;1.5808476512188654E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.52;1.06;0.48;0.01;2.45;1.18;47;263;402;1236.1567253283204;2057;0.24;3958.15672532832;0.0013308260709785674;1.355889735319435;1.8672106518936578;0.0;0.23;3.31;0.52;0.0011310707319458488;4.452278376983423E-4;0.9879975361948741;0.004519812014281078;0.037466759862418764;0.00129246421480405;0.0019958935319262052;
101;0.1169195455723006;780.5373603863447;0.04339448668768879;1;0.11;0.19;0.82;1.34;1.6737687460308443E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.61;1.06;0.48;0.01;2.45;1.13;47;257;408;1234.147204988269;2087;0.229;3986.147204988269;7.139114394333042E-4;1.3561696755908637;1.8695122601460137;0.0;0.23;3.31;0.61;6.938005834260317E-4;2.4356028305719374E-4;1.3257251202703388;0.00655547224348707;0.03753612301894253;0.0010524975147703853;0.040685272857403344;
103;0.018278858573676903;780.5577726690882;0.12162289094290357;1;0.11;0.18;0.83;1.34;4.691116526558734E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.37;1.06;0.47;0.01;2.45;1.33;48;279;391;1236.1887297324258;2009;0.271;3915.1887297324256;0.0012972859356918164;1.355392308303026;1.8740766900190513;0.0;0.23;3.31;0.37;1.0846674677619876E-4;3.711539871989483E-4;0.40268864992257836;0.0020597335826103205;0.025522176165603448;0.006170548678639902;0.003224461240875126;
102;0.022586564838262487;780.5615003875427;0.11358746622371702;1;0.11;0.18;0.82;1.34;4.381182159714989E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.34;1.06;0.48;0.01;2.46;1.38;47;284;390;1234.1556308627605;2004;0.281;3912.1556308627605;0.0035354125236304315;1.353389773987502;1.874601029886254;0.0;0.23;3.31;0.34;1.3402867575024958E-4;9.647230339062331E-4;0.30991122025773765;0.00159089780161557;0.0251103147065862;0.003431292771242694;0.032530038081308665;
107;0.14103719988258645;780.3716218414767;0.1850153772454455;1;0.11;0.19;0.83;1.34;7.136228115734079E-4;0.0;1.29;1.45;0.0;0.23;3.31;0.50;1.06;0.48;0.01;2.45;1.20;47;265;400;1236.1237552737655;2049;0.243;3950.1237552737657;5.211487015891365E-4;1.3567322557085193;1.8625942260343238;0.0;0.23;3.31;0.50;8.369147441032681E-4;1.759665311831479E-4;0.8904057123139344;0.0039095396311778245;0.03798173425126941;0.0032694994500041524;9.108414396020638E-4;
103;0.1906162017160245;780.4660805421465;0.040977674742114584;1;0.11;0.17;0.83;1.34;1.5805498924781016E-4;0.0;1.29;1.47;0.0;0.21;3.31;0.52;1.07;0.47;0.01;2.43;1.18;48;263;402;1236.1567253283204;2057;0.24;3958.15672532832;9.725149268567665E-4;1.3562103295010175;1.8903125972060817;0.0;0.21;3.31;0.52;0.0011311165409828895;2.6021637049730776E-4;0.9879613904436634;0.004461062009199715;0.043882351314149734;0.00222813449796943;0.0021887176599422182;
101;0.1927295383801239;780.4560883786331;0.0488565015913486;1;0.11;0.19;0.83;1.34;1.8844441228799068E-4;0.0;1.29;1.46;0.0;0.23;3.31;0.45;1.06;0.48;0.01;2.46;1.24;47;270;397;1236.1532376435034;2035;0.251;3938.1532376435034;7.155704715384769E-4;1.3565784706934916;1.8666219458466906;0.0;0.23;3.31;0.45;0.0011436570807476553;2.3362121428289947E-4;0.7303011680115078;0.0032392782726210875;0.02620512196304562;0.002651947659484967;0.0017052081458501804;
