PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
1282;282;7404;2;1;17618;0.12728543996712166;18.98740289693662;0.392442064303697;257;1.67;0.33;33.36;1.6908758782589088;0.01;0.01;79.4;1.27;169.16;0.12;29.93;141.21;134.48;98.63;0.00;;;-5331;18521;26820;29114.0;70623;7.442;39.2579677464;145078.0;0.8579736301198174;0.32873957253986924;0.01262414832479591;0.005308376313275717;96.82343274885137;1.27;169.16;0.12;134.4706860563948;0.004890955112482686;0.004244019988985104;0.0023920224962690473;0.07623636877299547;0.03952207359638935;0.002747542932376766;0.0025617084814759236;0.002392022496269037;0.07623636877299565;0.03952207359639031;29577;53608;
1533;263;7441;11;8;17435;0.09085669177110006;12.770870178562852;6.608974782677459;4323;2.00;0.32;33.53;28.4754287486441;0.05;0.03;78.57;1.19;170.0;0.08;41.51;117.23;90.49;97.56;0.03;;;-3476;13793;27667;34293.0;73635;4.798;28.870805584800003;149388.0;0.7951312362252053;0.2952006951650842;0.054833421553081386;0.0348993819159607;95.81616701009699;1.19;170.0;0.08;90.44457969159998;0.01903294951447752;0.010419851669262067;0.009529375561432137;0.028833640473315283;0.023040874552613062;0.012105839324006573;0.006904646118043387;0.009529375561432055;0.02883364047331561;0.023040874552613843;33677;49622;
39916;4415;7771;14;1;11609;0.36522194754783494;0.0046619973191317915;19.37518296392118;12672;52.14;5.41;34.98;83.4799133183508;0.06;0.0;52.32;19.9;177.56;0.33;52.48;108.63;0.08;93.79;0.00;;;-2359;1315;30175;45089.0;83391;-14.300;6.0406968704;159970.0;0.8011835496543835;0.18113156341473957;0.07295543814139921;0.004816290106987202;63.80205496433366;19.9;177.56;0.33;0.03301673121382326;0.051273941278037284;0.0010092836427178817;0.05993136183391198;0.0574638019374224;0.1955435588557454;0.020305240925199704;0.0;0.05993136183391333;0.05746380193742334;0.1955435588557498;41380;57595;
1860;116;7440;8;4;17592;0.34889152981333366;15.103603202312321;4.276241758927988;2797;2.43;0.13;33.47;18.424615242517127;0.04;0.02;79.28;0.52;169.99;0.34;36.92;126.33;106.99;97.39;0.01;;;-4188;15528;27347;32352.0;72550;5.701;32.7394864416;147777.0;0.8179677322376991;0.30729456763611046;0.040585823273291244;0.017313439560566572;96.67985905578855;0.52;169.99;0.34;106.96522823909609;0.02003575801327297;0.0033661556865129567;0.004196061305544098;0.05001628403159812;0.2712772707764055;0.01111530575117287;0.0030286379052636286;0.004196061305544212;0.050016284031598114;0.2712772707764107;32183;51262;
1968;67;7442;0;11;17633;0.06057812917968618;8.615919528077079;10.763925433163234;7040;2.57;0.08;33.53;46.37744912132711;0.0;0.05;79.46;0.3;170.02;0.05;50.17;102.35;61.02;97.36;0.04;;;-2247;10633;28229;37738.0;75640;2.955;22.015817301600002;152240.0;0.763975155279503;0.2761315346596453;0.0021614301595167928;0.04954360706372256;96.90434320370863;0.3;170.02;0.05;61.01880368979467;0.0019631220935162736;0.018008382316257933;0.001667282461647658;0.004575204023537532;0.034364138284726786;0.0;0.011744402894646842;0.0016672824616477415;0.004575204023537575;0.03436413828472733;36438;47045;
1339;105;7449;0;10;17559;0.21920687866350402;7.561872152248734;11.817972808991577;7730;1.75;0.13;33.55;50.91891764482111;0.0;0.05;79.13;0.47;170.19;0.20;52.79;98.11;53.56;97.08;0.03;;;-1891;9868;28365;38617.0;76115;2.714;20.327243479200003;152965.0;0.7557848342181708;0.27240838259383376;0.0019363202324038753;0.04804258287688404;96.49864351335363;0.47;170.19;0.20;53.55393476944076;0.0018213525683353124;0.03666754990865704;0.10702500740395103;0.005176991605282402;0.06851597717727827;0.0;0.01621467958711401;0.1070250074039526;0.0051769916052824055;0.068515977177279;37125;46141;
2264;65;7441;3;4;17641;0.5369951878850066;16.138231665048416;3.2416132961918955;2121;2.96;0.07;33.48;13.966815047972402;0.01;0.02;79.5;0.29;170.02;0.53;34.85;130.67;114.30;97.11;0.01;;;-4522;16271;27210;31494.0;72098;6.012;34.449126828;147073.0;0.8293000651335236;0.31258854639653905;0.014720636301140072;0.017632306208129556;96.95200586402568;0.29;170.02;0.53;114.29257047503938;0.013531869694022645;0.0033763241735595157;0.19297478401266902;0.029343638104641842;0.2977685719001136;0.0036985099964950735;0.003034025287929239;0.1929747840126729;0.0293436381046423;0.29776857190012324;31518;52078;
1857;139;7470;11;57;17358;0.20036025622389494;19.13932621566926;0.24051874557105224;158;2.43;0.16;33.66;1.0362990671674357;0.05;0.26;78.22;0.63;170.68;0.16;29.66;142.10;135.59;96.25;0.20;;;-5389;18550;26797;29032.0;70620;7.483;39.5630077968;144999.0;0.8597887570706312;0.3305587376958941;0.056792503289705504;0.2635504262459487;95.39543898222121;0.63;170.68;0.16;135.54662219199128;0.01586655247480353;0.10137500704141213;0.044627124737149665;0.028608970781539043;0.009882601188990595;0.010930894003853974;0.06375882022281312;0.0446271247371492;0.028608970781538956;0.009882601188990883;29563;53884;
1844;89;7447;0;5;17592;0.2016559091620448;4.9944173747851;14.385427586455211;9409;2.41;0.11;33.52;61.981053299000926;0.0;0.02;79.28;0.4;170.14;0.20;58.50;89.74;35.37;97.26;0.02;;;-1156;7905;28721;40741.0;77381;1.458;16.13498908;154748.0;0.7425737614586986;0.2616033297271803;9.971729668768112E-4;0.021446054932661277;96.68039010403785;0.4;170.14;0.20;35.37096328996555;5.653372106369565E-4;0.004436797251242522;0.015358420052404665;0.008903505440118286;0.17239184920764236;0.0;0.003559522424088594;0.015358420052405118;0.008903505440118696;0.17239184920764403;38805;44640;
4932;33;7446;2;1;17652;0.30571600568311497;4.006373719297878;15.373471241942433;10055;6.44;0.04;33.50;66.23813819303317;0.01;0.0;79.55;0.15;170.13;0.30;59.41;88.96;28.38;97.20;0.00;;;-1059;6958;28900;41557.0;78105;0.025;14.373335576799999;155520.0;0.7432994338960973;0.25369566977103897;0.012071635191595194;0.0038110247376323923;97.00859130601265;0.15;170.13;0.30;28.373539317439505;0.00894753734673863;0.0012013596022116045;3.68502452112294E-4;0.023189550467007627;0.2720090558150448;0.003419800270102216;0.0;3.6850245211229464E-4;0.021562231702304042;0.27200905581504337;39464;45061;
2049;447;7446;2;3;17237;1.277664870044359;5.85251840105491;13.5273265601854;8847;2.68;0.46;33.50;58.28383921721481;0.01;0.01;77.68;2.02;170.13;1.22;56.15;92.97;41.45;96.56;0.01;;;-1446;8491;28627;40026.0;77109;1.655;17.483522852;154253.0;0.7470567606833325;0.263222502859687;0.007861565682299274;0.012348891724441589;94.72799076061727;2.02;170.13;1.22;41.44812056811098;0.0027985109977357006;0.0033001037225514097;0.595575666669913;0.3866143848763966;0.2893762037777622;0.0020339771565680135;0.0022358321241585876;0.5955756666699097;0.33002974826902876;0.28937620377776796;38165;45274;
1300;135;7442;2;1;17574;0.06321748708418394;18.01874260457841;1.3611023566618996;891;1.70;0.16;33.53;5.86444561391346;0.01;0.0;79.2;0.61;170.02;0.06;31.77;137.18;127.62;97.48;0.00;;;-5024;17762;26942;29941.0;71087;7.112;37.6399540696;145732.0;0.8462732919254659;0.3239793032419584;0.009241909696603602;0.0027339621558281975;96.5843957019017;0.61;170.02;0.06;127.61053699988477;0.008515871447575046;5.635111048815999E-4;0.0016617776221247349;0.013472074174771398;0.039004252734831164;0.0033814175302053612;0.0;0.0016617776221247542;0.013472074174771574;0.03900425273483105;30273;52967;
38959;8497;7848;2;10;7144;1.0674086468150095;0.011534356726780283;19.368310604513532;12668;50.89;10.29;35.31;83.450303070607;0.01;0.05;32.19;38.29;179.3;1.06;50.25;109.74;0.09;96.18;0.04;;;-2538;1235;30360;45131.0;83794;-15.143;5.793990620000001;160520.0;0.7943103961870718;0.16842022464579004;0.008667793026273343;0.04790643450697229;39.26053958704973;38.29;179.3;1.06;0.08168746777473064;0.00638998578778874;0.005811285121291078;0.21197849194516982;0.5540779268180314;0.28915095714272837;0.003087632105613084;0.005761871281992667;0.21197849194516777;0.5540779268180305;0.289150957142734;40541;57335;
1141;63;7459;10;0;17548;0.23487093860627625;6.380150536807815;12.9996944244325;8502;1.49;0.08;33.60;56.010483397109866;0.05;0.0;79.08;0.28;170.43;0.23;55.63;93.81;45.22;96.73;0.00;;;-1519;8984;28520;39603.0;76667;2.309;18.4268962824;153774.0;0.7482850132692404;0.2681836048990694;0.05359318802571421;0.0020976598043395927;96.43798226184013;0.28;170.43;0.23;45.18486411672662;0.021329960512081605;9.234239482723452E-4;0.10900615738298217;0.0032768640200304235;0.10033453274290974;0.0128420317839601;0.0;0.10900615738298407;0.003276864020030444;0.10033453274291079;37915;45297;
1439;118;7441;1;8;17586;0.15427462809669887;10.574729598414443;8.805115362825864;5759;1.88;0.15;33.53;37.93772005227152;0.0;0.04;79.25;0.53;170.02;0.15;46.16;108.96;74.89;97.30;0.03;;;-2802;12139;27957;36116.0;74671;3.940;25.252004716799995;150883.0;0.7769985974754557;0.28535957417068275;0.004102344678512004;0.03773041974444972;96.64723176016753;0.53;170.02;0.15;74.89129248893093;0.003725960535040485;0.0027215201500790432;0.12739753193788175;7.06105865223581E-4;0.019723509608474018;0.0;0.002721520150079072;0.12739753193788392;7.061058652235966E-4;0.019723509608474264;35145;48146;
5060;6;7460;10;1;17600;0.2804465053999171;18.49020368064666;0.8896412805936571;582;6.61;0.01;33.61;3.8331084215658313;0.04;0.0;79.31;0.02;170.46;0.28;29.72;142.50;130.99;96.48;0.00;;;-5399;17849;26928;29565.0;71176;6.129;38.303887785600004;145518.0;0.8623072301221709;0.3235262226615116;0.05069720744257222;0.0031194883184984135;96.72276686955341;0.02;170.46;0.28;130.9494714867077;0.012763988058438319;5.726580804858549E-4;0.2257744702213285;0.0024004985659379224;0.03893489047372653;0.008772700730249982;0.0;0.22577447022133415;0.0023714997575915477;0.0389348904737276;30009;54563;
1822;345;7403;1;2;17559;0.0855387822892627;5.245047269810333;14.13479769142998;9245;2.38;0.42;33.35;60.901189333295214;0.0;0.01;79.13;1.56;169.14;0.08;57.64;90.77;37.15;98.79;0.01;;;-1255;8129;28702;40509.0;77254;1.447;16.5073759072;154594.0;0.7440589591898125;0.2610959893987477;0.0031394669016065195;0.009894043977632987;96.50104140462132;1.56;169.14;0.08;37.145949269523754;0.0029917167536520914;8.552740936201994E-4;0.022414330968957556;0.0265930886517187;0.03268437182131415;0.0;8.552740936202249E-4;0.022414330968958267;0.026593088651719114;0.032684371821314444;38550;44813;
1891;52;7445;1;15;17624;0.0906774496004935;12.25109650171167;7.12874845952864;4663;2.47;0.06;33.54;30.714925612725096;0.0;0.07;79.42;0.23;170.11;0.08;42.55;115.47;86.77;97.18;0.06;;;-3329;13375;27732;34727.0;73894;4.526;28.005058724;149728.0;0.7914850989231154;0.29312154771370735;0.004736177233071331;0.07158121927182945;96.85867072036628;0.23;170.11;0.08;86.76349053477222;0.001367282510908101;0.02325160041477273;0.00377087718252847;0.017512099277906215;0.04477559021437798;0.0;0.01570919023802637;0.0037708771825285194;0.017512099277906507;0.0447755902143788;34067;49393;
1439;118;7441;1;8;17586;0.1545023921763206;10.574729598414443;8.805115362825864;5759;1.88;0.15;33.53;37.93772005227152;0.0;0.04;79.25;0.53;170.02;0.15;46.16;108.96;74.89;97.30;0.03;;;-2802;12139;27957;36116.0;74671;3.940;25.252004716799995;150883.0;0.7769985974754557;0.28535957417068275;0.004102344678512004;0.03773041974444972;96.64723176016753;0.53;170.02;0.15;74.89129248893093;0.003953724614662223;0.0027215201500790432;0.12739753193788175;7.06105865223581E-4;0.019723509608474018;0.0;0.002721520150079072;0.12739753193788392;7.061058652235966E-4;0.019723509608474264;35145;48146;
1156;210;7415;20;1;17616;0.4975959921273483;14.012913334967768;5.366931626272543;3511;1.51;0.25;33.36;23.123961604957877;0.09;0.0;79.38;0.94;169.42;0.45;39.18;121.64;99.31;98.09;0.00;;;-3828;14771;27491;33239.0;73026;5.424;30.9486326864;148527.0;0.8062365267960093;0.3018159172128585;0.10320300880337395;0.003670979025810657;96.81000813188821;0.94;169.42;0.45;99.24085352957523;0.0780412698951505;0.001752472178624526;0.0715053925328068;0.04396444975478227;0.3023324077659842;0.030560963076568193;0.0;0.07150539253280686;0.043964449754782836;0.30233240776599535;32855;50319;
1276;31;7455;1;13;17599;0.14056415097682823;0.05995340960049411;19.319891551639817;12636;1.67;0.03;33.58;83.24168473939532;0.01;0.06;79.31;0.14;170.33;0.13;71.37;73.39;0.43;96.85;0.05;;;367;4217;29381;44840.0;79694;-0.391;8.3077466776;158132.0;0.724923631629025;0.24718479355654155;0.007028913319058937;0.059322248351471235;96.71840479364498;0.14;170.33;0.13;0.42459604213165936;0.006050813972823065;0.019384018318488842;0.04060103617170919;0.015256230979813495;0.05927205153399366;0.0030206559261324486;0.01325272818285573;0.04060103617170982;0.01522276484943793;0.059272051533994945;42052;41206;
2102;9;7442;10;8;17680;0.2988646769533125;6.803229047732138;12.576615913508174;8226;2.75;0.01;33.53;54.187607324941325;0.05;0.04;79.68;0.04;170.04;0.29;54.20;96.07;48.22;96.94;0.03;;;-1709;9250;28475;39242.0;76534;2.175;19.067923216;153501.0;0.7527048687637746;0.2686832970126633;0.05353043797392094;0.037823341159033574;97.164651352026;0.04;170.04;0.29;48.18114843894377;0.017957796072197996;0.006903394968280509;0.2306729561059323;0.004367583170435485;0.03896294663646616;0.01172599694931309;0.0061479044395660295;0.23067295610593386;0.004357477435957417;0.03896294663646631;37637;45902;
1785;213;7420;1;72;17536;0.4187893442010068;8.019188397330696;11.360656563909616;7430;2.33;0.24;33.37;48.94852487126097;0.01;0.32;79.03;0.96;169.52;0.42;51.41;100.23;56.80;97.69;0.32;;;-2073;10216;28317;38211.0;75944;2.744;21.0920037368;152688.0;0.7601764587928613;0.27338044757224217;0.00752216947189442;0.33385822218401673;96.37327534155823;0.96;169.52;0.42;56.79269414873573;0.0025039230104016903;0.00916839049268003;0.0062405861567111955;0.0825703866889725;0.31830605785224136;0.0019079727704477845;0.009168390492680442;0.006240586156711299;0.08257038668897725;0.31830605785223776;36778;46614;
1343;71;7439;2;10;17642;0.31483029733344725;0.8671494171258497;18.512695544114457;12108;1.75;0.08;33.47;79.76380002137155;0.01;0.05;79.5;0.32;169.96;0.31;69.11;76.01;6.15;97.38;0.04;;;112;4834;29275;44155.0;79323;-0.114;9.5706004328;157587.0;0.7271269666299228;0.24889629642445726;0.010928374772763297;0.04796598798549632;96.9529075954104;0.32;169.96;0.31;6.14123888702698;0.004671333454860984;0.011585112445663693;5.32454766600588E-4;0.03339016782087973;0.2646512288454423;0.002687497788940019;0.00912600544615287;5.324547666005915E-4;0.03338717754633417;0.2646512288454484;41503;41772;
1893;826;7466;9;11;16743;0.6035033117964854;2.110975778133053;17.268869183107256;11294;2.47;0.94;33.59;74.40464976233592;0.04;0.05;75.45;3.72;170.58;0.58;65.13;80.64;14.98;97.23;0.04;;;-335;5693;29151;43140.0;78879;0.044;11.4672278424;156863.0;0.7299449173760639;0.24885875521555237;0.04729041439963939;0.04911143625525308;92.01531910833056;3.72;170.58;0.58;14.950141558316094;0.03682854749824049;0.01590986448830548;0.0036341119596861623;0.27778065378734307;0.26935013406291025;0.013764817487140922;0.01094804281418476;0.0036341119596861897;0.2777806537873398;0.26935013406291014;40545;42798;
1334;43;7461;1;13;17555;0.35200176717348;8.829970009715574;10.549874951524737;6900;1.74;0.05;33.57;45.45519121613948;0.01;0.06;79.11;0.19;170.47;0.34;50.03;102.55;62.54;96.72;0.05;;;-2266;10816;28188;37565.0;75517;3.276;22.406763994400002;152086.0;0.764122596153846;0.2780912989370683;0.007028913319058937;0.06161663686511105;96.47795356877369;0.19;170.47;0.34;62.534730605806665;0.006050813972823065;0.018953881531049696;0.040500098104137044;0.002846164264550835;0.28365080930091935;0.0030206559261324486;0.013082987688789868;0.04050009810413772;0.002846164264550891;0.2836508093009215;36319;46973;
1634;493;7441;0;14;17209;0.08069412085407801;16.591817832530488;2.7880271287098264;1824;2.13;0.59;33.53;12.012493686759157;0.0;0.06;77.55;2.22;170.0;0.08;34.03;132.10;117.51;97.83;0.06;;;-4641;16660;27159;31125.0;71833;6.302;35.2181003144;146777.0;0.8321478661590863;0.3142662597259156;0.0013331747293132369;0.06412297391306042;94.57373094897038;2.22;170.0;0.08;117.50491307176415;0.0010062706059613142;0.0014969560899797724;0.03228428257196215;0.044568644171759535;0.0013379674144152443;0.0;0.0014969560899797806;0.03228428257196292;0.04456864417175926;0.0013379674144152693;31127;52167;
1282;23;7455;2;1;17618;0.05848163728990388;11.293287765601857;8.086557195638456;5289;1.67;0.03;33.59;34.84174033312785;0.01;0.01;79.39;0.1;170.33;0.05;44.82;111.37;79.99;96.97;0.00;;;-2998;12685;27851;35527.0;74304;4.336;26.449351633600003;150367.0;0.7821231847771657;0.28942239291656596;0.012402758458665411;0.006947703558215529;96.82172843391959;0.1;170.33;0.05;79.98019328476892;0.0048051823641162865;0.005481657724115656;0.002391980391175871;0.006007544497823978;0.03979527231267209;0.002724359511281229;0.002896259091665385;0.002391980391175915;0.006007544497824039;0.03979527231267331;34707;48554;
2290;94;7441;2;10;17606;0.47622081596170296;0.9930796559627804;18.38676530527753;12026;2.99;0.10;33.49;79.22121699431877;0.01;0.04;79.34;0.42;170.02;0.47;68.26;77.13;7.04;97.11;0.04;;;12;4855;29274;44052.0;79355;-0.379;9.710133924800001;157536.0;0.7284068136272543;0.2476930529758543;0.010633983996105913;0.0456079929224135;96.75980661876366;0.42;170.02;0.47;7.033089431494007;0.009506687214910365;0.00870976975942795;0.18613718834999401;0.04063266132906712;0.23123450930830347;0.003464628953706786;0.0070435643717536205;0.18613718834999754;0.04063266132906829;0.2312345093083022;41417;42180;
1366;6;7460;6;4;17601;2.3438979693473643;13.614303888058238;5.765541073182073;3771;1.78;0.01;33.56;24.84141026791228;0.03;0.02;79.32;0.03;170.45;2.33;40.09;120.08;96.44;94.29;0.01;;;-3699;14327;27539;33600.0;73388;5.290;30.2909791832;148854.0;0.8021735864175891;0.300909931534746;0.03329073263182041;0.017225138486082068;96.73162692311169;0.03;170.45;2.33;96.41786156561724;0.024956003508467925;0.00530622471672796;2.0301990259668248;0.002453409673221584;0.2809833054821216;0.010087165508729885;0.003945542033258681;2.030199025966867;0.0024534096732216344;0.28098330548212536;33197;50111;
1984;356;7442;0;10;17345;0.1394186951426381;10.242673538688772;9.137171422551537;5976;2.59;0.43;33.52;39.368416791205554;0.0;0.05;78.16;1.6;170.02;0.13;46.48;108.38;72.54;97.71;0.04;;;-2754;11853;28022;36388.0;74895;3.542;24.6616979904;151158.0;0.7757351099534137;0.28211724268250205;0.0021614301595167928;0.04686810878038201;95.32240143517872;1.6;170.02;0.13;72.53963826834776;0.0019631220935162736;0.01703587751032166;0.001640064447688539;0.02413800116362306;0.09464162992748858;0.0;0.011383728313126186;0.001640064447688589;0.02413800116362333;0.09464162992749098;35310;48133;
1518;113;7441;5;15;17580;0.1783711941008447;5.476251056563949;13.903593904676361;9094;1.98;0.11;33.53;59.905024697688575;0.02;0.07;79.22;0.51;170.02;0.13;57.51;91.09;38.80;97.23;0.07;;;-1279;8295;28652;40342.0;77122;1.785;16.9444692648;154411.0;0.7443398116609897;0.26402456998636753;0.026281662347704415;0.06934700023037194;96.6142806059142;0.51;170.02;0.13;38.78335760769154;0.02335786642082217;0.0022014467552314994;0.0020422488593243603;0.1286715487647283;0.022098083300738376;0.007214748661601458;0.002201446755231481;0.0020422488593244015;0.09773078316114514;0.022098083300738657;38481;44832;
1533;374;7419;11;7;17435;0.30891360671617396;13.436473310705379;5.943371650534934;3888;2.00;0.46;33.38;25.607611093494818;0.05;0.03;78.57;1.69;169.5;0.30;40.06;119.89;95.20;98.35;0.03;;;-3690;14311;27583;33720.0;73334;5.006;29.9605391888;148948.0;0.8017945761692314;0.29772614711228124;0.054833421553081386;0.03338072235725725;95.8179634732335;1.69;169.5;0.30;95.15844763374656;0.01903294951447752;0.009966427956031204;0.004450067887941866;0.012656384485913753;0.2628077768718096;0.012105839324006573;0.006733072574889995;0.004450067887941808;0.012656384485914048;0.2628077768718196;33199;50082;
1325;5;7460;3;14;17594;0.34884675287837963;5.578748278355819;13.801096682884491;9027;1.73;0.01;33.56;59.46340516787612;0.01;0.06;79.29;0.02;170.45;0.33;57.45;91.23;39.52;96.69;0.05;;;-1289;8369;28629;40262.0;77070;1.923;17.126589275999997;154330.0;0.7446286372514649;0.26505524406277914;0.01712260405907192;0.06665803688066944;96.69111204952483;0.02;170.45;0.33;39.509253182143745;0.015279888525439841;0.020901963805588633;0.02977758746945565;0.0017946959725610712;0.2810926171053344;0.0037623659201941073;0.013832516685611845;0.02977758746945612;0.0017946959725610942;0.28109261710533884;38453;44841;
2008;443;7413;1;10;17401;0.30100139662022013;4.169500259413143;15.210344701827168;9948;2.62;0.52;33.40;65.53529118229254;0.01;0.05;78.42;2.0;169.37;0.30;60.09;87.34;29.53;98.31;0.04;;;-947;7288;28856;41407.0;77816;0.926;14.766308783200001;155367.0;0.7389604531101197;0.25669454908375;0.006443885339172117;0.04836789681207397;95.6324944949696;2.0;169.37;0.30;29.52881778718982;0.005178582428939271;0.005306753098055535;0.15592679696255346;0.10304950925871767;0.031539754871954206;0.0028224122356846856;0.005303436796787581;0.15592679696255787;0.10304950925871915;0.0315397548719544;39240;44172;
2264;61;7442;9;2;17637;0.3156275953358874;16.328569100813727;3.0512758604265855;1996;2.96;0.07;33.49;13.146727172233986;0.04;0.01;79.48;0.28;170.03;0.31;34.51;131.40;115.68;97.25;0.01;;;-4578;16424;27184;31340.0;71988;6.103;34.7751402248;146936.0;0.8312124248496993;0.3137270642194926;0.04757919747574626;0.01086814605633404;96.92665849105839;0.28;170.03;0.31;115.64055922887289;0.01395573440618864;0.003345531647323496;0.044991331737817095;0.026399590288757047;0.22693540725580114;0.009229537521954661;0.0022533499029076904;0.04499133173781639;0.026399590288758;0.22693540725579878;31395;52199;
1332;265;7409;13;3;17593;0.27003530512184537;3.0528074957024134;16.3270374655379;10679;1.74;0.32;33.35;70.34667362401659;0.06;0.01;79.28;1.19;169.29;0.24;63.28;83.09;21.67;98.48;0.01;;;-561;6508;28989;42325.0;78276;0.722;13.030094854400001;156098.0;0.7338313446305024;0.25450434957222073;0.06861223143282517;0.014390492997621981;96.68687145773357;1.19;169.29;0.24;21.62028796531406;0.04822857017274856;0.004368681178109163;3.9883275998458157E-4;0.00822809617927395;0.20881112483172912;0.01999775338813185;0.002599420351239879;3.988327599845876E-4;0.008228096179274016;0.20881112483172878;40007;43214;
1613;23;7448;3;9;17643;0.28999607597246735;3.7776661999455796;15.602178761294732;10204;2.11;0.03;33.51;67.22354741091448;0.01;0.04;79.51;0.1;170.17;0.28;61.61;85.49;26.76;97.10;0.03;;;-772;7003;28880;41749.0;77948;1.047;14.201601832800002;155580.0;0.7369001102093978;0.25791861945780487;0.016879763530585706;0.04290629961143204;96.96307104447368;0.1;170.17;0.28;26.753809794634588;0.01267786071734283;0.01158991497732847;5.720806491566559E-4;0.010802904850917444;0.25435331477772194;0.0036600276511545853;0.008299256445664684;5.720806491566717E-4;0.01078493042813955;0.25435331477772094;39617;43765;
2539;111;7441;5;6;17590;0.09571484070456499;19.335038642485866;0.044806318754448064;30;3.32;0.12;33.53;0.19305250498541493;0.02;0.03;79.27;0.5;170.02;0.09;29.05;143.59;136.95;97.34;0.03;;;-5497;18673;26781;28852.0;70556;7.273;39.820061243999994;144862.0;0.8647565618112603;0.33055248526349085;0.023901953719843154;0.028336779783190977;96.67200480930876;0.5;170.02;0.09;136.93267716994913;0.012207341298005213;5.878454119952044E-4;0.006946726683418658;0.0517523428024653;0.02422058450868061;0.006062897728531772;5.878454119952336E-4;0.006946726683418708;0.051752342802465774;0.02422058450868112;29418;54251;
15259;55;7447;1;18;17613;0.4857044428275038;0.26197789891360534;19.117867062326706;12504;19.93;0.06;33.50;82.37124202474085;0.0;0.08;79.37;0.25;170.14;0.45;63.75;85.30;1.86;97.00;0.06;;;-617;3453;29568;44661.0;80741;-4.991;7.8159881;158423.0;0.7467060768498572;0.22615077426371932;0.004358516981864555;0.0822729992040289;96.79639456741938;0.25;170.14;0.45;1.8553536778960442;0.0032835188628304967;0.05704806786255242;0.11651253411010765;0.018394819659022982;0.2904655023329903;0.0;0.025704314158012;0.11651253411011009;0.01839481965902322;0.2904655023329919;41908;46179;
1297;27;7450;1;0;17642;0.16096551011636082;11.14104923509589;8.238795726144422;5389;1.69;0.03;33.56;35.49767526566586;0.0;0.0;79.5;0.12;170.21;0.16;45.11;110.83;78.90;96.99;0.00;;;-2955;12568;27873;35650.0;74384;4.257;26.192604912800004;150475.0;0.7809886312415485;0.2886061055098963;0.004292407077359211;0.001555696044409534;96.95690235641884;0.12;170.21;0.16;78.90202478787259;0.004037548399204148;0.0012101624631636275;0.10753325450760273;0.012003189887503585;0.03618135485888672;0.0;0.0;0.10753325450760426;0.012003189887503754;0.03618135485888681;34802;48460;
15615;130;7446;3;0;17553;1.1740663003132017;0.010124915257002647;19.36972004598331;12668;20.40;0.14;33.36;83.45637579012369;0.01;0.0;79.1;0.59;170.14;1.17;64.12;84.92;0.09;97.12;0.00;;;-576;3230;29613;44849.0;80955;-5.280;7.375414697600001;158647.0;0.7471800270717401;0.22412145860567903;0.015206471872147182;0.0012264021767171497;96.46544160552664;0.59;170.14;1.17;0.07170566234161845;0.001153288894028232;7.9288349046702E-4;0.11747594396298643;0.06231041275372593;0.9923337712119941;0.0011444958901649547;0.0;0.1174759439629878;0.062281121242233714;0.9923337712120004;42056;46174;
8303;60;7448;1;38;17583;0.10920148895193635;3.4257306363281974;15.954114324912112;10435;10.84;0.06;33.56;68.73989698031633;0.0;0.17;79.24;0.27;170.16;0.10;59.22;89.81;24.26;96.98;0.14;;;-1105;6302;29031;42045.0;78639;-1.310;13.2825489456;156017.0;0.7463815295237141;0.24706817751483037;0.0031911139403931884;0.17550699811752615;96.63109931509148;0.27;170.16;0.10;24.26136693953993;0.0012491153921591418;0.04735352006053254;0.008577669923801491;0.030092973400304576;0.0219282101751386;0.0;0.0344858314396476;0.008577669923801769;0.029973019507478185;0.021928210175139396;39839;45833;
5032;442;7447;2;2;17237;0.1334320041114555;6.847476296616876;12.532368664623435;8197;6.57;0.53;33.55;53.996963628396536;0.01;0.01;77.68;1.99;170.15;0.13;52.48;98.93;48.50;97.63;0.01;;;-1941;9086;28535;39207.0;76776;1.076;18.9396968704;153604.0;0.7583391766002202;0.26289956454561564;0.012027596495944641;0.008612348623543166;94.72799076061727;1.99;170.15;0.13;48.49451188027038;0.011004862308754733;0.0016784126246526603;0.04092772579341442;0.04497739252765575;0.03484361085697792;0.0035676107707051543;0.0015118472655733335;0.04092772579341474;0.04497739252765659;0.034843610856978374;37516;46965;
