PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
2146;124;8631;5;179;16806;0.38876628630288484;10.815805672037632;8.564039289202675;2.80;0.14;38.84;18.67;0.02;0.81;75.74;0.56;176.58;0.39;37.93;126.19;84.71;95.43;0.75;;;-4384;12195;35772;30774.0;79963;-7.611;28.586965532;158704.0;0.7272243885147112;0.284627942189479;0.026586063573559277;0.8507547432646796;94.66940252449939;0.56;176.58;0.39;84.69100315375627;0.0028033451885550262;0.09716926870504836;0.05559086947765204;0.010679291213452416;0.22252351171817703;0.002688234785152768;0.09600100491092067;0.05559086947765176;0.010679291213452622;0.22252351171817786;33461;53824;
1998;67;8710;2;12;16673;1.0638964941060496;11.395124834766676;7.984720126473632;2.61;0.08;39.24;17.41;0.01;0.06;75.14;0.3;178.19;1.06;37.77;126.63;89.23;93.11;0.06;;;-4412;12714;35121;30658.0;79371;-6.758;29.625221148;157864.0;0.7312516680010676;0.28944217939471095;0.008028773087114994;0.0592426581533529;93.92354571421892;0.3;178.19;1.06;89.2272459936735;6.546152090318841E-4;0.0022939887213688126;1.0170794293371075;6.240340884228E-4;0.043244426750118525;6.546152090318991E-4;0.002293988721368836;1.0170794293371312;6.240340884227951E-4;0.04324442675011966;33078;53743;
2514;145;8581;89;187;16920;0.9060529682325624;9.44919873664584;9.930646224594467;3.28;0.15;38.58;21.65;0.4;0.84;76.25;0.65;175.55;0.89;38.69;124.73;74.38;95.84;0.82;;;-4273;10736;37301;31143.0;81686;-9.585;25.965501355999997;160866.0;0.7154991243432576;0.27303728621175277;0.4728919685639669;0.8892015660561605;95.31015630753868;0.65;175.55;0.89;73.99006086755793;0.08999481944039375;0.06469806588682483;0.3016793495894639;0.05617341867143201;0.39350731464444794;0.07177046123729379;0.0646980658868249;0.3016793495894724;0.05617341867143232;0.3935073146444439;34450;53970;
2167;162;8581;4;64;17110;0.3036807286659446;1.697566614576503;17.682278346663804;2.83;0.17;38.64;38.55;0.02;0.29;77.1;0.73;175.56;0.29;45.52;114.17;13.31;97.37;0.25;;;-3391;2285;45879;33456.0;90878;-19.994;10.636777248000001;172498.0;0.6508395826540595;0.20527957843148273;0.021528589910920635;0.3053853144653103;96.37988055307461;0.73;175.56;0.29;13.292455862118391;0.0021067264586565643;0.06597585012899564;0.01716831191578312;0.06281360814715553;0.15561623201535374;0.00210590824280802;0.052369742477152016;0.01716831191578364;0.06281360814715746;0.15561623201535474;40219;53837;
3829;883;8580;57;133;16272;1.24569150252228;14.462255826360515;4.917589134879794;5.00;0.88;38.58;10.72;0.26;0.6;73.33;3.98;175.54;1.19;34.29;133.70;113.49;96.67;0.58;;;-4957;16053;31825;29654.0;75925;-3.814;35.654030795999994;153457.0;0.7724743642801306;0.3095537565898665;0.30110660537114675;0.6303040414264229;91.66340037287208;3.98;175.54;1.19;113.24380179715075;0.06346658396091127;0.0512565499810383;0.13572648678878887;0.600441901831008;0.39479997996053345;0.048893226743434604;0.05125654998103941;0.13572648678879054;0.563121492905498;0.39479997996052935;30618;54430;
960;617;8639;99;54;16306;1.3855908246346786;1.3094045103738459;18.070440450866464;1.25;0.62;38.82;39.40;0.44;0.24;73.48;2.78;176.75;1.36;46.21;112.69;10.74;94.95;0.24;;;-3279;1902;46302;33598.0;91437;-19.937;10.056487404;173239.0;0.6449125370347824;0.20320752125932195;0.5228486660381729;0.25660867135002996;91.85372433544602;2.78;176.75;1.36;10.253030137580327;0.0314817991668149;0.013787741869992981;0.4211560653708457;0.4211599773696006;0.49800524085742454;0.03148179916681546;0.013787741869993127;0.4211560653708453;0.3944420167760843;0.4980052408574423;40477;53429;
1381;221;8598;2;78;16962;0.810800309685739;0.7353628398462633;18.644482121394045;1.80;0.26;38.60;40.65;0.01;0.35;76.44;1.0;175.91;0.81;46.72;112.36;5.77;96.91;0.33;;;-3237;1274;46927;33738.0;92033;-20.955;8.828360128;173972.0;0.6429552986824023;0.19762286539051252;0.00938818876130081;0.3699376388413293;95.5487789609316;1.0;175.91;0.81;5.758111644848195;0.001199161396482223;0.04085992643416771;0.11424574378606002;0.004672460003165967;0.6498230180658631;0.0011847941870357882;0.04049204374570692;0.11424574378606295;0.004672460003166108;0.649823018065875;40937;53597;
965;434;8559;143;107;16752;2.8932385759659924;17.549826423502825;1.830018537737481;1.26;0.43;38.31;3.99;0.65;0.48;75.49;1.96;175.12;2.85;33.45;135.67;138.07;95.37;0.42;;;-5091;19613;28306;28700.0;72086;1.741;42.04312278;148705.0;0.8035349455979475;0.3382347677408537;0.7596299706498381;0.5078321743303335;94.36651344922169;1.96;175.12;2.85;137.42040584395417;0.09452684742995114;0.09409308548665009;1.2246362317982176;0.30662673361862824;1.1733556776325458;0.08968428854554304;0.07951332722779074;1.2246362317982362;0.2839159459031788;1.1733556776325602;30630;53483;
4220;962;8551;71;145;16299;0.6074665973554405;13.661454505065807;5.718390456174502;5.51;1.11;38.48;12.47;0.32;0.65;73.45;4.33;174.94;0.59;34.56;133.07;107.31;98.14;0.58;;;-4914;15203;32727;29878.0;76838;-5.151;34.049786944;154646.0;0.7650146038700256;0.30192854916430545;0.3746781370948579;0.688552063146136;91.81200051117892;4.33;174.94;0.59;106.9732872110168;0.036731563717827806;0.11413603278914072;0.18005107112006885;0.010365319885458342;0.2661826098429448;0.03647129245966467;0.10093912620392352;0.18005107112007554;0.010365319885458598;0.26618260984295106;31189;54607;
