PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
31446;450;8676;32;73;16353;0.7053535356564444;0.13131784600156154;19.248527115238748;41.07;0.48;39.05;41.96;0.14;0.33;73.69;2.03;177.5;0.54;39.01;142.38;1.14;94.92;0.25;;;-5502;-1774;48422;33978.0;95862;-35.170;6.387990124;176488.0;0.7279476683521952;0.16189211890861097;0.16931966490877734;0.3479893454406032;92.11865168995688;2.03;177.5;0.54;1.0282581295460274;0.14298679633026587;0.15846038280008412;0.015259986722554731;0.16527597218876353;0.22337039761477617;0.04922486187818838;0.08987371014344323;0.015259986722554965;0.16527597218876747;0.22337039761478247;41396;65654;
1028;410;8609;5;28;16767;0.15185100006781743;17.035762049288937;2.3440829119513724;1.34;0.47;38.79;5.11;0.02;0.13;75.56;1.85;176.14;0.12;33.91;134.65;133.41;97.17;0.10;;;-5285;19601;28867;28918.0;72374;0.942;40.806262884;149760.0;0.7948318951289669;0.33338096563798275;0.02782944462121408;0.13242747964075965;94.45309674891014;1.85;176.14;0.12;133.39512757454716;0.018191955012186203;0.04746433055763601;0.012708619344061058;0.04100795563134714;0.032478139522587005;0.006864400724895947;0.030767903208138016;0.012708619344061152;0.041007955631347535;0.03247813952258778;30675;53447;
3537;99;8599;1;19;17139;0.38114855846442486;5.718249126931832;13.661595834308477;4.62;0.09;38.72;29.78;0.0;0.08;77.24;0.44;175.93;0.31;41.46;120.50;44.78;97.04;0.06;;;-4131;6618;41457;32272.0;86204;-15.221;18.353888504;166551.0;0.6843283897409896;0.23867423287228934;0.004605680073497067;0.08783089264770935;96.54393512567867;0.44;175.93;0.31;44.77560613861433;0.003414928165503645;0.04128779484230802;0.022849054965923495;0.14743813417052506;0.1661586463201646;0.0;0.02254356127167392;0.022849054965924025;0.09923737881802631;0.16615864632016533;37243;54302;
3261;453;8606;20;85;16668;0.7294077106869811;8.782624356119001;10.597220605121306;4.26;0.52;38.66;23.10;0.09;0.38;75.11;2.04;176.08;0.67;38.82;124.66;68.84;96.95;0.33;;;-4496;10107;38075;31355.0;82584;-11.095;24.410606168;162121.0;0.7109989996955596;0.26405360856194243;0.10375293980397665;0.4049434914992039;93.890156705861;2.04;176.08;0.67;68.77058349571861;0.07290630157749767;0.08246031690196692;0.004963113081744758;0.015605379679556627;0.5534725994462151;0.03005862820504235;0.06678370464494864;0.004963113081744839;0.01560537967955694;0.5534725994462176;34918;54251;
1482;87;8608;8;32;17090;0.44324153231616714;5.072291746139358;14.307553215100949;1.94;0.10;38.74;31.19;0.03;0.15;77.01;0.39;176.12;0.33;42.78;117.71;39.74;96.83;0.10;;;-3907;6034;42116;32469.0;86781;-15.144;17.224029672;167400.0;0.6740445191096178;0.23574067655522396;0.04028420652995203;0.1527006742164267;96.2676529518921;0.39;176.12;0.33;39.71756605979501;0.033696517600540786;0.14611631278180295;0.01446537228195339;0.008811291982101972;0.24015203766976806;0.010744303871083981;0.052232664969016455;0.014465372281953806;0.008811291982101989;0.2401520376697745;37731;53599;
3342;88;8606;20;92;17022;0.41349331950541723;15.766035641520125;3.6138093197201853;4.37;0.10;38.73;7.88;0.09;0.42;76.71;0.4;176.08;0.36;34.04;134.73;123.52;96.47;0.37;;;-5287;18019;30319;29287.0;74132;-1.621;38.246367696;151757.0;0.7857807989570723;0.32265469329399427;0.10797547480181681;0.43767442867596473;95.88724347332973;0.4;176.08;0.36;123.45278888379504;0.07587252314980002;0.07882347239364255;0.008996693222678582;0.004555673852226448;0.24524495688706963;0.030359542692626588;0.0678265830150265;0.008996693222678587;0.004555673852226609;0.24524495688706408;30740;54242;
39325;9333;9216;18;75;5028;1.1742738087685451;0.0895778290244744;19.290267132215835;51.37;10.73;41.39;42.05;0.08;0.34;22.66;42.06;188.56;1.16;34.37;155.85;0.77;91.35;0.35;;;-6524;-2978;49166;34311.0;97961;-41.472;5.592402988;178460.0;0.7560112873097254;0.13446493908747398;0.09572290820938326;0.3570807854888582;28.325802629155003;42.06;188.56;1.16;0.701421274610342;0.040104423707762966;0.005784420383553846;0.07243140982059722;0.40281551495246787;0.6531380399041633;0.02223924507971768;0.005784420383553921;0.072431409820598;0.4028155149524714;0.6531380399041629;40521;69838;
2225;30;8619;1;45;17093;0.3901909673135081;7.662825411594042;11.717019549646265;2.91;0.03;38.79;25.54;0.0;0.2;77.03;0.13;176.33;0.33;40.37;121.80;60.00;96.40;0.15;;;-4255;8905;39263;31705.0;83740;-11.968;22.259317388;163613.0;0.697505376344086;0.257317974473305;0.0039790168075265805;0.21330691275048524;96.28600612790741;0.13;176.33;0.33;60.00222182040483;0.0027700736080902275;0.1106476919177458;0.04398520656161016;0.02216464203309176;0.21062335319297018;0.0;0.05816070460892546;0.04398520656161091;0.019836946705076047;0.2106233531929744;35815;53848;
1028;378;8609;5;29;16797;0.8620926289670572;16.934400386710813;2.445444574529499;1.34;0.43;38.63;5.33;0.02;0.13;75.7;1.71;176.14;0.83;33.96;134.59;132.62;97.13;0.11;;;-5280;19478;28980;28927.0;72584;0.766;40.603995504;149969.0;0.7945599396596428;0.3323492649895673;0.02782944462121408;0.1388171539753246;94.62125601198416;1.71;176.14;0.83;132.60143534806167;0.018191955012186203;0.049754501869467636;0.012974581202768383;0.037876383817395845;0.7432952070652391;0.006864400724895947;0.03156616989710857;0.012974581202768386;0.03787638381739652;0.74329520706524;30682;53485;
39277;2815;8596;22;3;14430;2.27673653175936;0.0895778290244744;19.290267132215835;51.30;2.91;38.60;42.05;0.1;0.01;65.03;12.69;175.87;2.20;36.46;152.84;0.78;98.20;0.01;;;-6230;-2458;48823;33930.0;97124;-39.787;5.848626504;177419.0;0.7607909332047265;0.14850805200894193;0.11501306284878639;0.014857231902795956;81.28632188942441;12.69;175.87;2.20;0.701421274610342;0.10299065506264837;1.4818671622555393E-4;0.14804532005211932;1.4103025402550662;0.6152498296733008;0.0352191051865466;1.4818671622555472E-4;0.1480453200521234;1.4050414272500003;0.6152498296732954;41070;69481;
2707;207;8621;1;39;16910;0.6580609704880427;16.451208748053375;2.9286362131869326;3.54;0.24;38.75;6.38;0.0;0.18;76.21;0.93;176.38;0.61;33.78;135.25;128.82;96.56;0.13;;;-5328;18806;29550;29087.0;73296;-0.529;39.569158072;150739.0;0.7924519456165027;0.32771998081431714;0.0028329812165979245;0.18517472502210675;95.25862645429268;0.93;176.38;0.61;128.81789985988235;0.001642331699154019;0.09442828101863392;0.07595633586186433;0.010197367888698808;0.4758366540196916;0.0;0.051109527158196874;0.07595633586186738;0.010197367888698954;0.47583665401969694;30727;54039;
37869;1020;8805;38;68;15197;1.7246014222214507;0.0895778290244744;19.290267132215835;49.46;0.99;39.57;42.05;0.17;0.31;68.48;4.6;180.14;1.41;37.99;149.65;0.86;91.40;0.21;;;-5961;-2414;48672;34061.0;96818;-38.103;6.146244676;177137.0;0.7511910004403701;0.15714397203788222;0.19924646348332706;0.3241608883040982;85.60466253047188;4.6;180.14;1.41;0.701421274610342;0.05812228059762378;0.29107674861831556;0.04183369834822436;0.8526650390053563;0.4809036556519308;0.03878006185418251;0.10712456261975019;0.04183369834822498;0.7374063699067337;0.48090365565193144;41418;68711;
2410;1515;8593;11;86;15673;1.068633206826802;9.117805049698406;10.262039911541901;3.15;1.74;38.54;22.37;0.05;0.39;70.63;6.83;175.8;1.03;38.23;125.03;71.43;98.45;0.34;;;-4551;10523;37743;31239.0;82245;-10.731;25.012361251999998;161750.0;0.712676794133054;0.26346584401293294;0.058884343136101754;0.4079617902076534;88.28738289687679;6.83;175.8;1.03;71.39514888065342;0.04408925266422881;0.06848921798313042;0.04474639989581392;0.08023072375707047;0.8310776125265585;0.017043137205315414;0.06056749921681224;0.04474639989581313;0.08023072375707141;0.8310776125265713;34520;54031;
1883;120;8618;22;23;17007;1.0348717801391731;13.189475808108885;6.190369153131427;2.46;0.14;38.63;13.50;0.1;0.1;76.64;0.54;176.32;1.00;36.27;129.57;103.36;96.59;0.09;;;-4889;15182;33137;30040.0;77165;-4.511;33.161242548;155524.0;0.7527916477530641;0.30275646054125466;0.11435436749956551;0.10879000206704259;95.80049084274546;0.54;176.32;1.00;103.277552420235;0.060624742172967136;0.02544454296996845;0.014222017748495215;0.007679292024645645;0.9269011852230967;0.030230469600655598;0.019256698057956597;0.014222017748495332;0.007679292024645828;0.9269011852231067;31687;53775;
35113;12012;8578;3;45;5291;28.500475650373296;0.005067283761858397;19.37477767747845;45.86;11.63;34.77;42.24;0.01;0.2;23.85;54.13;175.51;26.77;32.35;155.66;0.05;98.12;0.15;;;-6640;-2973;49384;33433.0;101166;-42.334;5.04800514;181010.0;0.766824373929358;0.12184820590344433;0.014337566017383799;0.21512310039638;29.80657444602504;54.13;175.51;26.77;0.039678352040479814;0.006254197523312528;0.11068771460175224;0.05802945571108902;10.66717575157269;17.65832853096445;0.0030615403081885044;0.05816993045460629;0.058029455711090173;8.994229770342285;17.65832853096468;39896;68769;
16677;790;8607;13;106;16313;1.2290088459296553;0.19204553031299537;19.187799430927313;21.78;0.85;38.78;41.83;0.06;0.48;73.51;3.56;176.09;1.20;42.05;126.91;1.55;95.88;0.43;;;-4478;-633;47977;33922.0;94359;-28.662;7.003133420000001;175625.0;0.6791542728515153;0.1736404232114261;0.06685132193009753;0.5009819077963955;91.8928282224659;3.56;176.09;1.20;1.5037741160098477;0.04351120395943605;0.07102713456159795;0.8268899736195108;0.24565740376655334;0.041923130022557153;0.019386543264816848;0.06703086636174266;0.8268899736195409;0.2456574037665605;0.04192313002255816;41270;58858;
2461;89;8665;47;2;16820;1.1603959217352209;9.916053397179155;9.463791564061152;3.21;0.10;38.84;20.63;0.21;0.01;75.8;0.4;177.28;1.07;38.54;125.21;77.81;95.29;0.01;;;-4535;11406;36776;31041.0;81187;-9.056;26.691303496;160410.0;0.7193375505183623;0.2757792399853371;0.24823131118087596;0.008613184977075734;94.74772679035884;0.4;177.28;1.07;77.64567291593194;0.1625651357309252;0.0010153310051007145;0.047149608472106884;0.005524618951905863;0.9441412275751823;0.06925250150982899;0.0010153310051007048;0.04714960847210716;0.005524618951905939;0.9441412275751889;34153;53964;
2202;1457;8596;18;29;15768;0.7383364829333872;6.598628543979278;12.78121641726103;2.88;1.66;38.63;27.86;0.08;0.13;71.06;6.57;175.86;0.68;40.38;121.26;51.73;98.58;0.10;;;-4233;7684;40524;31998.0;85199;-13.991;20.047863912000004;165405.0;0.6888263871132704;0.24248324327150847;0.096099346343392;0.139540261010186;88.82254649884551;6.57;175.86;0.68;51.669241087920945;0.061356599138477616;0.0545876347153753;6.432821858517163E-4;0.12371418059822176;0.4980347862954608;0.026308630651748714;0.03312325628288717;6.432821858517291E-4;0.12371418059822484;0.4980347862954605;36405;53934;
7527;197;8641;8;4;16857;0.5355212724777513;5.072291746139358;14.307553215100949;9.83;0.22;38.84;31.19;0.03;0.02;75.96;0.89;176.79;0.52;40.66;123.52;39.75;96.27;0.01;;;-4345;5568;42285;32480.0;87435;-17.884;16.879166584;167768.0;0.6892527287993283;0.22822136561342363;0.04046968436285874;0.019892576973778175;94.95576237703098;0.89;176.79;0.52;39.71756605979501;0.021472180615240963;0.0074851783798213995;0.0050194418986529415;0.020012165429304434;0.4815323061547316;0.00965111151623338;0.0047982442969816555;0.005019441898652979;0.02001216542930457;0.48153230615473525;37733;55697;
1245;89;8628;19;83;16935;0.2482337887624301;13.9952795873965;5.384565373843808;1.63;0.08;38.88;11.74;0.08;0.38;76.32;0.4;176.52;0.18;36.04;129.96;109.65;95.86;0.35;;;-4920;16151;32223;29834.0;76032;-2.994;34.857672496;154240.0;0.7587184057772294;0.31115555073208623;0.09865443038836645;0.3949685021663071;95.39716020022556;0.4;176.52;0.18;109.58723775319082;0.06881649332841556;0.039622235202104276;0.01596158577226177;0.1112705442963817;0.012562930163266787;0.027115302299350177;0.03961959393275935;0.015961585772261776;0.08108107982844016;0.01256293016326691;31097;53496;
34986;9359;9216;18;75;5003;0.7354662181133261;0.0895778290244744;19.290267132215835;45.70;10.76;41.49;42.05;0.08;0.34;22.54;42.18;188.56;0.72;34.92;150.67;0.77;91.38;0.35;;;-6207;-2660;49048;34323.0;97465;-39.502;5.676461808000001;178176.0;0.7373167534066981;0.13638801632473166;0.09572290820938326;0.3570807854888582;28.180524920048942;42.18;188.56;0.72;0.701421274610342;0.040104423707762966;0.008971138151726385;0.07073595906815379;0.4039286016491873;0.2117260955364957;0.02223924507971768;0.008971138151726536;0.0707359590681551;0.40392860164918887;0.21172609553650057;40518;67726;
3329;8;8607;20;4;17191;0.6085277511401829;3.4105133473237688;15.96933161391654;4.35;0.01;38.73;34.81;0.09;0.02;77.47;0.04;176.08;0.57;43.64;117.28;26.78;96.53;0.02;;;-3842;4012;44003;32961.0;88976;-18.171;13.886030736000002;169952.0;0.6657564850440612;0.21930828586739878;0.10377412997208378;0.02104969750994567;96.83973146147349;0.04;176.08;0.57;26.705342663549306;0.06649742788891574;0.003765093643438994;0.2911824917792849;7.734442904461171E-4;0.24630929353809713;0.02925664407409784;0.003235783386899793;0.29118249177929223;7.734442904461211E-4;0.2463092935380992;38978;54233;
2863;46;8618;0;48;17074;0.4161068445475213;17.42342752313245;1.9564174381078596;3.74;0.05;38.80;4.27;0.0;0.22;76.94;0.21;176.33;0.37;33.20;136.75;136.43;96.30;0.17;;;-5438;19903;28467;28805.0;72095;0.794;41.51445968;149270.0;0.8045351259231205;0.3359907250713141;0.0014550325496259866;0.22961118494522129;96.18112159406239;0.21;176.33;0.37;136.43066453438402;0.0013311322537140002;0.1003126473574417;0.12366348901577603;0.03095271017974292;0.1598468657408466;0.0;0.058423962910251884;0.12366348901577694;0.029247869845658574;0.15984686574084964;30758;54065;
2788;35;8639;20;19;17003;0.39966538900185133;17.896192953699817;1.4836520075404933;3.64;0.03;38.92;3.23;0.09;0.09;76.62;0.16;176.74;0.33;32.98;137.33;140.20;95.71;0.07;;;-5480;20430;27940;28679.0;71526;1.503;42.464436152;148575.0;0.8097660707493344;0.33996649522568434;0.10563227008031549;0.09116795185311963;95.78078909436687;0.16;176.74;0.33;140.13255968535566;0.07973721381963973;0.029276214416445203;0.21136073037259012;0.036035601027189494;0.04325562936598674;0.030710350142885666;0.01995744438776165;0.21136073037259265;0.02872554203739269;0.04325562936598722;30777;54028;
1664;198;8585;2;123;16996;1.0834273066854594;18.35026493438397;1.0295800268563418;2.17;0.23;38.50;2.24;0.01;0.55;76.59;0.89;175.65;1.00;32.87;137.35;143.69;97.08;0.44;;;-5487;21065;27419;28488.0;70948;2.463;43.453424388;147920.0;0.8148006318510363;0.34353403851403025;0.00960908085251299;0.5833444201995701;95.74213927226637;0.89;175.65;1.00;143.6880795157068;0.007965578592011692;0.21050600953769674;6.950347077794037E-4;0.009640918375926169;0.8546197654720453;0.0033247497443075146;0.13355127466674033;6.950347077794168E-4;0.009640918375926214;0.8546197654720539;30700;53707;
3284;233;8565;5;100;17072;0.752362122356987;8.582142032318975;10.797702928921334;4.29;0.24;38.48;23.54;0.02;0.45;76.93;1.05;175.24;0.74;39.01;124.34;67.22;97.55;0.42;;;-4468;9907;38287;31390.0;82788;-11.335;24.024990124;162372.0;0.709631174247361;0.26296794412543284;0.024994132379357322;0.4751856432942673;96.16733016007396;1.05;175.24;0.74;67.20074675566727;0.018544825852929152;0.05674395897958184;0.0050066047439349375;0.13065240739039558;0.5414143253901454;0.006892841180197403;0.05572897136735713;0.005006604743935066;0.12854212414545046;0.5414143253901562;35076;54247;
