PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
37528;17185;7465;15;19;4650;13.263467789991042;0.002253506216829731;19.37759145502348;49.02;13.99;33.61;36.25;0.06;0.08;17.18;61.96;170.56;10.88;26.18;164.23;0.06;98.66;0.05;;;-6779;-2912;31761;34056.0;90037;-35.183;3.0289684463999995;152942.0;0.8069246090604737;0.10321574048290819;0.0685767338584185;0.08361686686488197;20.953481504031686;61.96;170.56;10.88;0.015959556378209838;0.06278522552125396;0.07559597138244291;0.008907840223602049;12.959087925056988;0.15709082780675465;0.021198340647687927;0.027682070863769608;0.008907840223602158;10.660409867751945;0.15709082780675604;36602;68921;
1120;9;7415;8;21;21720;0.42382233765919247;19.37769611559364;0.0021488456466714945;1.46;0.01;33.38;0.00;0.03;0.09;80.26;0.03;169.42;0.41;29.46;142.44;137.26;97.67;0.09;;;-5419;18815;26750;28792.0;70428;7.767;39.961074500799995;144785.0;0.8616973281868765;0.3324599346558077;0.03561381352680984;0.09334502483951422;97.88259455687177;0.03;169.42;0.41;137.23478166024572;0.023085945124030522;0.00769817583818364;0.20940320842836993;0.0040507642773454176;0.17958424399126297;0.009875689297898472;0.007698175838183829;0.20940320842837165;0.0039232081206275575;0.17958424399126469;29390;53801;
37528;11640;7465;15;19;10059;9.092515309529695;0.002253506216829731;19.37759145502348;49.02;9.48;33.61;36.25;0.06;0.08;37.17;41.97;170.56;7.45;28.20;161.73;0.06;97.95;0.05;;;-6540;-2701;31532;34058.0;89269;-34.032;3.2605947360000007;152158.0;0.8048904521761239;0.11407092691768402;0.0685767338584185;0.08361686686488197;45.332028281291244;41.97;170.56;7.45;0.015959556378209838;0.06278522552125396;0.07559597138244291;0.01927175991559465;8.777771524903649;0.15709082780675465;0.021198340647687927;0.027682070863769608;0.019271759915594894;7.220897545809839;0.15709082780675604;37229;68921;
975;137;7393;1;23;21735;0.16057601676546324;12.324313431543228;7.055531529697082;1.27;0.13;33.31;13.20;0.0;0.1;80.32;0.5;168.92;0.16;33.22;133.00;87.29;98.53;0.10;;;-4781;12057;28120;30687.0;75601;-2.179;27.0822204656;146465.0;0.7817702944219734;0.2780596761389986;0.005019526723867512;0.10308377676111577;97.94825740866082;0.5;168.92;0.16;87.2820201535323;0.0017997486731251042;0.0043257929564082835;0.1308140939058533;0.003625322122917942;0.020011059107158623;0.0;0.00432579295640834;0.13081409390585635;0.0036253221229179343;0.020011059107159217;30621;53754;
998;435;7404;4;12;21390;0.3150313574446293;5.626131363596272;13.75371359764404;1.30;0.42;33.35;25.73;0.02;0.05;79.04;1.57;169.16;0.29;37.21;124.75;39.86;98.50;0.04;;;-4188;5590;29430;32500.0;80589;-11.701;14.8927397208;148109.0;0.7192148852080466;0.22159788416991463;0.017451083679908237;0.05608077446758553;96.39216810611418;1.57;169.16;0.29;39.844824930125164;0.002284772837132897;0.04671181982029807;0.19507959976925707;0.01770330642402444;0.053251858593916804;0.002269836462033177;0.017259710151983156;0.19507959976925954;0.017703306424024675;0.053251858593918615;34872;53775;
1058;114;7419;5;2;21618;0.21637006927022356;7.9825374285660144;11.397307532674297;1.38;0.11;33.43;21.32;0.02;0.01;79.88;0.41;169.51;0.21;35.85;127.48;56.55;97.82;0.01;;;-4386;7846;28960;31877.0;78828;-8.306;19.177793308;147511.0;0.7395182468532102;0.24260820449798953;0.023823626024581965;0.008864403501440684;97.42066630496329;0.41;169.51;0.21;56.533128322847375;0.009719388183356227;2.8761362388059615E-4;0.1815223724369413;0.002717965815320078;0.022122729210725358;0.005478267069531867;2.8761362388059295E-4;0.18152237243693778;0.002717965815320081;0.022122729210725493;33411;53776;
35849;16164;7569;20;16;5001;8.544643153717116;0.001603318744173927;19.37824164249614;46.83;13.72;34.11;36.25;0.08;0.07;18.48;58.28;172.94;8.05;26.84;161.92;0.07;98.73;0.05;;;-6628;-2758;31680;34130.0;89483;-34.426;3.1056483231999996;152535.0;0.7982407916437602;0.10584596942902966;0.09009128744240058;0.07256811039055489;22.535247690348758;58.28;172.94;8.05;0.011354863678114169;0.08331735555626797;0.06496650980057103;0.010639818155829909;8.37932689160841;0.006392578596039437;0.028237854535901163;0.024129687505176012;0.010639818155829851;7.977510739050638;0.0063925785960395574;36772;68082;
36131;9523;7562;15;21;11524;4.955304141748449;0.0021391358558270736;19.37770582538448;47.19;8.21;34.00;36.25;0.06;0.09;42.59;34.33;172.77;4.79;29.26;159.30;0.06;97.39;0.06;;;-6360;-2543;31414;34114.0;88699;-33.143;3.3831412048000002;151684.0;0.7977661194787612;0.11907262617581645;0.06540975544931762;0.09476763231425145;51.93484752386452;34.33;172.77;4.79;0.015149574044552918;0.05649533814135715;0.09062657706886548;0.12239185668162395;4.302642200686114;0.38314816917048955;0.02074602642335948;0.031554030127435566;0.1223918566816262;4.229085980241425;0.38314816917049904;37519;68305;
1100;40;7449;3;17;21491;0.41359443463610646;14.50931150885974;4.8705334523805695;1.44;0.03;33.51;9.11;0.01;0.07;79.42;0.14;170.19;0.39;32.09;135.84;102.77;97.00;0.06;;;-4972;14104;27692;30125.0;74037;0.926;31.0676473432;145958.0;0.8045321707468979;0.2957259021029283;0.012437837652618591;0.07701026614687136;96.85079389088962;0.14;170.19;0.39;102.75639503689557;0.00470190901542219;0.03961573802687832;0.03786207097498258;0.01645287996869404;0.31496183665012933;0.0026960028131643417;0.02055843362741591;0.037862070974983064;0.01629249274811774;0.31496183665013744;29412;53794;
1066;110;7387;1;11;21819;0.16524960343058126;6.425115365601109;12.954729595639199;1.39;0.09;33.27;24.23;0.0;0.05;80.63;0.4;168.77;0.15;36.77;125.64;45.51;98.83;0.03;;;-4252;6378;29264;32274.0;79959;-10.539;16.345286469599998;147875.0;0.7263091990519207;0.22916888402062724;0.002304137891479002;0.047531328236229894;98.32575027703028;0.4;168.77;0.15;45.50330953072362;4.542659288350311E-4;0.026831993121399476;0.010212669927400872;0.059187766040657584;0.06856290841228829;0.0;0.01434439552922485;0.010212669927400964;0.055858083764633894;0.06856290841228936;34389;53784;
1090;65;7405;5;26;21725;0.19562527067983163;3.7135294679897437;15.666315493250567;1.42;0.06;33.36;29.30;0.02;0.11;80.28;0.23;169.19;0.12;38.67;122.38;26.31;98.21;0.08;;;-4002;3754;29786;33018.0;81971;-14.325;11.460152781599998;148529.0;0.7039821654937273;0.20627780124352815;0.022986463396588365;0.11541730640917024;97.90376076553962;0.23;169.19;0.12;26.299587045250163;0.020082196419032753;0.097467529740816;0.025282585658399588;0.009970803651645557;0.042822155209937734;0.0070079856048748555;0.03753581902606407;0.025282585658399907;0.009970803651645403;0.04282215520993935;36137;53788;
3545;183;7387;5;8;21745;0.2371726329232293;5.317571980298876;14.062272980941437;4.63;0.18;33.28;26.30;0.02;0.04;80.36;0.66;168.77;0.21;36.61;126.73;37.68;98.81;0.02;;;-4319;5146;29519;32574.0;80986;-12.944;14.239939832800001;148225.0;0.7237360981877796;0.21643201436915888;0.02286348651601249;0.03788944232890817;97.9956010314469;0.66;168.77;0.21;37.65957652167467;0.008506294248858317;0.032385595543382564;0.15117358474160553;0.0031187791833095168;0.041988379206073345;0.005128988899468548;0.013357522845026278;0.15117358474160925;0.0031187791833095866;0.04198837920607488;35089;54646;
1090;5;7412;5;15;21757;0.1285174795611444;11.028184164093844;8.351660797146465;1.42;0.00;33.39;15.62;0.02;0.06;80.4;0.02;169.34;0.09;34.03;131.33;78.12;98.04;0.04;;;-4660;10790;28367;31048.0;76563;-3.999;24.722100314400002;146768.0;0.7686872443287468;0.2680080603874278;0.0227356631006855;0.0654852991309655;98.04672474978422;0.02;169.34;0.09;78.10270306852901;0.021043200467430467;0.042725396166626864;0.025544952112686304;3.2500750815938717E-4;0.038878923306241375;0.007073730841642925;0.019268995821317508;0.025544952112686842;3.2500750815939286E-4;0.03887892330624245;31474;53785;
35697;630;7461;3;6;20853;0.3156460532086348;0.0022355339727298147;19.377609427267583;46.63;0.62;33.59;36.25;0.01;0.03;77.06;2.27;170.47;0.31;32.63;154.93;0.03;97.24;0.02;;;-5952;-2148;31050;34055.0;87555;-31.183;3.7525672424000005;150512.0;0.7949141767323585;0.13885561944234034;0.012868290358800777;0.026987326157890224;93.97334786502925;2.27;170.47;0.31;0.01583227514826982;0.0032443415510453933;0.007328252643774178;0.14346884649299077;0.002957282035918298;0.15864733048490617;0.0022141410937660667;0.005643790186428608;0.14346884649299274;0.0029572820359182526;0.1586473304849075;38472;68075;
1060;103;7554;14;18;20769;0.22355226666535627;6.725116826799969;12.65472813444034;1.39;0.10;34.03;23.67;0.06;0.08;76.75;0.37;172.59;0.16;36.93;125.61;47.67;94.10;0.05;;;-4240;6529;29195;32302.0;79819;-9.908;16.9446331064;147845.0;0.7262410079978552;0.23338739805093583;0.06427490715886158;0.0793137445017354;93.59561173493543;0.37;172.59;0.16;47.627949879080056;0.04275656393331825;0.061982939302455894;0.020085797442259457;0.019951082392730544;0.0787758835945921;0.019273748587532908;0.02638863256318543;0.02008579744225964;0.019951082392730815;0.07877588359459373;34285;53749;
1082;318;7494;9;2;20952;0.3071805571596723;15.251778786227307;4.128066175013004;1.41;0.31;33.73;7.72;0.03;0.01;77.42;1.15;171.22;0.29;31.67;136.82;108.04;96.07;0.01;;;-5040;14780;27556;29959.0;73521;1.962;32.4154874216;145816.0;0.8117652726922336;0.3009755264803394;0.04014342848341066;0.010338879647438707;94.41938533284322;1.15;171.22;0.29;108.01462254194041;0.02757765059201076;0.006919522344026372;0.03576515916705675;0.02942836651173609;0.20748985854484236;0.01032010355623083;0.0031799624005366812;0.035765159167056366;0.029428366511736016;0.20748985854484808;29399;53785;
1068;42;7557;8;24;20806;0.17794233778079308;4.096645928615651;15.28319903262466;1.39;0.04;34.05;28.59;0.03;0.1;76.88;0.15;172.67;0.16;38.75;122.44;29.04;93.89;0.09;;;-3998;3994;29702;33014.0;81753;-13.593;12.197326099999998;148463.0;0.7046557377049181;0.2112311493418589;0.036625458025643404;0.10663316268005381;93.76195377352026;0.15;172.67;0.16;29.012856131048903;0.024567234108865448;0.020362861357181416;0.07079744320031664;0.0085617633126374;0.05365303580179217;0.010047716920536605;0.01693636031592692;0.07079744320031744;0.008561763312637492;0.05365303580179259;35973;53747;
1056;79;7472;1;4;21328;0.200255905952062;0.5750697474449166;18.804775213795395;1.38;0.08;33.64;35.17;0.0;0.02;78.82;0.29;170.72;0.19;41.13;118.67;4.08;96.54;0.01;;;-3701;676;30390;33906.0;84317;-18.689;5.804232322400001;149289.0;0.6802315681934276;0.17910796138633633;0.004957026226441951;0.016876806736343054;96.11667226704517;0.29;170.72;0.19;4.072701458379644;0.0015649072102584278;0.012165127954201499;0.006912930525854474;0.0014896798731291818;0.17812326038861842;0.0;0.006054301434911933;0.006912930525854461;0.0014896798731291827;0.17812326038862542;38174;53770;
1049;233;7400;18;4;21604;0.20955750288738922;8.834871405860577;10.544973555379734;1.37;0.21;33.35;19.72;0.07;0.02;79.83;0.84;169.08;0.16;35.24;128.63;62.62;98.46;0.02;;;-4472;8687;28801;31636.0;78198;-7.136;20.7268467552;147322.0;0.7476503330595857;0.24929706116355058;0.08183622094304312;0.01974707516425213;97.35913441014333;0.84;169.08;0.16;62.5694427834452;0.07597817135881837;0.0014666573548468645;0.039890313929797354;0.08167120412314507;0.010551156120781571;0.024907624618973303;0.0014666573548468603;0.03989031392979859;0.0816712041231458;0.010551156120781767;32843;53777;
5682;1290;7472;20;1;20131;0.16453560171852755;0.001603318744173927;19.37824164249614;7.42;1.27;33.67;36.25;0.08;0.01;74.39;4.65;170.71;0.10;39.41;123.07;0.07;97.68;0.00;;;-4014;-189;30620;34066.0;85200;-21.320;4.538005976799999;149697.0;0.6883870694403252;0.16432847827258426;0.09009128744240058;0.0060770116353356975;90.72002364355845;4.65;170.71;0.10;0.011354863678114169;0.08835914303504472;0.004203293942977371;0.05283032961527122;0.012832462105583123;0.0063103730196511325;0.02856054476708279;0.0025492474174631523;0.0528303296152712;0.012832462105583376;0.006310373019651192;38404;55415;
3545;167;7387;2;16;21754;0.2891571396933416;10.548850141413402;8.830994819826907;4.63;0.16;33.28;16.52;0.01;0.07;80.39;0.6;168.78;0.25;33.33;133.21;74.72;98.70;0.05;;;-4792;10179;28505;31162.0;77127;-5.563;23.735833778400004;146973.0;0.7713399101477467;0.26054803674809335;0.009607604201738364;0.07121121263550842;98.03224594387589;0.6;168.78;0.25;74.70801158650384;0.003574481447058291;0.060867022284142605;0.19471769440772266;0.0032333427274226847;0.026764598826995334;0.0023389685132193822;0.02378466370281109;0.1947176944077269;0.0032333427274227897;0.026764598826995816;31749;54644;
1244;698;7459;21;14;20772;0.5067672594914591;4.7031980672851854E-4;19.379374641433582;1.62;0.59;33.61;36.25;0.08;0.06;76.76;2.52;170.42;0.44;41.21;118.45;0.07;96.85;0.04;;;-3690;105;30531;34058.0;84823;-19.675;4.7534056408000005;149517.0;0.6766114336568206;0.17212315347927046;0.09273529565662608;0.06430754893845621;93.60960673006554;2.52;170.42;0.44;0.003330851903232041;0.03553829947827871;0.057571252522301906;0.044530579893530826;0.3618456113050266;0.007281516292320959;0.02097069086411193;0.020827943441287695;0.044530579893532415;0.34463001959425366;0.0072815162923209895;38465;53834;
1058;114;7419;5;2;21618;0.21632325631044375;15.772376506954362;3.607468454285951;1.38;0.11;33.43;6.75;0.02;0.01;79.88;0.41;169.51;0.21;31.34;137.55;111.72;97.82;0.01;;;-5091;15344;27451;29772.0;73077;2.674;33.3576474832;145644.0;0.8187018275243589;0.30511193642705964;0.023700067151215077;0.008975224346625416;97.42066630496329;0.41;169.51;0.21;111.70154765990148;0.009668979540586575;2.9120930687042296E-4;0.1815223724369413;0.002717965815320078;0.022122729210725358;0.005464658561076814;2.9120930687043006E-4;0.18152237243693778;0.002717965815320081;0.022122729210725493;29375;53776;
