PV_C HP_Heat_P AnlPV_P AnlImport AnlExport AnlOilBoilerHeat AnlOilBoilerFuel AnlNgasBoilerHeat AnlNgasBoilerFuel AnlBiomassBoilerHeat AnlBiomassBoilerFuel AnlOilCost AnlLPGCost AnlBiomassCost AnlElecExchage TotalVariableCost FixedOperationalCost AdditionalCost InvestmentCost CO2Emission AnnualCost
(KW) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (GWh) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (KEuro) (Mt) (KEuro)
8957 10.51000015915635 15.07 3.16 14.65 0 0 0 0 15.539999840843647 22.199999772633785 0.0 0.0 1199.0 -563.0 687.0 754.0 2065.0 1365.0470621002414 -6.471 4871.047062100241 
8300 10.51000015915635 13.96 3.32 13.71 0 0 0 0 15.539999840843647 22.199999772633785 0.0 0.0 1199.0 -505.0 745.0 737.0 2064.0 1197.0470621002414 -5.849 4743.047062100241 
11058 10.51190895202802 18.60 2.66 17.69 0 0 0 0 15.538091047971978 22.197272925674255 0.0 0.0 1199.0 -728.0 522.0 806.0 2064.0 1900.0930506941968 -8.462 5292.093050694197 
6305 10.509867231381788 10.61 3.88 10.91 0 0 1.3276861821154284E-4 1.4752068690171427E-4 15.54 22.2 0.0 0.0 1199.0 -316.0 934.0 687.0 2065.0 689.0470621002414 -3.958 4375.047062100241 
11670 10.511260537852666 19.63 2.53 18.58 0 0 0 0 15.538739462147332 22.198199231639048 0.0 0.0 1199.0 -772.0 478.0 822.0 2065.0 2055.093050694197 -9.042 5420.093050694197 
14104 10.510651711714543 23.73 2.05 22.20 0 0 0 0 15.539348288285455 22.199068983264937 0.0 0.0 1199.0 -930.0 320.0 883.0 2065.0 2675.0470621002414 -11.349 5943.047062100241 
12748 10.516037718082544 21.45 2.31 20.17 0 0 0 0 15.533962281917454 22.191374688453507 0.0 0.0 1198.0 -844.0 405.0 849.0 2065.0 2330.3156134822284 -10.063 5649.315613482228 
6545 10.512985714586444 11.01 3.81 11.24 0 0 0 0 15.537014285413553 22.195734693447935 0.0 0.0 1199.0 -339.0 911.0 693.0 2065.0 750.0930506941968 -4.185 4419.093050694197 
6545 10.512985714586444 11.01 3.81 11.24 0 0 0 0 15.537014285413553 22.195734693447935 0.0 0.0 1199.0 -339.0 911.0 693.0 2065.0 750.0930506941968 -4.185 4419.093050694197 
10716 10.540069645309162 18.03 2.74 17.18 0 0 0 0 15.509930354690836 22.157043363844053 0.0 0.0 1196.0 -703.0 545.0 798.0 2065.0 1814.0826592159792 -8.133 5222.082659215979 
9039 10.512923996679614 15.21 3.14 14.76 0 0 0 0 15.537076003320383 22.195822861886263 0.0 0.0 1199.0 -570.0 680.0 756.0 2065.0 1385.0930506941968 -6.548 4886.093050694197 
