19.45715932,146972,,,,1.002064952,146076,,
19.85245568,146970,,,,1.004512224,146071,,
19.85656837,146960,,,,1.007130404,146033,,
20.27804475,146947,,,,1.009406768,146029,,
20.48257748,146929,,,,1.010301312,146006,,
20.86751202,146931,,,,1.01228131,146000,,
21.00096296,146930,,,,1.0160904,145994,,
21.27334112,146936,,,,1.016366764,145976,,
21.64091385,146912,,,,1.016366764,145976,,
22.21166293,146905,,,,1.018432216,145954,,
22.42357203,146901,,,,1.019261308,145937,,
22.62236478,146909,,,,1.025497668,145892,,
22.7928684,146889,,,,1.030201302,145830,,
23.20480294,146885,,,,1.032010392,145813,,
23.20516476,146880,,,,1.0331813,145785,,
23.71310297,146888,,,,1.038970388,145754,,
23.71310297,146888,,,,1.038970388,145754,,
23.86529022,146873,,,,1.043674022,145733,,
24.1646157,146868,,,,1.043674022,145733,,
24.52695207,146866,,,,1.050995836,145717,,
24.76597207,146862,,,,1.051995836,145715,,
24.82396841,146848,,,,1.052443108,145652,,
25.15245568,146855,,,,1.05408129,145632,,
25.4378375,146848,,,,1.05408129,145632,,
25.45245935,146847,,,,1.059061288,145631,,
25.51409753,146846,,,,1.059784924,145610,,
25.84111387,146838,,,,1.059955832,145579,,
26.12558114,146828,,,,1.062764922,145572,,
26.27686117,146831,,,,1.06393583,145537,,
26.71562114,146822,,,,1.067106738,145520,,
26.80684117,146822,,,,1.071810372,145507,,
27.11220477,146804,,,,1.071810372,145507,,
27.73421388,146815,,,,1.076257644,145505,,
27.78830299,146814,,,,1.077684914,145462,,
27.9157775,146792,,,,1.079494004,145449,,
28.4668175,146785,,,,1.082474002,145436,,
28.69498118,146787,,,,1.086283092,145422,,
28.78600841,146777,,,,1.088986726,145411,,
29.31129388,146789,,,,1.089730364,145408,,
29.52393573,146795,,,,1.090795816,145386,,
29.57601752,146762,,,,1.094775814,145364,,
29.69642845,146765,,,,1.094966724,145362,,
29.77457391,146764,,,,1.097223086,145352,,
30.05295207,146753,,,,1.099946722,145336,,
30.48736478,146752,,,,,,,
30.6832521,146750,,,,,,,
31.03299574,146742,,,,,,,
31.4094339,146737,,,,,,,
31.41403208,146727,,,,,,,
31.66123388,146726,,,,,,,
32.35041756,146723,,,,,,,
32.37171571,146715,,,,,,,
32.76981572,146713,,,,,,,
33.25256302,146723,,,,,,,
33.27030299,146706,,,,,,,
33.54321754,146692,,,,,,,
33.92158302,146696,,,,,,,
34.03959936,146682,,,,,,,
34.04196118,146680,,,,,,,
