18.67852914,166223,13.69288625,148242,6.961093764,147193,,,,,,,,,,,,
18.85529599,166115,13.93704631,148242,7.020459246,147185,,,,,,,,,,,,
19.14587674,166039,14.23993983,148225,7.627795616,147183,,,,,,,,,,,,
19.3482607,165726,14.78043285,148183,7.637751948,147169,,,,,,,,,,,,
19.34980722,165683,14.89273972,148109,7.936515588,147167,,,,,,,,,,,,
19.73278369,165401,15.25629973,148028,8.304811954,147167,,,,,,,,,,,,
20.05889814,165292,15.61775298,148035,8.304811954,147167,,,,,,,,,,,,
20.27396872,165018,15.8555664,147953,8.4054538,147165,,,,,,,,,,,,
20.43295802,164902,16.34528647,147875,8.779470138,147151,,,,,,,,,,,,
20.5169238,164876,16.94463311,147845,9.319513806,147155,,,,,,,,,,,,
20.91644573,164740,17.28167316,147761,9.373521034,147140,,,,,,,,,,,,
20.96958583,164483,18.0036733,147761,9.757530144,147133,,,,,,,,,,,,
21.36925963,164241,18.03877991,147697,9.807895626,147133,,,,,,,,,,,,
21.62999119,164033,18.53639322,147639,9.807895626,147133,,,,,,,,,,,,
22.07602754,163648,18.70684662,147575,10.31141924,147134,,,,,,,,,,,,
22.20029492,163557,19.17779331,147511,10.47995197,147131,,,,,,,,,,,,
22.4852361,163251,19.80018,147518,10.54375195,147113,,,,,,,,,,,,
22.8304329,162997,19.81642002,147440,10.96895197,147108,,,,,,,,,,,,
23.12793237,162803,20.29211329,147454,10.96895197,147108,,,,,,,,,,,,
23.4999773,162633,20.3222467,147363,11.5515447,147100,,,,,,,,,,,,
23.77940831,162376,20.72684676,147322,11.95356837,147105,,,,,,,,,,,,
24.18146713,162047,21.25755343,147262,12.38022289,147079,,,,,,,,,,,,
24.18146713,162047,21.65408678,147248,12.73460471,147075,,,,,,,,,,,,
24.56740937,161694,21.72947346,147205,12.97679562,147070,,,,,,,,,,,,
24.99852488,161325,21.82406012,147207,13.22485562,147068,,,,,,,,,,,,
25.42495483,161076,22.19871349,147115,13.7165647,147075,,,,,,,,,,,,
25.74800189,160933,22.45198016,147087,13.75341201,147073,,,,,,,,,,,,
25.76537302,160818,22.70514022,147069,13.98357926,147050,,,,,,,,,,,,
26.05575804,160567,22.89826024,147052,14.22604653,147049,,,,,,,,,,,,
26.59320832,160304,23.26958022,146975,14.27060292,147051,,,,,,,,,,,,
26.66286072,160086,23.73583378,146973,14.43266838,147055,,,,,,,,,,,,
27.23969815,159743,23.82471349,146970,14.54106653,147041,,,,,,,,,,,,
27.56742007,159361,24.20980698,146880,14.79585929,147047,,,,,,,,,,,,
27.56742007,159361,24.30418028,146842,15.13374838,147054,,,,,,,,,,,,
27.79459334,159320,24.72210031,146768,15.22783562,147030,,,,,,,,,,,,
28.18236125,158967,25.32663367,146752,15.704232,147027,,,,,,,,,,,,
28.43644254,158848,25.50943369,146681,15.75823566,147027,,,,,,,,,,,,
28.87590671,158541,25.84914036,146631,15.96887018,147018,,,,,,,,,,,,
28.94886072,158285,26.33018042,146576,16.12634112,147017,,,,,,,,,,,,
29.28295377,158080,26.33362041,146575,16.39654836,147016,,,,,,,,,,,,
29.60053452,157805,27.00770037,146589,16.49599564,147007,,,,,,,,,,,,
29.65193024,157779,27.08222047,146465,16.97048291,147008,,,,,,,,,,,,
30.23126714,157367,27.64278047,146409,17.2760393,146997,,,,,,,,,,,,
30.32324148,157371,27.8551405,146363,17.33859381,146991,,,,,,,,,,,,
30.63553452,156999,28.06074056,146360,17.77307931,146997,,,,,,,,,,,,
30.93618586,156787,28.40879387,146302,17.906252,146987,,,,,,,,,,,,
31.30737195,156699,28.46047388,146279,18.09671749,146986,,,,,,,,,,,,
31.55977837,156430,28.91774056,146241,18.39837746,146979,,,,,,,,,,,,
31.55977837,156429,29.69583392,146188,18.59164837,146968,,,,,,,,,,,,
31.6352896,156377,29.7061539,146164,19.29271927,146963,,,,,,,,,,,,
32.00348746,156217,29.93407394,146092,19.45715932,146972,,,,,,,,,,,,
32.12324361,155935,30.51640732,146033,19.85245568,146970,,,,,,,,,,,,
32.46929924,155813,30.62226066,146002,19.85656837,146960,,,,,,,,,,,,
32.55033666,155585,31.06764734,145958,20.27804475,146947,,,,,,,,,,,,
32.73746394,155383,31.69822075,145882,20.48257748,146929,,,,,,,,,,,,
32.89318479,155263,31.72803403,145859,20.86751202,146931,,,,,,,,,,,,
33.33674308,155153,32.41548742,145816,21.00096296,146930,,,,,,,,,,,,
33.9986618,154516,32.63687411,145742,21.27334112,146936,,,,,,,,,,,,
34.16510244,154484,32.89046077,145706,21.64091385,146912,,,,,,,,,,,,
34.43904469,154232,33.35764748,145644,22.21166293,146905,,,,,,,,,,,,
34.60927678,154116,33.77264748,145611,22.42357203,146901,,,,,,,,,,,,
35.02643722,153817,34.17427419,145531,22.62236478,146909,,,,,,,,,,,,
35.02643722,153817,34.50812753,145496,22.7928684,146889,,,,,,,,,,,,
35.13953239,153734,34.99226094,145498,23.20480294,146885,,,,,,,,,,,,
35.36117196,153386,35.05802091,145440,23.20516476,146880,,,,,,,,,,,,
35.78386929,153128,35.39931424,145366,23.71310297,146888,,,,,,,,,,,,
36.12096234,153046,35.7814076,145320,23.71310297,146888,,,,,,,,,,,,
36.44904362,152609,36.25663437,145291,23.86529022,146873,,,,,,,,,,,,
36.94781047,152203,36.30606096,145262,24.1646157,146868,,,,,,,,,,,,
37.22802973,152096,36.73062097,145253,24.52695207,146866,,,,,,,,,,,,
37.48629711,151787,36.79218098,145198,24.76597207,146862,,,,,,,,,,,,
37.66907785,151564,37.13080768,145168,24.82396841,146848,,,,,,,,,,,,
37.90491422,151532,37.3329143,145154,25.15245568,146855,,,,,,,,,,,,
38.17321796,151346,37.8490611,145146,25.4378375,146848,,,,,,,,,,,,
38.54130994,150929,37.88116772,145080,25.45245935,146847,,,,,,,,,,,,
38.73792705,150882,38.33591444,145068,25.51409753,146846,,,,,,,,,,,,
39.08955379,150762,38.36535443,145006,25.84111387,146838,,,,,,,,,,,,
39.21135593,150647,38.69432778,144962,26.12558114,146828,,,,,,,,,,,,
39.51863614,150306,39.01164776,144905,26.27686117,146831,,,,,,,,,,,,
