PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;KWe;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KW;KW;
27221;6413;9533;59;383;6162;1.2089996510131695;19.355499392700075;0.024345568540234497;21;35.56;7.44;42.79;0.13096211684848344;0.26;1.73;27.77;28.9;195.04;1.18;23.70;166.55;151.80;78.08;1.78;;;-7224;19064;27355;28792.0;73521;-8.291;44.46726188;148732.0;0.9018297307546456;0.3188153930421757;0.3104828211371979;1.8161999758785787;34.71340679441562;28.9;195.04;1.18;151.5593668946594;0.09335915976438282;0.035233343791763225;0.295495200434247;0.033057309122183784;0.7518546379005927;0.06096739934286822;0.03523334379176379;0.295495200434252;0.03305730912218381;0.7518546379006096;30194;63815;
38331;13861;9103;8;27;1071;11.831535687528142;6.366237437517889;13.01360752372242;10770;50.07;15.56;38.96;70.00409895236002;0.04;0.12;4.83;62.46;186.25;11.82;44.92;119.81;49.88;97.07;0.13;;;-3488;7765;65024;41145.0;128472;-12.424;20.259985808000003;242406.0;0.7952976391638102;0.20766096293851313;0.04142284294196487;0.12961144474619604;6.033055082880054;62.46;186.25;11.82;49.84954900699633;0.025077909603877548;0.00285958660761545;0.3757115383430041;2.0677473659530987;9.360139287020546;0.012258173174299582;0.0028595866076155034;0.3757115383430107;2.0677473659530863;9.360139287020468;39053;59405;
39534;15086;8932;37;20;603;7.76477332859036;11.45082498159589;7.92901997964442;6562;51.64;16.03;40.06;42.65257717650123;0.17;0.09;2.72;67.99;182.74;7.32;32.07;144.86;89.80;96.86;0.09;;;-5560;11792;50680;36255.0;107815;-14.822;28.900702468;206542.0;0.8496854439802143;0.231710183957793;0.19728586652769095;0.09702484888381183;3.3965181077510898;67.99;182.74;7.32;89.66339485339029;0.10450313717427238;0.006142601380582845;1.0525755737957139;5.756555792770366;0.8449962234694246;0.051684299672058294;0.006142601380582824;0.6643543680803099;5.756555792770559;0.8449962234694123;34453;63309;
37577;14463;9139;60;236;49;2.9833679357056395;18.613287514115676;0.766557447124636;635;49.08;16.71;40.73;4.123542475317555;0.27;1.06;0.22;65.18;186.97;2.74;19.27;181.58;145.97;98.53;0.84;;;-8262;17813;30224;29246.0;78430;-16.725;42.037151748;155713.0;0.9614648157012927;0.2802089027404469;0.3155440797990343;1.1185812606863996;0.2765975764832677;65.18;186.97;2.74;145.74762522177997;0.17164353370379443;0.4181951781554421;0.013622536919896533;0.32139270999772496;2.0585139769287815;0.08320014750813014;0.26154601864798876;0.013622536919896969;0.32139270999773795;2.058513976928764;28822;68799;
39455;12898;9255;8;100;1272;3.391513321758368;8.37766690904131;11.002178052199;9106;51.54;14.46;41.63;59.184016396194075;0.04;0.45;5.73;58.12;189.35;3.26;40.81;128.02;65.64;91.18;0.37;;;-4161;9307;59261;39516.0;119429;-12.411;23.874364443999998;227513.0;0.8047187797902766;0.22327998699424426;0.04428139402096529;0.4737466268520751;7.167438836959663;58.12;189.35;3.26;65.59964519786617;0.002198774994272416;0.13699810480070632;0.9472996418715985;1.966844542347013;0.33817225774477755;0.002198774994272434;0.09605479998758289;0.8586275216230581;1.9668445423470498;0.33817225774478515;37711;60829;
39447;13052;9127;37;273;1496;1.762824850029775;13.096430075531304;6.283414885709005;5200;51.52;15.13;40.83;33.80037369469445;0.17;1.23;6.74;58.82;186.74;1.76;29.81;152.79;102.72;97.12;1.27;;;-6111;13328;45865;34727.0;100334;-14.639;32.234188044;194254.0;0.8736842105263157;0.24732412499732723;0.19444740624435558;1.2953908851182374;8.426656463101972;58.82;186.74;1.76;102.54897642043277;0.01729757222995468;0.025735522316765205;0.2242769427804944;0.09902348425224888;1.3964913284503118;0.01729757222995484;0.025735522316765676;0.22427694278049257;0.09902348425225105;1.3964913284503442;33671;65019;
36994;13032;9320;1;201;748;2.3172562938775365;11.619211228766185;7.760633732474124;6423;48.32;14.97;41.88;41.746777037098056;0.01;0.91;3.37;58.73;190.68;1.90;33.88;141.71;90.99;91.74;0.64;;;-5291;12102;49987;36334.0;106142;-12.686;29.609623312000004;204565.0;0.8359438228993098;0.24092901297619213;0.006738089607960916;0.9554569761131845;4.214386386075128;58.73;190.68;1.90;90.98190968460784;4.206912236285127E-4;0.7093309168981247;0.4138874475620465;0.6261432519798992;0.5674739862138379;4.2069122362851653E-4;0.3007022757574332;0.4078584877094586;0.626143251979902;0.5674739862138443;35052;62464;
38959;9311;8815;65;227;6676;2.857222759217665;19.313323930926312;0.06652103031399596;56;50.89;10.76;39.68;0.35783657836807853;0.29;1.02;30.08;41.96;180.34;2.64;19.53;183.84;151.47;98.51;0.82;;;-8366;18548;27993;28409.0;75067;-15.951;43.539361372;150017.0;0.978445994707722;0.2986351725038638;0.34336266641788166;1.0749543096108567;37.60610174084037;41.96;180.34;2.64;151.2291203763323;0.18105607984518401;0.362697355316172;1.9131035822945544;0.18830541301350676;0.21206032874824798;0.08872244770005219;0.23787881917079737;1.9131035822945488;0.18830541301350984;0.21206032874825068;29050;69683;
39908;14604;9128;15;22;214;6.318103617766847;15.573517644857084;3.806327316383228;3150;52.13;15.79;40.99;20.4753765330203;0.07;0.1;0.97;65.81;186.75;5.55;24.35;166.44;122.01;93.67;0.10;;;-7156;15012;38939;32294.0;91246;-16.309;36.28978594;177491.0;0.912172499521897;0.2589936273536954;0.07973838290411285;0.10517406429478043;1.2066111736482807;65.81;186.75;5.55;121.94531521452441;0.01431201768363705;0.007290184796811444;1.1142497260456885;4.50294872132729;0.6793029679134198;0.011883773930223754;0.007290184796811624;0.34886024069060556;4.502948721327316;0.6793029679134223;31299;66928;
