PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;Total Local System Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;Annual MaximumImportElectr.;Annual MaximumExportElectr.;
2419;131;8038;4;42;12766;1.9269532048801956;16.150900157207722;3.2289448040325874;1520;3.16;0.16;36.00;10.413346993005096;0.02;0.19;57.53;0.59;197.78;1.93;36.15;130.34;103.56;68.54;0.18;;;-4043;13726;27127;34862.0;72458;20.168;28.934972069999997;148173.0;0.8051552374504305;0.3043255293770777;0.018458093401449188;0.19200583475620384;68.48842062547182;0.59;197.78;1.93;103.54826617790587;0.0034111322316720707;0.007429078295859495;0.6891585606234659;0.014259399258201149;1.212695034470997;0.0030524670018281666;0.007429078295859506;0.6891585606234815;0.014259399258201483;1.21269503447102;32307;52477;
1480;464;8012;2;45;12572;2.4466882844850657;4.714426843773752;14.665418117466558;6903;1.93;0.57;35.88;47.29597342882965;0.01;0.2;56.65;2.09;197.15;2.40;53.24;99.45;30.23;69.29;0.15;;;-1759;5562;28311;42331.0;76971;4.425;10.011319032000001;153175.0;0.7388464144004645;0.24539652842100543;0.011184743962822841;0.20681275018602702;67.44591493629738;2.09;197.15;2.40;30.225604823486652;0.010754154117255353;0.09717386500644452;1.1119129490152493;0.0010301900012377652;1.2258171263448787;0.0035519076392618574;0.05477727631056366;1.1119129490152726;0.0010301900012377816;1.2258171263449127;37596;46797;
7123;178;8032;5;138;12658;1.6884286987391592;12.429483514374242;6.950361446866065;3272;9.30;0.21;35.97;22.41491566614306;0.02;0.62;57.04;0.8;197.62;1.65;39.42;124.45;79.71;68.75;0.50;;;-3596;10797;27561;37293.0;74222;14.603;22.764286556000002;149873.0;0.7925997581620314;0.2789177549073713;0.024952297308832538;0.626357031336574;67.90755943692966;0.8;197.62;1.65;79.68914765570759;0.003744536897458549;0.16230313206568575;0.2905493651235494;0.0201347874846286;1.211696877167837;0.003225241522354231;0.12137184078948778;0.2905493651235545;0.020134787484628797;1.2116968771678511;34043;52354;
1044;7;8943;104;131;7761;1.4048341158078683;9.912453109398937;9.467391851841374;4457;1.36;0.01;40.20;30.532338722188427;0.47;0.59;34.97;0.03;220.04;1.23;47.81;110.06;63.91;41.12;0.55;;;-2523;8416;27666;39612.0;75164;12.209;18.868851858;150858.0;0.7482699781969855;0.2838264906893506;0.5288564766424183;0.5955667467125024;41.63623242002568;0.03;220.04;1.23;63.551710620289406;0.32834968057642305;0.04045927389762875;0.47162456868286307;0.0035511860304104823;0.5608494066205428;0.14995742534526071;0.040459273897629607;0.4716245686828728;0.00351371033139223;0.5608494066205493;35999;48832;
1194;206;8968;46;54;7561;2.432042379906542;13.466238191759606;5.913606769480702;2784;1.56;0.18;40.35;19.071381831575263;0.21;0.24;34.07;0.93;220.66;2.16;42.42;119.58;86.54;39.80;0.23;;;-3234;10862;27311;37309.0;73866;16.989;24.635831955999997;149348.0;0.7672997679155024;0.3006755308212495;0.2313300789595001;0.24527004772380603;40.56118035563439;0.93;220.66;2.16;86.33609291882837;0.02311675205156162;0.019411429533950985;1.4651764857571907;0.5458988499603579;0.37843886260348086;0.023050213000879265;0.019411429533950676;1.4651764857572318;0.27740684525966103;0.378438862603482;34303;50542;
1746;479;7905;29;101;13064;1.9021945409579886;5.299594374448931;14.080250586791378;6628;2.28;0.59;35.61;45.408808142402194;0.13;0.45;58.87;2.16;194.49;1.64;51.97;101.24;34.07;71.74;0.31;;;-1905;6081;28263;41905.0;76677;5.238;11.020368146000001;152926.0;0.7423324773487087;0.24774001783535532;0.14545765075182396;0.45944059847729046;70.08420992141372;2.16;194.49;1.64;33.97728941290443;0.13953536165424374;0.31830425582589306;1.348197595423395;0.005771934752583332;0.09038539330187369;0.046157715229848656;0.14419022993613906;1.3481975954234269;0.005771934752583533;0.09038539330187202;37231;47136;
1369;173;7915;38;63;13339;0.8944799545132285;4.014741052607197;15.365103908633113;7233;1.79;0.18;35.61;49.552460105341794;0.17;0.28;60.11;0.78;194.76;0.78;54.46;97.51;25.91;72.32;0.20;;;-1610;5225;28374;42747.0;77071;3.532;8.912460828;153417.0;0.7363244343233685;0.243506503640528;0.1935481638044354;0.28725521011014143;71.56128487307788;0.78;194.76;0.78;25.739709310580523;0.02707841565472181;0.17255757253822446;0.1882320369976511;0.15361590977840311;0.352996019544228;0.024915142751093168;0.08521444641193285;0.18823203699765548;0.12955803350374356;0.35299601954423593;37911;46383;
1322;50;8086;16;68;12546;7.613867766826923;7.1290962287676045;12.250748732472706;5767;1.73;0.06;36.30;39.508664662224476;0.07;0.31;56.54;0.23;198.97;7.46;49.94;105.00;45.76;59.77;0.24;;;-2181;6953;28042;40817.0;76342;7.879;14.045919092000002;152154.0;0.7482132509175199;0.26071038206210206;0.0794173023710669;0.30954917329473436;67.30528051027554;0.23;198.97;7.46;45.706774651497746;0.07653306338243437;0.09598608656010577;6.678481184500431;0.00972249142293182;0.7531449409610205;0.024942313661598176;0.06681894656387746;6.60959217282817;0.00972249142293188;0.7531449409610221;36610;47816;
3461;319;8204;8;50;11663;1.6855294663329796;0.12244479626176602;19.257400164978545;9065;4.52;0.33;36.75;62.105115532055805;0.03;0.22;52.56;1.44;201.85;1.67;60.63;89.33;0.82;64.13;0.22;;;-921;1980;28778;45476.0;78931;-2.010;2.4567025340000006;155165.0;0.7225943237122344;0.22438978782804606;0.03881821551628292;0.22635465781258687;62.568220732074444;1.44;201.85;1.67;0.7850303222730605;0.0036762825371925395;0.006741285132831564;0.2527811556811463;0.22967852270760758;1.1926522202742016;0.0036236057131161757;0.006741285132831623;0.25278115568114784;0.21123082223241357;1.1926522202742438;39943;45252;
1245;40;8956;14;15;7866;1.0617063880676407;3.5613950803071477;15.818449880933164;7446;1.63;0.04;40.21;51.01450086600945;0.06;0.07;35.45;0.18;220.35;1.00;57.93;94.20;22.88;42.25;0.05;;;-1285;3810;28320;43773.0;77673;3.232;8.200011674;153576.0;0.7210294326745342;0.2517194791991783;0.06837894319936429;0.06801914043143548;42.19809397774444;0.18;220.35;1.00;22.833172278373215;0.06534349392856181;0.037049998994465934;0.16194130967708084;0.01667570280798711;0.7806958826595449;0.02136313335189914;0.019957250332889604;0.16194130967708134;0.01667570280798779;0.7806958826595619;38991;45920;
2186;133;8263;13;34;11536;1.5734221074889458;4.386321054015178;14.993523907225132;7058;2.85;0.16;37.04;48.35411460080105;0.06;0.15;51.99;0.6;203.32;1.56;54.30;98.50;28.18;62.26;0.12;;;-1662;5060;28312;42730.0;77163;4.031;9.49667174;153265.0;0.7352516600904629;0.24681159175884318;0.0645607377326395;0.15550544217697732;61.88724137683743;0.6;203.32;1.56;28.12202017360751;0.0063264095783937884;0.044854112489055145;0.4187639241107763;0.023167387196887726;1.0803102741138328;0.006323756690821929;0.031689382132822214;0.41876392411077745;0.023167387196887653;1.0803102741138346;38025;46804;
2171;4;8262;13;33;11670;1.3192250983739497;3.5041634018580505;15.87568155938226;7473;2.84;0.00;37.10;51.199073029007785;0.06;0.15;52.59;0.02;203.3;1.24;55.86;96.18;22.51;62.11;0.10;;;-1477;4427;28396;43317.0;77482;2.824;8.038115348;153622.0;0.7313834904752743;0.24340191582564588;0.0645607377326395;0.149096721323608;62.608062505697355;0.02;203.3;1.24;22.46624281833252;0.054923206514819814;0.09230585466023308;0.4405547169648379;6.308521402592612E-4;0.7308104680937996;0.0206215016557452;0.04562332699349712;0.44055471696484777;6.308521402592754E-4;0.7308104680938329;38468;46361;
1810;8;8269;8;97;11572;1.1374193591353488;15.847278730621484;3.5325662306188277;1663;2.36;0.01;37.12;11.392526093745719;0.03;0.44;52.15;0.04;203.45;1.11;37.38;128.24;101.63;61.82;0.39;;;-3886;13331;27125;35239.0;72571;19.955;28.504475684000003;148266.0;0.7966329966329966;0.3065457309052872;0.03901075772117402;0.44326063701227697;62.081490756347925;0.04;203.45;1.11;101.60165812563352;0.038377673289425665;0.058174071621541854;0.25881069612106566;0.00697639202186928;0.7750805260814463;0.010996662364252674;0.056620171866681064;0.25881069612106516;0.006186558199990001;0.7750805260814685;32663;52047;
1220;511;8279;4;41;11070;2.7424742907785884;11.485757873728877;7.894087087511431;3716;1.59;0.60;37.18;25.458430857224364;0.02;0.18;49.89;2.3;203.72;2.73;43.53;116.13;73.65;60.51;0.16;;;-3017;10130;27591;38102.0;74412;13.904;21.228993753999998;150235.0;0.7677437968840161;0.2819453678623833;0.021775036897895738;0.1854166523572718;59.389174529685924;2.3;203.72;2.73;73.63863945583795;0.020178334949357963;0.02248409872043511;1.8729297849038067;0.09092569730453047;0.735956374900458;0.007014758965079251;0.02210957708773945;1.8729297849038358;0.09092569730453273;0.7359563749004772;34613;49810;
1557;3;8282;41;325;11246;1.880863361343935;4.19590492289416;15.18394003834615;7148;2.03;0.00;37.11;48.96820662366633;0.18;1.47;50.68;0.01;203.77;1.76;55.03;97.40;27.10;59.97;1.18;;;-1576;4966;28318;42864.0;77214;4.105;9.451084454;153362.0;0.7332243013131946;0.24969331353222318;0.20546526830237866;1.4800957907008094;60.33167286008132;0.01;203.77;1.76;26.901205232151327;0.0036858085041461355;0.41773549293595397;0.31977659833121935;0.001865378483356004;1.1378000830892596;0.0036858085041462105;0.30162368051106275;0.3197765983312201;0.0016090874645280804;1.1378000830893065;38158;46489;
37969;123;7997;114;19;12912;5.4628370105617226;0.011014562607678765;19.368830398632632;9117;49.59;0.11;35.82;62.46447803559024;0.52;0.09;58.19;0.55;196.77;4.98;46.84;120.86;0.45;65.77;0.06;;;-3000;-101;29161;45402.0;81378;-5.731;1.8257555120000002;155840.0;0.8117134559535334;0.17801899468427906;0.5787157817164411;0.08595198665637177;69.27055832829049;0.55;196.77;4.98;0.07061766524661087;0.505610762763396;0.06279241172778934;3.4501093539508854;0.27268779497877976;1.1716366871408712;0.18100490929990443;0.028702065735195396;3.4501093539509355;0.152096839480328;1.171636687140889;39873;59743;
1248;146;8262;14;31;11529;1.0203702798376701;2.4056390017728613;16.974205959467447;7990;1.63;0.16;37.10;54.741814219282524;0.06;0.14;51.95;0.66;203.3;0.97;58.06;92.79;15.48;62.60;0.10;;;-1213;3707;28506;44036.0;77849;1.393;6.244715308;154098.0;0.7256590340581106;0.23923889148073263;0.06851956147840112;0.14215964010114587;61.85020485698637;0.66;203.3;0.97;15.423273332066344;0.013049101088538108;0.09196439757801919;0.1188432141157888;0.06656343775604093;0.729950129299283;0.010558180427608081;0.043684426277238224;0.1188432141157901;0.06656343775604184;0.7299501292992833;38954;45529;
1147;62;8262;7;101;11550;3.4014142187256766;1.2395059945263711;18.140338966713937;8539;1.50;0.07;37.02;58.50259316765245;0.03;0.46;52.05;0.28;203.29;3.23;60.14;89.91;7.97;60.11;0.32;;;-976;2779;28624;44787.0;78454;-0.170;4.363973452;154644.0;0.7220885466794995;0.23480676189576838;0.033804447734949;0.459699197402571;61.96326916965373;0.28;203.29;3.23;7.946844782706924;0.032016028018572784;0.292906549410924;1.8963115731245455;0.013348701017533892;1.1668313671541009;0.0106399785636929;0.14183804299692584;1.8963115731245832;0.013348701017533998;1.1668313671540969;39521;44965;
1155;150;8262;2;95;11471;3.2045444151559663;12.023352247082121;7.356492714158188;3463;1.51;0.17;37.01;23.724689003160158;0.01;0.43;51.7;0.68;203.3;3.20;42.92;117.40;77.09;60.24;0.42;;;-3106;10539;27521;37724.0;74186;14.725;22.175922856;149970.0;0.7715481976996006;0.2863436610983518;0.011281073510365822;0.43255368652458304;61.54174370296792;0.68;203.3;3.20;77.0853182617176;0.010238444829318192;0.01288229614666895;1.8834112915294212;0.05486139839064884;1.2431509842599093;0.0035177790588682713;0.012882296146669022;1.8834112915294052;0.05486139839065018;1.2431509842599324;34426;50049;
1253;133;8263;13;26;11544;3.063795310011775;1.730144255214684;17.649700706025627;8308;1.64;0.16;37.10;56.92028477693264;0.06;0.12;52.02;0.6;203.32;2.98;59.22;91.15;11.13;60.21;0.08;;;-1080;3115;28577;44481.0;78251;0.453;5.125686196;154424.0;0.7233500096209352;0.23633291513037907;0.0645607377326395;0.11791606804062395;61.93154313921242;0.6;203.32;2.98;11.092473863457903;0.06256189554417352;0.07293099060829948;2.174621119733407;0.023167387196887726;0.7305139169290078;0.021183371014136664;0.03631359975093073;2.1746211197334544;0.023167387196887653;0.7305139169290201;39276;45215;
1027;91;8270;101;120;11365;1.4824346886680386;10.470068716028646;8.909776245211665;4194;1.34;0.10;37.04;28.734028390807616;0.45;0.54;51.22;0.41;203.48;1.47;45.33;113.12;67.56;61.42;0.54;;;-2788;9546;27673;38745.0;74676;12.738;19.747120993999996;150640.0;0.7624386488307189;0.2796793468824644;0.5110805408064948;0.5484236987323484;60.97238978452958;0.41;203.48;1.47;67.12675155907446;0.08414679646409365;0.008351241828633352;0.10389407135848985;0.03310956118058197;1.25293301783624;0.0725139428864348;0.00835124182863355;0.10389407135849046;0.03310956118058181;1.2529330178362672;35176;49271;
1191;92;8272;12;32;11529;1.0640068070028519;1.7751807667475579;17.604664194492752;8287;1.56;0.10;37.14;56.77504202723913;0.06;0.15;51.95;0.42;203.54;0.98;59.22;91.17;11.42;62.25;0.10;;;-1080;3245;28567;44456.0;78097;0.533;5.206686196;154365.0;0.7233070411696805;0.23679127631223168;0.06275732302479739;0.14691405064383503;61.850706673398804;0.42;203.54;0.98;11.381216449848619;0.06014753708434125;0.09036582803646828;0.15060260331061967;0.03207199417606428;0.7308188443953584;0.02101696869669327;0.045228286006717196;0.15060260331061975;0.03207199417606503;0.7308188443953659;39271;45210;
