PV_Cap;NGas_CHP_Cap;HP_Cap;Oil_boiler_Cap;Ngas_boiler_Cap;Biomass_boiler_Cap;NumberOfPetrolCars;NumberOfDieselCars;NumberOfElectricCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NgasConsuption;DieselCost;PetrolCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;ElecCarInvestmentCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;ngasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;reducedPetrolDemand;reducedDieselDemand;
KWe;KWe;KWe;KWth;KWth;KWth; ; ; ;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Mt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
60507;1011;2350;141;1009;10818;2522;1911;27.0;64.82;4.49;7.30;0.05;0.29;2.09;22.41;3.14;23.37;17.69;55.08;25.06;29.88;11.29;2118.0;1895.0;1045.0;-1787.0;4263.0;1725.0;5300.0;45;9382.0;-4.021;20698.0;1.459193904150792;0.4836771205451816;0.36608795249422077;2.323143387698362;29.87721701507267;3.14;23.37;10.45;14.24;
31445;4586;1348;141;582;10695;169;128;4163.0;33.69;20.36;4.19;6.93;0.29;1.2;22.15;14.25;13.4;11.31;29.67;2.02;29.54;42.05;191.0;127.0;1034.0;-843.0;4146.0;1529.0;5700.0;6998;13007.0;2.776;28661.0;0.7639821029082775;0.42441149724565763;0.3650582070109623;1.3388641276923983;29.537815626161542;14.25;13.4;.7;.95;
9367;2227;2207;76;112;10642;2449;1856;155.0;10.03;9.89;6.86;0.26;0.16;0.23;22.04;6.92;21.95;17.39;5.63;24.18;29.39;20.03;2034.0;1840.0;1028.0;939.0;7585.0;822.0;5274.0;261;2303.0;14.494;16143.0;0.46373892022562446;0.49044931825675464;0.19716345540543667;0.2576218940637155;29.39157920785487;6.92;21.95;10.15;13.83;
52510;4202;2215;62;548;7224;2049;1553;858.0;56.25;18.65;6.88;1.43;0.13;1.13;14.96;13.05;22.02;8.84;50.86;20.22;19.95;38.56;1701.0;1539.0;698.0;-2143.0;5133.0;1870.0;5402.0;1442;10538.0;-1.325;23825.0;1.1745032461144993;0.4769063806182221;0.15925994694995874;1.2601667327864572;19.95123469854367;13.05;22.02;8.49;11.57;
30019;1583;2055;61;434;12035;166;125;4169.0;32.16;7.02;6.38;6.94;0.13;0.9;24.93;4.92;20.43;23.07;24.37;1.78;33.24;15.05;158.0;125.0;1163.0;217.0;2979.0;1183.0;5933.0;7008;11960.0;3.091;26341.0;0.8495702005730658;0.4431012620465008;0.15735425559269947;0.9984726845267178;33.237304243775775;4.92;20.43;.69;.93;
35502;2163;2328;15;597;9738;57;43;4360.0;38.03;9.60;7.23;7.25;0.03;1.24;20.17;6.72;23.14;21.59;30.18;0.60;26.89;20.58;52.0;44.0;941.0;-204.0;2624.0;1333.0;6056.0;7329;13259.0;1.397;27754.0;0.9082456140350876;0.4493071695894705;0.03856085489809493;1.3746037133937867;26.89263942086446;6.72;23.14;.24;.32;
50960;457;2575;89;1386;10247;2491;1888;81.0;54.59;2.03;8.00;0.13;0.19;2.87;21.23;1.42;25.6;20.69;44.61;24.62;28.30;7.24;2074.0;1871.0;990.0;-1009.0;4570.0;1470.0;5383.0;136;7861.0;-0.313;19367.0;1.2892398815399801;0.5002650886323606;0.23131228807275406;3.189635104844776;28.300270228940025;1.42;25.6;10.32;14.07;
60592;964;2168;38;1193;11685;2052;1555;853.0;64.91;4.28;6.74;1.42;0.08;2.47;24.2;2.99;21.55;18.69;55.15;20.19;32.27;11.30;1695.0;1541.0;1129.0;-1738.0;3620.0;1732.0;5386.0;1434;10769.0;-4.979;22384.0;1.4569850039463297;0.47183403374345306;0.09833900997025438;2.7445601203403176;32.27133123171054;2.99;21.55;8.5;11.59;
59631;2377;2519;135;841;8135;2522;1912;26.0;63.88;10.55;7.83;0.04;0.28;1.74;16.85;7.38;25.04;13.55;55.54;25.05;22.47;23.03;2117.0;1895.0;786.0;-2082.0;4718.0;1826.0;5355.0;44;9638.0;-3.215;21564.0;1.3711053780512006;0.4897241033094655;0.3499322068963832;1.9351842263940708;22.466716983241827;7.38;25.04;10.45;14.25;
56974;3397;1678;39;645;10931;2529;1917;14.0;61.04;15.08;5.21;0.02;0.08;1.34;22.64;10.55;16.69;8.84;55.14;24.86;30.19;31.64;2085.0;1900.0;1056.0;-2370.0;5414.0;1912.0;5077.0;24;9533.0;-2.996;21950.0;1.339895287958115;0.4656954236042925;0.10149436508605385;1.4853001773278705;30.188761181673915;10.55;16.69;10.48;14.28;
51725;463;2534;591;107;11213;2457;1862;141.0;55.41;2.06;7.87;0.23;1.22;0.22;23.22;1.44;25.19;20.62;45.42;25.58;30.97;4.36;2233.0;1846.0;1084.0;-1060.0;4499.0;1488.0;5379.0;237;8121.0;-0.952;19632.0;1.30462267878309;0.4856240597475016;1.53067485387673;0.24597273923015475;30.966163662979785;1.44;25.19;10.18;13.87;
45842;4738;1668;39;4;9610;126;96;4238.0;49.11;21.03;5.18;7.05;0.08;0.01;19.91;14.72;16.59;11.18;44.52;1.34;26.54;42.07;119.0;94.0;929.0;-1683.0;3099.0;1815.0;5818.0;7124;15371.0;-2.565;30459.0;1.017351598173516;0.42404028173259684;0.10128156179912445;0.00811476182366687;26.540372092033124;14.72;16.59;.52;.72;
7130;3542;1747;60;902;10107;2426;1839;195.0;7.64;15.72;5.43;0.32;0.13;1.87;20.93;11.0;17.37;12.29;5.33;23.91;27.91;33.52;2009.0;1822.0;977.0;622.0;8334.0;924.0;5130.0;328;2368.0;15.518;16956.0;0.36503003936192246;0.4843824700316521;0.15625470377761166;2.0754806788555134;27.91293594215107;11.0;17.37;10.05;13.7;
57316;2859;1784;49;589;11276;56;42;4362.0;61.40;12.69;5.54;7.26;0.1;1.22;23.36;8.88;17.74;17.03;53.75;0.67;31.14;26.73;63.0;42.0;1090.0;-1817.0;1698.0;1863.0;5879.0;7333;16744.0;-7.040;30668.0;1.2794649313087492;0.4254566447456628;0.12773251494700522;1.3549011614390838;31.14128308003079;8.88;17.74;.23;.31;
35034;3283;2215;19;994;8197;90;68;4302.0;37.53;14.57;6.88;7.16;0.04;2.06;16.98;10.2;22.02;17.25;30.74;0.93;22.64;31.43;81.0;67.0;792.0;-515.0;3151.0;1434.0;6011.0;7232;13385.0;2.003;28403.0;0.8484794908062232;0.4501024611827445;0.05021803000790929;2.2867547883390054;22.63696963630014;10.2;22.02;.37;.51;
38678;1690;2453;141;1367;8950;144;109;4207.0;41.44;7.50;7.62;7.00;0.29;2.83;18.54;5.25;24.39;23.22;32.97;1.78;24.72;18.15;171.0;109.0;865.0;-253.0;2473.0;1346.0;6072.0;7072;13297.0;0.807;27513.0;0.9833741687084354;0.47026302466050696;0.36608795249422077;3.1450188576457236;24.716310209758404;5.25;24.39;.6;.81;
51720;2875;1830;90;399;11182;2495;1891;74.0;55.41;12.76;5.68;0.12;0.19;0.83;23.16;8.93;18.19;10.78;48.57;24.66;30.88;26.44;2077.0;1875.0;1081.0;-1874.0;5454.0;1750.0;5136.0;124;8707.0;-1.171;21123.0;1.2282698675496688;0.4627078392977573;0.23382059131615793;0.9174768281761929;30.882769487472746;8.93;18.19;10.34;14.09;
53415;4854;1746;45;609;8453;95;72;4293.0;57.22;21.54;5.42;7.14;0.09;1.26;17.51;15.08;17.36;10.95;52.58;1.05;23.34;44.49;95.0;71.0;817.0;-2151.0;2680.0;1973.0;5853.0;7217;16601.0;-5.011;31520.0;1.1534132171387073;0.43714402602318936;0.11616062165713455;1.40271412094699;23.34499066400589;15.08;17.36;.39;.54;
38432;2623;1850;32;1137;10782;2507;1900;53.0;41.17;11.64;5.75;0.09;0.07;2.36;22.33;8.15;18.39;12.03;34.44;24.63;29.78;25.90;2065.0;1884.0;1042.0;-1001.0;6239.0;1460.0;5138.0;89;6566.0;4.019;19457.0;0.9609181141439205;0.4749445452599018;0.08377856376420874;2.6169532824511212;29.778026227842116;8.15;18.39;10.39;14.16;
37476;5297;1348;141;582;9629;169;128;4163.0;40.15;23.51;4.19;6.93;0.29;1.2;19.95;16.46;13.4;9.48;37.45;2.02;26.59;48.36;191.0;127.0;931.0;-1404.0;4025.0;1717.0;5700.0;6998;14113.0;0.746;29834.0;0.8749067859806116;0.43359427664828376;0.3650582070109623;1.3388641276923983;26.594023258862805;16.46;13.4;.7;.95;
23749;1310;2306;299;219;11218;2085;1580;795.0;25.44;5.81;7.16;1.32;0.62;0.45;23.24;4.07;22.92;19.81;18.01;21.18;30.98;12.13;1819.0;1566.0;1084.0;406.0;5940.0;1019.0;5420.0;1336;5264.0;8.657;18460.0;0.7415686274509804;0.483169730463949;0.7742814598999818;0.5029633661039166;30.98004625856206;4.07;22.92;8.64;11.77;
46745;4257;1714;17;385;9750;405;307;3748.0;50.08;18.90;5.33;6.23;0.04;0.8;20.2;13.23;17.04;11.82;44.66;4.01;26.93;38.68;338.0;305.0;942.0;-1640.0;3293.0;1786.0;5748.0;6300;14528.0;-2.385;29208.0;1.044378698224852;0.43130624552044444;0.044269875677983725;0.886420228757886;26.92758149314378;13.23;17.04;1.68;2.29;
38442;1838;2247;13;208;11005;116;88;4256.0;41.18;8.16;6.98;7.08;0.03;0.43;22.8;5.71;22.34;22.24;32.95;1.17;30.39;16.79;101.0;87.0;1064.0;-316.0;2401.0;1366.0;6013.0;7154;13456.0;0.040;27611.0;0.9754330151997173;0.440090080484455;0.03467453778520771;0.4780520996508639;30.393686122213357;5.71;22.34;.48;.66;
58717;3430;1675;72;78;11432;87;66;4307.0;62.90;15.23;5.20;7.16;0.15;0.16;23.68;10.66;16.65;14.79;55.98;1.04;31.57;30.63;98.0;65.0;1105.0;-2087.0;1837.0;1950.0;5833.0;7240;17050.0;-7.690;31097.0;1.2895408163265303;0.41610999586958836;0.18676251615594722;0.18020925871168197;31.571488071706067;10.66;16.65;.36;.49;
5969;4906;1708;25;639;8546;18;13;4429.0;6.39;21.77;5.31;7.37;0.05;1.32;17.7;15.24;16.98;13.98;4.90;0.23;23.60;45.02;24.0;13.0;826.0;698.0;5453.0;1030.0;5865.0;7445;9710.0;12.383;26611.0;0.3420289855072464;0.44066479298032507;0.06401526170394035;1.469607492262855;23.60282934444909;15.24;16.98;.07;.1;
35034;5155;1630;19;133;9058;90;68;4302.0;37.53;22.88;5.07;7.16;0.04;0.27;18.76;16.02;16.21;10.47;34.09;0.93;25.01;46.06;81.0;67.0;875.0;-1149.0;3858.0;1640.0;5817.0;7232;13965.0;1.496;29702.0;0.8138812785388128;0.4275121692874592;0.05021803000790929;0.30540873055329015;25.014584905643005;16.02;16.21;.37;.51;
60454;1589;2091;55;877;11413;1553;1177;1730.0;64.76;7.05;6.50;2.88;0.11;1.82;23.64;4.94;20.79;17.72;55.59;15.35;31.52;16.13;1292.0;1168.0;1103.0;-1837.0;3134.0;1791.0;5514.0;2908;12415.0;-5.749;24632.0;1.41252408477842;0.4582715204494788;0.14132180807737885;2.018694548829333;31.52032386371107;4.94;20.79;6.44;8.77;
44198;3045;2026;89;400;9987;2481;1881;98.0;47.35;13.51;6.29;0.16;0.18;0.83;20.69;9.46;20.14;10.94;40.78;24.53;27.58;27.95;2067.0;1864.0;965.0;-1427.0;5893.0;1605.0;5204.0;165;7660.0;1.847;20463.0;1.0561568307126812;0.46992610391120776;0.23108903974077197;0.9207309866434447;27.582494606734286;9.46;20.14;10.28;14.02;
5669;3069;2022;61;433;9964;2482;1882;96.0;6.07;13.62;6.28;0.16;0.13;0.9;20.64;9.54;20.1;14.86;3.55;24.47;27.52;28.24;2056.0;1866.0;963.0;885.0;8220.0;836.0;5202.0;161;1870.0;16.091;16227.0;0.37602124183006536;0.49186938617198034;0.15908668989244568;0.9972873498068701;27.518100744233994;9.54;20.1;10.29;14.02;
36700;3129;1474;82;745;12170;1039;787;2634.0;39.32;13.89;4.58;4.38;0.17;1.54;25.21;9.72;14.66;13.32;33.00;10.38;33.61;29.49;881.0;781.0;1176.0;-871.0;4525.0;1492.0;5471.0;4428;10811.0;1.956;25007.0;0.8997668997668997;0.4350925047614365;0.21349221275307745;1.7154517721926061;33.61027072567875;9.72;14.66;4.31;5.86;
36624;1768;2055;1194;188;10867;334;253;3873.0;39.24;7.85;6.39;6.44;2.47;0.39;22.51;5.49;20.43;21.47;31.15;6.36;30.01;16.13;722.0;250.0;1050.0;-260.0;3171.0;1333.0;5883.0;6511;12461.0;1.620;26829.0;0.9506775067750677;0.45712160082867775;3.0911040858632304;0.4330538316183623;30.01259732447892;5.49;20.43;1.38;1.89;
25613;3308;1723;52;542;10941;2459;1864;137.0;27.44;14.68;5.35;0.23;0.11;1.12;22.66;10.28;17.13;10.46;22.43;24.21;30.21;30.61;2034.0;1847.0;1057.0;-437.0;7156.0;1274.0;5112.0;230;5004.0;8.473;18687.0;0.6837837837837838;0.4660108825889997;0.1338983382531412;1.247909888614636;30.21487461790147;10.28;17.13;10.19;13.89;
44198;3795;1838;89;400;9764;2503;1897;60.0;47.35;16.84;5.71;0.10;0.18;0.83;20.22;11.79;18.27;8.54;42.35;24.73;26.96;34.61;2082.0;1880.0;944.0;-1676.0;6228.0;1685.0;5136.0;101;7810.0;1.886;20921.0;1.0529691702876058;0.4709756112547816;0.23108903974077197;0.9208702149735535;26.964660018354778;11.79;18.27;10.37;14.13;
52179;4510;2056;49;6;8077;17;13;4430.0;55.90;20.02;6.39;7.37;0.1;0.01;16.73;14.01;20.45;12.70;50.28;0.30;22.31;40.05;33.0;13.0;781.0;-1907.0;2384.0;1900.0;5982.0;7447;16575.0;-4.719;31395.0;1.119047619047619;0.43209643491311583;0.12597627105261552;0.014482728014303583;22.30526595287533;14.01;20.45;.07;.1;
26740;3206;1451;38;1193;11763;508;385;3567.0;28.65;14.23;4.51;5.93;0.08;2.47;24.36;9.96;14.43;14.96;22.82;5.08;32.49;31.21;430.0;383.0;1137.0;-211.0;4444.0;1301.0;5629.0;5996;10882.0;4.988;25923.0;0.7133685800604229;0.43497559055115365;0.09833900997025438;2.7445601203403176;32.48548857870905;9.96;14.43;2.11;2.87;
15920;331;2597;197;1128;10482;2491;1888;81.0;17.06;1.47;8.07;0.13;0.41;2.34;21.71;1.03;25.82;24.41;10.16;24.90;28.95;5.53;2114.0;1871.0;1013.0;1140.0;6636.0;756.0;5391.0;136;2565.0;12.581;15431.0;0.6815851735015772;0.5295920330593357;0.5094878736357281;2.5954963700935414;28.949818737390697;1.03;25.82;10.32;14.07;
34259;2956;1743;854;759;10352;2187;1658;615.0;36.70;13.12;5.42;1.02;1.77;1.57;21.44;9.19;17.33;11.69;30.51;23.62;28.59;27.99;2111.0;1643.0;1000.0;-811.0;6372.0;1413.0;5202.0;1034;6955.0;5.420;20574.0;0.8619281045751633;0.47529726367076497;2.2111397421498684;1.745807126659049;28.59042384079002;9.19;17.33;9.06;12.35;
57120;2569;1795;97;20;12178;1717;1302;1441.0;61.19;11.40;5.58;2.40;0.2;0.04;25.22;7.98;17.85;13.40;53.46;17.07;33.63;22.86;1443.0;1291.0;1177.0;-1994.0;3904.0;1832.0;5365.0;2422;11751.0;-4.676;24333.0;1.323960396039604;0.4404991999376612;0.2509421737069929;0.0467156376254624;33.631982780932276;7.98;17.85;7.12;9.7;
59469;1221;2333;133;949;10656;2503;1897;60.0;63.71;5.42;7.25;0.10;0.28;1.97;22.07;3.79;23.19;17.00;54.22;24.84;29.43;13.03;2099.0;1880.0;1030.0;-1784.0;4367.0;1724.0;5299.0;101;9344.0;-3.662;20796.0;1.4281130940445157;0.4821978590145902;0.3438323303187586;2.1848547250294725;29.428821311556906;3.79;23.19;10.37;14.13;
46609;4150;2207;74;866;7006;1333;1010;2117.0;49.93;18.42;6.86;3.52;0.15;1.79;14.51;12.89;21.95;10.72;44.13;13.24;19.35;38.84;1120.0;1001.0;677.0;-1657.0;4502.0;1747.0;5621.0;3559;11747.0;-0.125;25793.0;1.0368620037807184;0.4681065979982232;0.1916254571301889;1.9927488246207716;19.349258380670197;12.89;21.95;5.52;7.53;
27648;1576;2373;6;1165;9840;2354;1784;322.0;29.62;7.00;7.37;0.54;0.01;2.41;20.38;4.9;23.59;17.89;22.03;23.07;27.18;16.68;1930.0;1769.0;951.0;66.0;6172.0;1119.0;5359.0;541;5094.0;8.030;18075.0;0.7915923061669642;0.49513837619096945;0.016732941970153337;2.682283882411892;27.175589241074523;4.9;23.59;9.76;13.29;
36573;5003;1697;44;557;8514;29;22;4409.0;39.18;22.21;5.27;7.33;0.09;1.15;17.63;15.54;16.88;11.06;35.26;0.39;23.51;45.69;40.0;22.0;823.0;-1176.0;3659.0;1653.0;5860.0;7412;14309.0;1.077;30013.0;0.8403483309143686;0.4336319734618845;0.1134520220605028;1.2829825012392924;23.5124591242043;15.54;16.88;.12;.16;
35502;576;2328;55;557;12119;192;145;4123.0;38.03;2.56;7.23;6.86;0.11;1.15;25.1;1.79;23.14;27.14;29.07;2.02;33.47;6.39;177.0;145.0;1171.0;216.0;2281.0;1185.0;6016.0;6931;12414.0;1.170;26134.0;0.9929341105811694;0.4564772510445783;0.14297447683596046;1.2817916050045728;33.47024487116048;1.79;23.14;.8;1.08;
16992;4002;1794;17;372;9763;414;314;3732.0;18.20;17.76;5.57;6.21;0.04;0.77;20.22;12.43;17.84;14.17;13.79;4.10;26.96;36.38;346.0;312.0;944.0;237.0;4989.0;1162.0;5769.0;6273;9955.0;8.637;25711.0;0.5149171270718231;0.4348810817904084;0.044269875677983725;0.8566474287732844;26.9633088531253;12.43;17.84;1.72;2.34;
11242;4198;1136;141;1038;11839;2510;1903;47.0;12.04;18.63;3.53;0.08;0.29;2.15;24.52;13.04;11.29;8.73;11.23;24.95;32.70;39.65;2109.0;1885.0;1144.0;59.0;8629.0;1100.0;4901.0;79;2921.0;13.779;17599.0;0.43269022328202905;0.47542715423462045;0.36608795249422077;2.390019324978421;32.69549153970514;13.04;11.29;10.4;14.18;
50234;3421;2157;34;147;9099;2528;1916;16.0;53.82;15.18;6.70;0.03;0.07;0.3;18.85;10.63;21.45;9.83;47.53;24.85;25.13;30.71;2083.0;1900.0;879.0;-1878.0;5647.0;1754.0;5234.0;27;8549.0;-0.221;21200.0;1.1646700507614212;0.4715244795302988;0.08808039901174189;0.3385412335411352;25.130105021362407;10.63;21.45;10.48;14.28;
36624;758;2565;58;1136;10122;2400;1819;241.0;39.24;3.36;7.97;0.40;0.12;2.35;20.97;2.35;25.51;20.61;30.27;23.65;27.95;9.34;1986.0;1804.0;978.0;-217.0;5377.0;1212.0;5408.0;405;6074.0;4.781;18319.0;0.9998034977402239;0.5008619522884625;0.1489596854735595;2.615239467013041;27.954720094162425;2.35;25.51;9.95;13.55;
6309;4793;2055;9;476;7227;42;32;4386.0;6.76;21.27;6.39;7.30;0.02;0.99;14.97;14.89;20.44;14.92;4.70;0.43;19.96;43.64;38.0;31.0;698.0;773.0;5314.0;1009.0;5972.0;7373;9696.0;12.548;26500.0;0.3490482120619107;0.4474944773961566;0.02313081278410516;1.0947364014010463;19.959561564958328;14.89;20.44;.17;.24;
10585;3139;1844;13;461;10732;2495;1891;74.0;11.34;13.93;5.73;0.12;0.03;0.95;22.23;9.75;18.34;12.85;7.70;24.46;29.64;28.92;2048.0;1875.0;1037.0;533.0;8002.0;951.0;5140.0;124;2596.0;14.102;16765.0;0.42485011370684306;0.47668228256933676;0.034760865564214524;1.0606335174020054;29.637801769123445;9.75;18.34;10.34;14.09;
9367;743;2207;76;975;12006;2453;1859;148.0;10.03;3.30;6.86;0.25;0.16;2.02;24.87;2.31;21.95;23.21;4.87;24.22;33.16;8.84;2037.0;1844.0;1160.0;1351.0;7173.0;683.0;5273.0;249;1828.0;14.489;15109.0;0.5657868224863993;0.5185905696361746;0.19716345540543667;2.243101081221704;33.15853153633681;2.31;21.95;10.17;13.85;
54270;2923;1836;147;102;11320;1814;1375;1271.0;58.14;12.97;5.70;2.11;0.3;0.21;23.45;9.08;18.25;12.21;50.93;18.15;31.26;26.18;1542.0;1363.0;1094.0;-1928.0;4344.0;1805.0;5350.0;2137;11128.0;-3.255;23934.0;1.25452016689847;0.4473634985023477;0.38103432291462824;0.2353243646455467;31.26385109731608;9.08;18.25;7.52;10.25;
35034;4903;1709;19;582;8608;90;68;4302.0;37.53;21.76;5.31;7.16;0.04;1.21;17.83;15.23;16.99;11.22;33.48;0.93;23.77;44.87;81.0;67.0;832.0;-1064.0;3796.0;1612.0;5843.0;7232;13869.0;1.721;29542.0;0.812875068194217;0.43384923557739474;0.05021803000790929;1.3404520027598243;23.772532978995162;15.23;16.99;.37;.51;
8729;327;2084;48;2260;11964;2511;1903;46.0;9.35;1.45;6.48;0.08;0.1;4.68;24.78;1.02;20.72;24.60;4.28;24.71;33.04;8.11;2074.0;1887.0;1156.0;1472.0;7308.0;638.0;5215.0;77;1380.0;15.152;14588.0;0.5884270578647107;0.54149660554207;0.12380722507834456;5.201650353050966;33.042323072153856;1.02;20.72;10.41;14.18;
43676;3085;2089;141;1471;8498;2525;1914;21.0;46.79;13.69;6.49;0.03;0.29;3.05;17.6;9.58;20.77;10.87;40.26;25.09;23.47;30.77;2121.0;1896.0;821.0;-1402.0;6104.0;1595.0;5211.0;35;7403.0;2.724;20335.0;1.0426182707993472;0.4903206836545493;0.36608795249422077;3.3858531619085133;23.46911357010894;9.58;20.77;10.46;14.26;
10291;465;2524;120;370;11463;2491;1888;81.0;11.02;2.07;7.84;0.13;0.25;0.77;23.74;1.45;25.1;24.90;5.44;24.70;31.66;4.98;2085.0;1871.0;1108.0;1428.0;6942.0;659.0;5367.0;136;1802.0;14.214;14853.0;0.6009110714993067;0.5234174477769312;0.3097034790073288;0.8503900871361757;31.65691548596072;1.45;25.1;10.32;14.07;
60603;2696;1746;52;908;11383;72;54;4334.0;64.92;11.97;5.42;7.21;0.11;1.88;23.58;8.38;17.36;17.36;57.05;0.83;31.44;26.02;78.0;54.0;1100.0;-1980.0;1512.0;1916.0;5861.0;7285;17130.0;-8.164;30874.0;1.3492293744333634;0.4288470246561164;0.13498470910990878;2.090727858057918;31.437778953386495;8.38;17.36;.3;.4;
5631;1;2160;289;1993;12117;2536;1922;2.0;6.03;0.01;6.71;0.00;0.6;4.13;25.1;0.0;21.47;27.35;2.10;25.58;33.46;4.60;2185.0;1905.0;1171.0;1759.0;7437.0;542.0;5233.0;3;749.0;16.363;13963.0;0.5982124720698762;0.5607782979660341;0.7471531944478471;4.585721582401855;33.46292462115612;0.0;21.47;10.51;14.32;
59795;5019;1245;17;581;10666;55;42;4363.0;64.06;22.28;3.87;7.26;0.03;1.2;22.09;15.6;12.37;9.72;60.37;0.58;29.46;45.89;51.0;42.0;1031.0;-2672.0;2420.0;2143.0;5700.0;7334;17735.0;-7.955;32483.0;1.306430568499534;0.42536907110635447;0.043720913726336796;1.3374900800669847;29.456152355263878;15.6;12.37;.23;.31;
45996;2890;1713;4;7;12199;1406;1065;1989.0;49.28;12.83;5.32;3.31;0.01;0.01;25.27;8.98;17.03;13.32;42.22;13.78;33.69;25.67;1153.0;1057.0;1179.0;-1378.0;4240.0;1643.0;5437.0;3344;11097.0;-1.117;24462.0;1.085826001955034;0.4335669418367964;0.01121409548988837;0.015832308192253643;33.69017244536983;8.98;17.03;5.83;7.94;
9058;3798;1348;51;928;11621;2491;1888;81.0;9.70;16.86;4.19;0.13;0.11;1.92;24.07;11.8;13.4;10.30;7.97;24.52;32.09;35.85;2060.0;1871.0;1123.0;346.0;8504.0;1008.0;4978.0;136;2544.0;14.558;17117.0;0.39005123825789917;0.4743044501169894;0.13329204371729256;2.135996940239087;32.09314127777758;11.8;13.4;10.32;14.07;
30644;4477;2080;55;876;7137;241;183;4036.0;32.83;19.87;6.46;6.71;0.11;1.81;14.78;13.91;20.68;12.88;27.84;2.50;19.71;41.76;218.0;181.0;690.0;-633.0;4068.0;1465.0;5918.0;6785;12659.0;4.020;28259.0;0.7311905189441551;0.4485439887360456;0.14132180807737885;2.015557632447563;19.711782682452228;13.91;20.68;1;1.36;
52663;3734;1844;90;399;9824;2495;1891;74.0;56.42;16.58;5.73;0.12;0.19;0.83;20.35;11.6;18.34;8.48;51.04;24.66;27.13;34.07;2077.0;1875.0;949.0;-2167.0;5686.0;1849.0;5142.0;124;9088.0;-1.263;21841.0;1.2305147818896007;0.4701605808585096;0.23382059131615793;0.9174768281761929;27.130200046355146;11.6;18.34;10.34;14.09;
9323;2788;1570;27;1147;11875;2466;1869;125.0;9.99;12.38;4.88;0.21;0.06;2.38;24.6;8.66;15.61;13.72;6.43;24.22;32.80;27.39;2030.0;1853.0;1148.0;658.0;8066.0;907.0;5060.0;210;2361.0;14.464;16522.0;0.42323041377861786;0.48096134458528433;0.07069780999543061;2.64051280546301;32.795793131630454;8.66;15.61;10.22;13.93;
55379;3426;1957;123;494;9619;29;22;4409.0;59.33;15.21;6.08;7.33;0.26;1.02;19.92;10.64;19.45;15.68;52.23;0.60;26.57;31.55;70.0;22.0;930.0;-1820.0;1936.0;1868.0;5945.0;7412;16689.0;-6.016;30970.0;1.2141963168246022;0.432518787559075;0.31932702943047847;1.1360563585557217;26.565344768883644;10.64;19.45;.12;.16;
51841;3423;1675;72;78;11443;2026;1535;899.0;55.54;15.19;5.20;1.50;0.15;0.16;23.7;10.63;16.65;9.95;49.41;20.03;31.60;30.56;1686.0;1523.0;1106.0;-1987.0;4978.0;1812.0;5231.0;1511;10285.0;-2.122;23230.0;1.2060138155221454;0.44770271268653233;0.18676251615594722;0.18020925871168197;31.602503494252954;10.63;16.65;8.4;11.44;
59469;3038;2333;17;1065;7931;2503;1897;60.0;63.71;13.48;7.25;0.10;0.04;2.21;16.43;9.44;23.19;11.13;56.41;24.54;21.90;29.42;2055.0;1880.0;766.0;-2289.0;4964.0;1894.0;5299.0;101;9854.0;-3.177;22073.0;1.3543212352115497;0.4876689807407928;0.043858483243591255;2.451498144651844;21.90309948066597;9.44;23.19;10.37;14.13;
15920;501;2597;197;1128;10227;2491;1888;81.0;17.06;2.22;8.07;0.13;0.41;2.34;21.18;1.56;25.82;23.72;10.23;24.90;28.24;7.04;2114.0;1871.0;988.0;1093.0;6694.0;772.0;5390.0;136;2613.0;12.629;15552.0;0.6693611987381703;0.5278890160594156;0.5094878736357281;2.5954963700935414;28.243786023237178;1.56;25.82;10.32;14.07;
50234;3421;2157;34;147;9099;2464;1868;128.0;53.82;15.18;6.70;0.21;0.07;0.3;18.85;10.63;21.45;9.97;47.48;24.22;25.13;30.71;2031.0;1851.0;879.0;-1867.0;5557.0;1754.0;5254.0;215;8737.0;-0.322;21434.0;1.1622496459639893;0.4702954938116075;0.08808039901174189;0.3385412335411352;25.130105021362407;10.63;21.45;10.21;13.92;
58853;3412;1678;72;78;11443;2318;1757;385.0;63.05;15.14;5.21;0.64;0.15;0.16;23.7;10.6;16.69;9.18;56.95;22.89;31.60;30.47;1925.0;1742.0;1106.0;-2453.0;4962.0;1951.0;5140.0;647;10472.0;-4.259;22921.0;1.3671697333057677;0.4531484551584456;0.18676251615594722;0.18020925871168197;31.602503494252954;10.6;16.69;9.61;13.09;
